"","id","title","publication_date","viewCount","likeCount","dislikeCount","favoriteCount","commentCount","url"
"1","06nk-lnCwUc","현실적인 당뇨 조언","2019-11-13T09:00:00.000Z","13023","576","12","0","59","https://www.youtube.com/watch?v=06nk-lnCwUc"
"2","0TgMW4NbDUE","목감기 빨리낫는 꿀팁!!","2019-12-07T10:29:53.000Z","5327","301","3","0","25","https://www.youtube.com/watch?v=0TgMW4NbDUE"
"3","2UWyI4TRy-U","올바른 파스 사용법","2019-11-10T07:34:29.000Z","269","36","1","0","4","https://www.youtube.com/watch?v=2UWyI4TRy-U"
"4","7IPz3JwQ8nU","아이가 새벽에 열날 때??!!","2019-11-09T10:40:22.000Z","380","29","2","0","9","https://www.youtube.com/watch?v=7IPz3JwQ8nU"
"5","Aqiioq5m6_A","모든 사람에게 영양제를 딱 하나만 고른다면?","2019-12-30T09:29:09.000Z","31842","1669","17","0","363","https://www.youtube.com/watch?v=Aqiioq5m6_A"
"6","EbMvdGSF6sk","효과적인 기침 패취 사용법","2019-11-19T09:00:03.000Z","555","36","1","0","3","https://www.youtube.com/watch?v=EbMvdGSF6sk"
"7","epx2hjmpoOw","메디폼 제대로 알고 사용하기 !!","2019-11-06T09:33:23.000Z","849","48","1","0","9","https://www.youtube.com/watch?v=epx2hjmpoOw"
"8","f-tiBIjhey4","우리 식탁위의 항생제","2019-12-01T11:00:21.000Z","33153","1316","18","0","142","https://www.youtube.com/watch?v=f-tiBIjhey4"
"9","HBdHg9uGhS4","아이 키우는 집에서 꼭 알아야 할 흉터연고 3분 리뷰","2019-11-17T09:00:04.000Z","559","47","0","0","4","https://www.youtube.com/watch?v=HBdHg9uGhS4"
"10","hFWKRvzK0YE","우루사를 먹어도 힘이 안나는 이유!!!","2019-11-14T04:33:12.000Z","1332","70","0","0","10","https://www.youtube.com/watch?v=hFWKRvzK0YE"
"11","InLA2e48uu4","술먹고 타이레놀 먹으면 정말 안되는 건가요?","2019-11-17T02:26:08.000Z","1665","83","3","0","9","https://www.youtube.com/watch?v=InLA2e48uu4"
"12","JfbsLqO0_Zg","우리가 아침에 피곤한 이유 그리고 그 대책","2019-11-24T09:39:30.000Z","6743","290","4","0","45","https://www.youtube.com/watch?v=JfbsLqO0_Zg"
"13","knecGMl2QGY","가급적 먹지 말아야 할 회가 있다.","2020-01-02T09:30:56.000Z","18221","1299","14","0","376","https://www.youtube.com/watch?v=knecGMl2QGY"
"14","Nc441-Lnx3o","건강을 해치는 잠자기 자세","2020-01-07T09:00:09.000Z","4016","245","3","0","65","https://www.youtube.com/watch?v=Nc441-Lnx3o"
"15","orMdeuULRJw","종합 감기약 모르면 손해입니다!! 잘 알고 먹자","2019-11-27T09:00:12.000Z","1759","104","2","0","5","https://www.youtube.com/watch?v=orMdeuULRJw"
"16","S20sjdm_4Ok","안구건조증에 특효약!","2019-12-03T09:32:32.000Z","13731","576","9","0","84","https://www.youtube.com/watch?v=S20sjdm_4Ok"
"17","uw6XDybTsOM","12개월 미만 아기 필수 영양제","2019-11-12T09:02:47.000Z","307","26","0","0","4","https://www.youtube.com/watch?v=uw6XDybTsOM"
"18","XnNf8LLdvuE","비타민 B군 뭘 먹으라는 거야???","2019-11-06T09:18:54.000Z","2253","122","5","0","30","https://www.youtube.com/watch?v=XnNf8LLdvuE"
"19","YwC_BY5tkb4","비염 스프레이 모르면 큰일 납니다!!!!","2019-11-07T07:08:22.000Z","2083","85","2","0","17","https://www.youtube.com/watch?v=YwC_BY5tkb4"
