"","id","title","publication_date","viewCount","likeCount","dislikeCount","favoriteCount","commentCount","url"
"1","-TA6khRCl0I","How to get RAZOR SKIN FREE! (Fortnite X Battle Breakers)","2019-11-10T23:00:00.000Z","119289","3500","1064","0","760","https://www.youtube.com/watch?v=-TA6khRCl0I"
"2","3GpcDPjrzKI","How to get PLAYSTATION CELEBRATION PACK FREE! (Fortnite PS Plus Bundle)","2019-12-13T23:00:01.000Z","8653","346","26","0","110","https://www.youtube.com/watch?v=3GpcDPjrzKI"
"3","55LScxW6jcc","How to get RAZOR SKIN in Fortnite.. (Fortnite X Battle Breakers)","2020-01-05T18:00:01.000Z","11914","1238","43","0","549","https://www.youtube.com/watch?v=55LScxW6jcc"
"4","5N5Ic5_JOe0","How to get REMEDY VS TOXIN PURPLE STYLE! (Chapter 2 Overtime Challenges)","2019-12-17T22:30:01.000Z","10055","390","44","0","107","https://www.youtube.com/watch?v=5N5Ic5_JOe0"
"5","5nmrWaPwbP8","Fortnite Glitches (Chapter 2)","2019-11-28T23:00:00.000Z","2179","324","11","0","97","https://www.youtube.com/watch?v=5nmrWaPwbP8"
"6","7aFM-2r8zTM","󠀀󠀀","2019-03-19T03:43:43.000Z","454",NA,NA,"0",NA,"https://www.youtube.com/watch?v=7aFM-2r8zTM"
"7","85UhQ5omPuU","POSSIBLE RETURN of IKONIK SKIN..","2019-11-12T23:00:01.000Z","4133","288","18","0","142","https://www.youtube.com/watch?v=85UhQ5omPuU"
"8","8h2VIJX2x-8","How to get BRILLIANT BOMBER SKIN FREE! (Fortnite Chapter 2)","2019-11-21T11:00:03.000Z","11692","568","85","0","175","https://www.youtube.com/watch?v=8h2VIJX2x-8"
"9","aFknXsbHv2c","How to get SNOW PATROLLER SKIN! (Fortnite Winterfest)","2020-01-01T20:15:00.000Z","8368","1139","55","0","562","https://www.youtube.com/watch?v=aFknXsbHv2c"
"10","aIIZVf6g9gQ","How to get MINTY NOG OPS SKIN FREE! LEAKED MINTY SKINS (DEBUNKED)","2019-12-07T23:00:01.000Z","22044","871","163","0","369","https://www.youtube.com/watch?v=aIIZVf6g9gQ"
"11","B0nP5GWLhdo","How to Complete WINTERFEST CHALLENGES in Fortnite (Winterfest)","2019-12-19T02:32:32.000Z","3058","162","5","0","54","https://www.youtube.com/watch?v=B0nP5GWLhdo"
"12","B7d4ut3h9AI","Fortnite MERGING SYSTEM is RETURNING! (Merge Accounts)","2019-11-03T23:00:00.000Z","102435","5574","230","0","886","https://www.youtube.com/watch?v=B7d4ut3h9AI"
"13","CcfSGYwSp-Q","The NEW SURF RIDER SKIN!","2019-11-15T23:00:03.000Z","1611","145","15","0","93","https://www.youtube.com/watch?v=CcfSGYwSp-Q"
"14","d-UHP4I9r18","Fortnite MERGING SYSTEM CONFIRMED! (Merge Accounts)","2019-12-10T23:00:06.000Z","13045","645","64","0","219","https://www.youtube.com/watch?v=d-UHP4I9r18"
"15","EgStTB2hjSc","How to get WOOLY MAMMOTH SKIN FREE! (Fortnite Winterfest)","2019-12-19T22:30:00.000Z","172490","6169","959","0","1076","https://www.youtube.com/watch?v=EgStTB2hjSc"
"16","eO7Dcnz2JGQ","How to get BOT LOBBIES in Fortnite Chapter 2! (Easy Wins)","2019-10-28T22:00:06.000Z","2452","174","6","0","71","https://www.youtube.com/watch?v=eO7Dcnz2JGQ"
"17","eRs8LH31HnA","MERGING SYSTEM RETURNING in Fortnite Chapter 2! (MERGE ACCOUNTS)","2019-11-18T23:00:03.000Z","5573","378","34","0","189","https://www.youtube.com/watch?v=eRs8LH31HnA"
"18","GQIzaePjjcY","CODENAME ELF SKIN RETURNING in Fortnite Chapter 2! (Rare Skins)","2019-12-09T23:00:03.000Z","8559","412","34","0","128","https://www.youtube.com/watch?v=GQIzaePjjcY"
"19","gteTqOgLLLg","How to get NEW 8-BALL VS SCRATCH VIRUS STYLE! (Overtime Challenges)","2019-12-20T22:30:00.000Z","3282","189","17","0","114","https://www.youtube.com/watch?v=gteTqOgLLLg"
"20","hahqcKfdMa4","How to get MORE REFUND TICKETS! (Refund System)","2019-12-01T23:00:06.000Z","9185","573","53","0","189","https://www.youtube.com/watch?v=hahqcKfdMa4"
"21","hNfAQN5iL4s","How to WIN EVERY GAME in Fortnite Chapter 2! (Unlimited Victory Royale Glitch)","2019-10-19T19:37:36.000Z","124","12","0","0","6","https://www.youtube.com/watch?v=hNfAQN5iL4s"
