"","id","title","publication_date","viewCount","likeCount","dislikeCount","favoriteCount","commentCount","url"
"1","1KEykI_qB3I","Leaving My Boyfriend With ONLY A Goodbye...","2019-12-17T22:35:14.000Z","13752","356","12","0","10","https://www.youtube.com/watch?v=1KEykI_qB3I"
"2","4CjrpC4J7Cc","Being CLINGY to BOYFRIEND during his WORKOUT!! *he gets pissed*","2019-08-13T19:50:23.000Z","53042","999","13","0","41","https://www.youtube.com/watch?v=4CjrpC4J7Cc"
"3","4l039WT4OHI","The GOOFIEST Q&A you'll EVER watch | Answering all the questions you have | Jade & Noah","2020-01-06T20:00:00.000Z","4210","256","4","0","22","https://www.youtube.com/watch?v=4l039WT4OHI"
"4","4Z_UjFNzoNs","Boyfriend CHANGES STYLE to see how girlfriend would REACT! *shocking*","2019-08-05T23:57:02.000Z","6162","170","6","0","8","https://www.youtube.com/watch?v=4Z_UjFNzoNs"
"5","5vm3uEvtvnY","we are quitting YouTube...","2019-08-30T20:58:38.000Z","2931","64","1","0","8","https://www.youtube.com/watch?v=5vm3uEvtvnY"
"6","6QjbnDYK3m8","Telling My Boyfriend I Am MOVING To DUBAI Prank! (He Cried) 😭","2019-10-31T21:55:52.000Z","39402","996","11","0","34","https://www.youtube.com/watch?v=6QjbnDYK3m8"
"7","9PgicDweKDw","BLINDFOLD TASTE CHALLENGE!","2019-07-01T16:38:11.000Z","983","35","1","0","2","https://www.youtube.com/watch?v=9PgicDweKDw"
"8","Bd7kebfIR_8","HANDCUFFED for 24 HOURS CHALLENGE!","2019-09-04T22:49:21.000Z","6237","145","0","0","9","https://www.youtube.com/watch?v=Bd7kebfIR_8"
"9","cAbkjkp5Bgw","IGNORING MY GIRLFRIEND FOR 24 HOURS!! *plot twist*","2019-08-17T01:13:13.000Z","10961","377","2","0","19","https://www.youtube.com/watch?v=cAbkjkp5Bgw"
"10","dJv85nKKdRc","WHISPER CHALLENGE!!","2019-08-10T00:35:14.000Z","1187","65","1","0","4","https://www.youtube.com/watch?v=dJv85nKKdRc"
"11","GM9kECWcVh4","IM PREGNANT PRANK! *HE FREAKS*","2019-07-23T01:16:31.000Z","26834","926","11","0","74","https://www.youtube.com/watch?v=GM9kECWcVh4"
"12","Hhgu2D5j8GY","OUR MORNING ROUTINE AS A COUPLE! ♥","2019-08-19T17:00:03.000Z","37460","800","15","0","33","https://www.youtube.com/watch?v=Hhgu2D5j8GY"
"13","llJhEKLb-_U","100 NUGGETS IN 10 MINUTES CHALLENGE!!","2019-07-29T23:06:55.000Z","1739","73","2","0","8","https://www.youtube.com/watch?v=llJhEKLb-_U"
"14","nEFAVxfbbCQ","BEING INSECURE TO SEE HOW MY BOYFRIEND REACTS *CUTE REACTION*","2019-12-20T23:27:03.000Z","133631","3082","24","0","118","https://www.youtube.com/watch?v=nEFAVxfbbCQ"
"15","pBo_qrBr9TM","wearing makeup for the FIRST TIME!! *his reaction is shocking*","2019-07-15T18:04:42.000Z","952348","20421","503","0","700","https://www.youtube.com/watch?v=pBo_qrBr9TM"
"16","PqR-aJZrVJg","JADE GETS PRANKED!! (she freaks out)","2019-07-12T17:28:41.000Z","3899","122","6","0","6","https://www.youtube.com/watch?v=PqR-aJZrVJg"
"17","qGEt8eaT7_8","Throwing Up Blood PRANK On GIRLFRIEND! *cute reaction*","2019-09-11T23:27:34.000Z","28605","804","4","0","25","https://www.youtube.com/watch?v=qGEt8eaT7_8"
"18","qrbLmH16LvI","OUR FIRST VIDEO!!! (Q&A)","2019-06-22T21:09:15.000Z","5122","139","5","0","24","https://www.youtube.com/watch?v=qrbLmH16LvI"
"19","SrwPI1FPtv0","CATFISHING My Boyfriend To See If He CHEATS Prank **You Won't Believe This** 💔😭","2019-09-18T23:00:10.000Z","9631","288","7","0","14","https://www.youtube.com/watch?v=SrwPI1FPtv0"
"20","v6DBfb1vTGk","SNEAKING OUT OF THE HOUSE IN THE MIDDLE OF THE NIGHT PRANK ON GIRLFRIEND!","2019-12-28T23:24:02.000Z","16781","510","13","0","45","https://www.youtube.com/watch?v=v6DBfb1vTGk"
"21","VDDz4nvtkeo","WHATEVER HE WANTS I BUY IT CHALLENGE!","2019-07-05T23:49:23.000Z","1867","56","4","0","1","https://www.youtube.com/watch?v=VDDz4nvtkeo"
"22","vmcapUegwV0","CHEATING PRANK ON GIRLFRIEND! *SHE CRIES*","2019-07-19T23:42:53.000Z","142175","3549","78","0","164","https://www.youtube.com/watch?v=vmcapUegwV0"
"23","wB4ymXW5uUo","chick-fil-a VS popeyes? which chicken is better?","2019-08-27T02:07:43.000Z","1859","57","2","0","5","https://www.youtube.com/watch?v=wB4ymXW5uUo"
"24","YcDGo7Z577M","JADE FACES HER BIGGEST FEAR *she cries*","2019-06-29T00:03:33.000Z","9694","227","5","0","10","https://www.youtube.com/watch?v=YcDGo7Z577M"
"25","Yizi2KK7ybM","Waking My Girlfriend Up Disguised As A Robber!","2019-10-02T21:41:24.000Z","8955","330","7","0","46","https://www.youtube.com/watch?v=Yizi2KK7ybM"
"26","YKRX8bYX0is","PAUSE CHALLENGE!!! *noah fails*","2019-06-25T02:57:22.000Z","2618","70","1","0","7","https://www.youtube.com/watch?v=YKRX8bYX0is"
