"","id","title","publication_date","viewCount","likeCount","dislikeCount","favoriteCount","commentCount","url"
"1","4cKfnckzj58","Barbie expuesta! ¡Los muchachos aprendieron que somos calvos!","2019-12-31T12:00:01.000Z","1468416","11908","2294","0","255","https://www.youtube.com/watch?v=4cKfnckzj58"
"2","7oWatu0nWcM","MONSTER FOREST SACA A LOS NIÑOS LISTOS","2019-09-18T10:49:22.000Z","1544919","19017","2797","0","135","https://www.youtube.com/watch?v=7oWatu0nWcM"
"3","7RYyyIXYopk","La hada madrina recoge a Diana como Barbie en una cita","2019-12-29T13:00:00.000Z","1003391","8638","1630","0","264","https://www.youtube.com/watch?v=7RYyyIXYopk"
"4","7X4w1XbD7g0","TODOS se enamoraron de Diana! Que paso","2019-11-01T21:00:00.000Z","2477172","24276","4458","0","447","https://www.youtube.com/watch?v=7X4w1XbD7g0"
"5","8-KnpX3vtEQ","Barbie novia! Boda de muñecas","2020-01-02T12:00:00.000Z","1429952","13409","2310","0","398","https://www.youtube.com/watch?v=8-KnpX3vtEQ"
"6","8APNiyZePUk","No compartas a Diana Barbie! Amigos falsos","2019-12-26T13:00:01.000Z","825555","6664","1275","0","216","https://www.youtube.com/watch?v=8APNiyZePUk"
"7","A0VDd-kiOuU","Una colegiala va a un baile escolar. La hada madrina ayudó a la niña","2019-08-23T11:26:47.000Z","869145","8083","1505","0","124","https://www.youtube.com/watch?v=A0VDd-kiOuU"
"8","aKra9nQl8Ec","Fecha estropeada!!! Quién es culpable?","2020-01-06T15:00:02.000Z","864698","9264","1325","0","327","https://www.youtube.com/watch?v=aKra9nQl8Ec"
"9","aReaBhm81KY","Quién deshonró a Diana?","2019-10-22T17:00:01.000Z","1414580","35273","4144","0","350","https://www.youtube.com/watch?v=aReaBhm81KY"
"10","c3VIgaY6kd4","La abuela de Barbie lo arruinó todo! Quién arrojó las cosas de Dima a la piscina?","2020-01-04T12:00:10.000Z","952582","15221","2564","0","538","https://www.youtube.com/watch?v=c3VIgaY6kd4"
"11","C6E4Vx4g7d0","La pizza tiene la culpa","2019-11-06T19:00:00.000Z","738945","9245","1382","0","136","https://www.youtube.com/watch?v=C6E4Vx4g7d0"
"12","exScRfDJZKA","Vacaciones peligrosas! Diana cómo Barbie se metió en problemas","2019-12-28T13:00:09.000Z","720833","6314","1199","0","155","https://www.youtube.com/watch?v=exScRfDJZKA"
"13","H-9zyC-tBC0","Cuerpos intercambiados! Los chicos se han vuelto como Barbie","2020-01-01T13:00:00.000Z","679532","6793","1142","0","209","https://www.youtube.com/watch?v=H-9zyC-tBC0"
"14","hwTwonkoWfo","Me enamoré del acné barbie","2019-12-30T13:00:17.000Z","797656","7509","1292","0","220","https://www.youtube.com/watch?v=hwTwonkoWfo"
"15","HYQM6utAC50","Diana decidió vivir como Barbie","2019-12-24T01:00:00.000Z","928318","7928","1226","0","150","https://www.youtube.com/watch?v=HYQM6utAC50"
"16","Iy5kDhNTdkY","Todos los chicos modelos","2019-11-12T15:50:10.000Z","1107110","21037","1856","0","311","https://www.youtube.com/watch?v=Iy5kDhNTdkY"
"17","JfkaMqlRkA0","5 Reglas para mejores amigos","2019-09-17T08:17:16.000Z","1684172","17931","3164","0","329","https://www.youtube.com/watch?v=JfkaMqlRkA0"
"18","jRlHNq2_LaA","Camino peligroso al campamento","2019-11-16T13:00:16.000Z","1089712","13728","2204","0","249","https://www.youtube.com/watch?v=jRlHNq2_LaA"
"19","lFj0ZvOPQJw","Cabreado HERMANA MENOR. Cómo terminó?","2019-08-31T19:46:52.000Z","1840130","36585","4079","0","343","https://www.youtube.com/watch?v=lFj0ZvOPQJw"
"20","MMNO5YLHHbE","Muñeca viviente en nuestra casa","2019-11-02T16:00:02.000Z","648710","11350","1451","0","114","https://www.youtube.com/watch?v=MMNO5YLHHbE"
"21","mv2UWo_zBM0","El motorista tiró a Diana","2019-12-22T15:00:09.000Z","1502581","23370","2529","0","385","https://www.youtube.com/watch?v=mv2UWo_zBM0"
"22","n5gpEtvlzFM","Barbie Granny ha llegado! Quien es su nieta","2020-01-03T12:00:09.000Z","847868","8067","1214","0","275","https://www.youtube.com/watch?v=n5gpEtvlzFM"
"23","NFkp_FJRD90","Los padres están en bancarrota! Donde viviremos ahora","2019-12-18T09:48:39.000Z","638377","6915","1019","0","202","https://www.youtube.com/watch?v=NFkp_FJRD90"
"24","ngJaZRPZPRQ","Encontramos a la hija de Maugie en el bosque","2019-11-02T19:00:08.000Z","940319","14392","1701","0","188","https://www.youtube.com/watch?v=ngJaZRPZPRQ"
"25","Np0IpoVrrmY","Lo que puso fin a la disputa de Diana como Barbie y Ken","2019-12-27T13:00:05.000Z","930724","8039","1452","0","253","https://www.youtube.com/watch?v=Np0IpoVrrmY"
"26","Okwx5WSd5YU","Diana fundió su nuevo clip","2019-11-01T17:00:09.000Z","2142901","22679","4351","0","396","https://www.youtube.com/watch?v=Okwx5WSd5YU"
"27","P3mXv5PxRCc","Diana é uma vampira! Todo o poder no cabelo","2020-01-07T12:00:06.000Z","624225","6796","1045","0","274","https://www.youtube.com/watch?v=P3mXv5PxRCc"
"28","p6yh_YffOkE","Diana decidió vivir como una adulta","2019-11-06T13:27:49.000Z","688556","9073","1097","0","166","https://www.youtube.com/watch?v=p6yh_YffOkE"
"29","Q1zhIF8mvI0","Los amigos se pelearon. Mala compañia","2019-08-23T09:08:59.000Z","2923163","28469","6370","0","366","https://www.youtube.com/watch?v=Q1zhIF8mvI0"
"30","qNfdshC3Y3U","Enseñamos a BARBIE GRANDMA! Qué pasó en la casa de Barbie?","2020-01-05T12:00:06.000Z","746910","7620","1106","0","259","https://www.youtube.com/watch?v=qNfdshC3Y3U"
"31","ugwFHBH-zG0","Mi novio se disculpa con mi mamá","2019-11-02T00:00:14.000Z","1204811","14930","2190","0","213","https://www.youtube.com/watch?v=ugwFHBH-zG0"
"32","uhphqD4mg7o","Vamos al campamento de verano. ¿Quién se quedará en casa?","2019-10-15T15:00:12.000Z","4308432","40233","10480","0","549","https://www.youtube.com/watch?v=uhphqD4mg7o"
"33","VanfRMO2WaM","Diana está sorprendida con Dima! Cómo el chico ofendió a Diana","2019-12-20T16:00:10.000Z","1300779","13247","2210","0","378","https://www.youtube.com/watch?v=VanfRMO2WaM"
"34","vKadehOrPtg","BATALLA POR LA PISCINA! ¿Quién nadará primero?","2020-01-06T12:00:16.000Z","562874","9632","1833","0","169","https://www.youtube.com/watch?v=vKadehOrPtg"
"35","vUZcqRYc5vM","Primera cita en chicas de rosa","2019-10-15T19:00:05.000Z","1260427","30680","2469","0","220","https://www.youtube.com/watch?v=vUZcqRYc5vM"
"36","WDbqjxDnyEY","HOOD FOREST! ¿Quién logrará escapar?","2019-10-14T22:00:03.000Z","1670966","15399","3358","0","323","https://www.youtube.com/watch?v=WDbqjxDnyEY"
"37","wNa2sPoRbMg","New Boy Millionaire","2019-12-10T14:57:25.000Z","962681","17650","1886","0","444","https://www.youtube.com/watch?v=wNa2sPoRbMg"
"38","yyv5pHWdiuI","Vampiro del GLUT! ¿Quién fue llamado para pedir ayuda?","2020-01-08T12:00:23.000Z","9900","883","109","0","63","https://www.youtube.com/watch?v=yyv5pHWdiuI"
