"","id","title","publication_date","viewCount","likeCount","dislikeCount","favoriteCount","commentCount","url"
"1","0298Q-D8Hig","《異界鎖鏈》買之前 10件你需要知道的事情【皮卡10件事】","2019-08-25T17:26:11.000Z","63636","790","54","0","113","https://www.youtube.com/watch?v=0298Q-D8Hig"
"2","2FDOaLWqj3A","超級瑪莉歐兄弟U豪華版－各大評分整理 與 開場玩後感 | 庫巴姬終於要轉正了嗎!?【皮卡好玩嗎】","2019-01-15T08:15:02.000Z","4385","59","10","0","12","https://www.youtube.com/watch?v=2FDOaLWqj3A"
"3","6WItAz1yRvc","《血咒之城：暗夜儀式》買之前 10件你需要知道的事情","2019-06-09T14:09:15.000Z","128081","1139","142","0","255","https://www.youtube.com/watch?v=6WItAz1yRvc"
"4","8oMTrZSpBF4","《死亡擱淺》買之前 10件你需要知道的事情【皮卡10件事】","2019-11-02T02:33:46.000Z","188034","2474","236","0","352","https://www.youtube.com/watch?v=8oMTrZSpBF4"
"5","9QFHHE_0m7w","《寶可夢 劍 / 盾》買之前 10件你需要知道的事情【皮卡10件事】","2019-11-14T13:30:04.000Z","305590","2457","190","0","477","https://www.youtube.com/watch?v=9QFHHE_0m7w"
"6","CExcAIcO3NQ","魔物獵人世界 系列新手 100小時後的感想【皮卡亂分享】","2018-08-30T08:48:11.000Z","71490","1463","187","0","150","https://www.youtube.com/watch?v=CExcAIcO3NQ"
"7","cpNw-d_EqDw","《全軍破敵：三國》買之前 10件你需要知道的事情","2019-05-18T14:27:41.000Z","373347","3204","284","0","626","https://www.youtube.com/watch?v=cpNw-d_EqDw"
"8","d26OsHd9Sac","10個【遊戲史上】最搞笑武器！你認得幾個？《皮卡大排行》","2019-08-10T10:10:29.000Z","524264","7107","333","0","795","https://www.youtube.com/watch?v=d26OsHd9Sac"
"9","D2AO7AZzMsQ","【電玩史上】十大帥氣角色！你認識幾位？","2019-10-28T10:13:26.000Z","51552","737","74","0","187","https://www.youtube.com/watch?v=D2AO7AZzMsQ"
"10","d4AkUYRh94M","E3 2019 － 15款最令人期待的新遊戲【皮卡大排行】","2019-06-14T05:14:50.000Z","225352","2595","155","0","228","https://www.youtube.com/watch?v=d4AkUYRh94M"
"11","d80hXnyd3qg","《末日之戰 World War Z》買之前 10件你需要知道的事情","2019-04-16T08:30:02.000Z","371351","2491","375","0","644","https://www.youtube.com/watch?v=d80hXnyd3qg"
"12","ETGyfAOOcDI","《隻狼：暗影雙死》好玩嗎? - 值得入手嗎 | 遊玩心得【皮卡好玩嗎】","2019-04-10T05:58:12.000Z","43183","428","33","0","116","https://www.youtube.com/watch?v=ETGyfAOOcDI"
"13","FCWLBdVuOh4","《德軍總部：血氣方剛》買之前 10件你需要知道的事情【皮卡10件事】","2019-07-22T12:51:25.000Z","29555","386","33","0","99","https://www.youtube.com/watch?v=FCWLBdVuOh4"
"14","GW7RXOBv5mE","《全境封鎖2》買之前 10件你需要知道的事情","2019-03-13T13:17:13.000Z","131410","897","86","0","195","https://www.youtube.com/watch?v=GW7RXOBv5mE"
"15","H5b24LfDQ14","【遊戲點評】精靈寶可夢 Let's Go! 皮卡丘/伊布 之 這不是我的皮卡丘!【皮卡點評】","2018-12-31T06:33:25.000Z","7191","107","26","0","61","https://www.youtube.com/watch?v=H5b24LfDQ14"
"16","HHH55aYGWSQ","精靈寶可夢 Let's Go! 各大網站評分統整 | 直接遠超初代? (無劇透)【皮卡好玩嗎】","2018-11-16T13:36:33.000Z","6915","71","12","0","11","https://www.youtube.com/watch?v=HHH55aYGWSQ"
"17","hIJxnA4cg44","《決勝時刻：現代戰爭》買之前 10件你需要知道的事情【皮卡10件事】","2019-10-22T10:00:12.000Z","183130","2443","105","0","436","https://www.youtube.com/watch?v=hIJxnA4cg44"
"18","hr_yj4gfO0s","《邊緣禁地3》買之前 10件你需要知道的事情【皮卡10件事】","2019-09-21T11:10:19.000Z","52598","641","44","0","117","https://www.youtube.com/watch?v=hr_yj4gfO0s"
"19","huQwvk5cRhU","空戰奇兵7 未知天際－各大評分整理 與 開場玩後感 | 暌違11年終於回歸機戰王座?【皮卡好玩嗎】","2019-01-19T17:00:06.000Z","12172","94","13","0","23","https://www.youtube.com/watch?v=huQwvk5cRhU"
"20","iyIWUpVQbok","《聖火降魔錄 風花雪月》你最適合哪個學院？(人物介紹)","2019-08-12T15:44:06.000Z","53924","671","49","0","110","https://www.youtube.com/watch?v=iyIWUpVQbok"
