"","id","title","publication_date","viewCount","likeCount","dislikeCount","favoriteCount","commentCount","url"
"1","8-bRjfOAaR0","「政壇高手」片尾曲：我只注視著你【亞克畫動畫】","2020-01-01T12:30:00.000Z","319532","10664","250","0","1151","https://www.youtube.com/watch?v=8-bRjfOAaR0"
"2","bgXm2Lhktt8","【亞克畫動畫】韓總A夢(豪洨叮噹)主題曲   韓總幫你實現所有的願望！","2019-06-25T10:30:01.000Z","104979","3557","292","0","790","https://www.youtube.com/watch?v=bgXm2Lhktt8"
"3","clpVugxa7JE","【亞克畫動畫】「政壇高手」主題曲：好想大聲說投給你(原曲使用版)柯P、小英、韓總、，打球囉！","2019-06-07T04:00:02.000Z","309561","11251","489","0","2309","https://www.youtube.com/watch?v=clpVugxa7JE"
"4","CvcTdKHnuMY","【JOJO的政壇冒險】LOGO 【角色募集中】","2019-06-29T04:00:00.000Z","36657","786","14","0","217","https://www.youtube.com/watch?v=CvcTdKHnuMY"
"5","D7Krl9NhzXI","日本至學館高校J-POP風校歌_中文字幕","2011-08-01T14:32:10.000Z","77008","405","9","0","46","https://www.youtube.com/watch?v=D7Krl9NhzXI"
"6","fHlsBNG3RX0","【亞克畫動畫】超廢短片「迷偵探摳韓」！真相只有一個！","2019-06-11T09:49:30.000Z","70380","1973","165","0","233","https://www.youtube.com/watch?v=fHlsBNG3RX0"
"7","J2lfP3HjwUU","【亞克畫動畫】「政壇高手」好想大聲說投給你！小英、國瑜、柯阿北，打球囉！","2019-06-06T15:46:39.000Z","66630","2097","80","0","448","https://www.youtube.com/watch?v=J2lfP3HjwUU"
"8","Lu0i3H0NSWU","【亞克畫動畫】肛眼人(Asshole Man)_完整預告  看完發大財 #征服宇宙","2019-05-18T03:38:26.000Z","312957","9111","1173","0","1476","https://www.youtube.com/watch?v=Lu0i3H0NSWU"
"9","OLF8ugiuZ7A","【亞克畫動畫】政客神拳2019～韓總vs郭董～！發大財！","2019-05-27T09:13:31.000Z","363819","8829","457","0","1520","https://www.youtube.com/watch?v=OLF8ugiuZ7A"
"10","oXB2t2s_Xdo","【亞克畫動畫】韓總在博恩夜夜秀盤腿的真相【JOJO】","2019-12-25T12:00:19.000Z","103182","3424","159","0","450","https://www.youtube.com/watch?v=oXB2t2s_Xdo"
"11","p1DTM20uMoI","【亞克畫動畫】館長 vs 練喻軒 100%實力爆發 | 館長 | 練喻軒 | 獵人【獵人x獵人】","2019-07-08T08:00:09.000Z","165147","4211","272","0","521","https://www.youtube.com/watch?v=p1DTM20uMoI"
"12","pdl-9SwDD3w","【亞克畫動畫】恭喜韓國瑜市長成為國民黨總統候選人【新世紀福音戰士Evangelion】","2019-07-15T04:00:03.000Z","271263","9105","440","0","1940","https://www.youtube.com/watch?v=pdl-9SwDD3w"
"13","QRNxTJAEJYc","【亞克畫動畫】韓總主演「小丑」｜年度最佳神片","2019-12-05T12:00:07.000Z","346576","16428","953","0","1506","https://www.youtube.com/watch?v=QRNxTJAEJYc"
"14","qUred78L0ZY","肛眼人(Asshole Man)_前導預告","2019-05-14T19:18:06.000Z","102123","1554","154","0","155","https://www.youtube.com/watch?v=qUred78L0ZY"
"15","sr4V-y-r1lI","【政壇高手】主題曲預告(只有4秒)(完整版趕工中)","2019-05-31T13:08:01.000Z","30592","571","18","0","215","https://www.youtube.com/watch?v=sr4V-y-r1lI"
"16","yF6YCt_6vDw","「政客神拳」預告的預告","2019-05-21T05:53:15.000Z","14869","233","16","0","66","https://www.youtube.com/watch?v=yF6YCt_6vDw"
"17","zRT3hOIlAu8","【亞克畫動畫】韓總在辯論會上舉平兩手的真相【JOJO】","2019-12-29T15:13:00.000Z","42148","1007","64","0","183","https://www.youtube.com/watch?v=zRT3hOIlAu8"
