"","id","title","publication_date","viewCount","likeCount","dislikeCount","favoriteCount","commentCount","url"
"1","_kL0g-hxYrI","日文真的沒有髒話?!｜學校不會教你的日文｜SWEAR WORDS IN JAPAN","2019-04-28T09:39:25.000Z","37136","1319","15","0","106","https://www.youtube.com/watch?v=_kL0g-hxYrI"
"2","_UopLCwCcJM","有一位酸民私訊我...","2019-11-24T09:30:02.000Z","16874","844","19","0","210","https://www.youtube.com/watch?v=_UopLCwCcJM"
"3","-XVzIYfBGO4","我的怪癖集｜變態..?｜喜歡蛋蛋?!｜ft. 進藤媽媽 & MEGAN","2019-07-07T09:15:00.000Z","9232","316","8","0","71","https://www.youtube.com/watch?v=-XVzIYfBGO4"
"4","0ZrhwiEWSK8","我的混血兒人生分享３｜當翻譯機?!｜日本女生不就AV女優?｜Being Biracial in Taiwan Ⅲ","2019-08-11T09:15:00.000Z","13761","463","6","0","55","https://www.youtube.com/watch?v=0ZrhwiEWSK8"
"5","2ya9RGQGl4Q","【驚】你們沒看過的日本人?!｜這不是日本人吧?!｜太扯｜Are They All JAPANESE?!","2019-08-25T09:15:02.000Z","14895","524","10","0","72","https://www.youtube.com/watch?v=2ya9RGQGl4Q"
"6","3jpbWznCqik","拔掉粉刺大作戰｜FIRST TIME USING A CHARCOAL PEEL OFF MASK","2019-03-17T08:53:39.000Z","4755","136","1","0","15","https://www.youtube.com/watch?v=3jpbWznCqik"
"7","3rJG8AEJ9OQ","宿舍ROOM TOUR!｜我把XX都帶來了?!｜澳洲超市採購｜自煮牛排午餐🥩","2019-09-15T09:15:00.000Z","17377","538","10","0","66","https://www.youtube.com/watch?v=3rJG8AEJ9OQ"
"8","4NgHx88l0GQ","我的混血人生分享 ｜日本x台灣｜Being Biracial in Taiwan","2019-03-10T10:00:01.000Z","62513","1759","37","0","223","https://www.youtube.com/watch?v=4NgHx88l0GQ"
"9","73fgZNAYRPA","【開箱】透明醬油?! 配生魚片吃看看｜上引水產｜日本大缺貨｜Transparent Soy sauce?!","2019-04-14T11:00:00.000Z","6922","265","5","0","14","https://www.youtube.com/watch?v=73fgZNAYRPA"
"10","7Ca5627h9cg","身為台日混血兒 為什麼不選擇回去日本生活｜職場篇｜Why Do I Prefer Staying in TAIWAN","2019-06-02T09:29:13.000Z","290962","7939","278","0","1355","https://www.youtube.com/watch?v=7Ca5627h9cg"
"11","7dpynzgULM4","男女都受歡迎的聖誕/交換禮物精選清單!!🎁｜竟然是...?!｜$400-$1200｜Thanks me later","2019-12-15T09:30:00.000Z","8090","282","5","0","55","https://www.youtube.com/watch?v=7dpynzgULM4"
"12","cYqMvYSK3YE","沒計劃的日子意外蠻充實的｜來整理房間!｜一個人去吃日式燒烤🇯🇵｜生活心得分享💭","2019-10-13T09:30:03.000Z","12890","369","8","0","49","https://www.youtube.com/watch?v=cYqMvYSK3YE"
"13","DOc8LfsQtcA","【祝】首次出席同志結婚典禮🏳️‍🌈｜場面滿滿的愛與尊重｜愛的力量｜Gay Wedding In Taiwan","2019-09-01T09:15:01.000Z","42561","1253","32","0","100","https://www.youtube.com/watch?v=DOc8LfsQtcA"
"14","eANXqxvesH4","【惡整媽媽】300萬整人刮刮樂｜媽媽發瘋了｜母親節快樂｜PRANK ON MY MOM!!","2019-05-12T10:00:09.000Z","23698","790","9","0","87","https://www.youtube.com/watch?v=eANXqxvesH4"
