"","id","title","publication_date","viewCount","likeCount","dislikeCount","favoriteCount","commentCount","url"
"1","__7mD3-bgbM","2018全民運動會健力比賽 男子第五量級93kg","2018-10-02T11:28:33.000Z","4491","24","0","0","6","https://www.youtube.com/watch?v=__7mD3-bgbM"
"2","-2htouIRWl0","吳煒頴 硬舉306kg 新全國紀錄","2019-09-26T05:52:36.000Z","8960","143","2","0","22","https://www.youtube.com/watch?v=-2htouIRWl0"
"3","-2JfjXR7oEI","Kimberly Walford - 2019 IPF 世界盃 女子72kg量級冠軍 SBD全球菁英運動員","2019-07-17T06:10:18.000Z","1619","25","0","0","2","https://www.youtube.com/watch?v=-2JfjXR7oEI"
"4","-zdRcIN919E","Jack Oliver - SBD 英國製造系列 ep.6","2019-08-20T09:46:30.000Z","1281","35","0","0","0","https://www.youtube.com/watch?v=-zdRcIN919E"
"5","00r4f_l3IzM","2018 世界最強壯男子比賽 World's Strongest Man 2018 決賽","2019-01-08T12:58:18.000Z","9107","46","1","0","0","https://www.youtube.com/watch?v=00r4f_l3IzM"
"6","02EX5MDKitI","2019世界盃健力錦標賽，中華隊精彩回顧","2019-12-09T03:12:04.000Z","1721","56","0","0","1","https://www.youtube.com/watch?v=02EX5MDKitI"
"7","09hk2P8H5FA","SBD菁英舉重運動員 - Sarah Davies","2019-05-17T08:10:45.000Z","1271","19","0","0","1","https://www.youtube.com/watch?v=09hk2P8H5FA"
"8","0ji3Oeep8Mc","2018全民運動會健力比賽 女子第五量級72kg","2018-10-03T04:31:35.000Z","2578","9","1","0","0","https://www.youtube.com/watch?v=0ji3Oeep8Mc"
"9","0l_XlCyCy3w","8/3-4 台大綜合體育館 健身博覽會","2019-07-31T10:18:20.000Z","1192","18","0","0","0","https://www.youtube.com/watch?v=0l_XlCyCy3w"
"10","0LHk48u3Ce8","全國菁英盃 男子組 66kg 量級","2019-07-20T13:58:35.000Z","6339","39","0","0","0","https://www.youtube.com/watch?v=0LHk48u3Ce8"
"11","12tQalpVSNw","全國菁英盃 男子組 105/120/120kg+ 量級","2019-07-21T16:13:26.000Z","11399","79","2","0","0","https://www.youtube.com/watch?v=12tQalpVSNw"
"12","1XfbbehJpns","Daniella Melo - 2019 IPF世界盃 女子最佳舉者第二名","2019-07-10T08:42:46.000Z","3675","51","0","0","2","https://www.youtube.com/watch?v=1XfbbehJpns"
"13","2B_dyzGzmV4","2019世界盃健力經典錦標賽 6/14 - World Classic Powerlifting Championships","2019-06-24T05:04:37.000Z","691","12","0","0","0","https://www.youtube.com/watch?v=2B_dyzGzmV4"
"14","2d9F-HAbXFc","SBD全球菁英運動員 - Brett Gibbs (紐西蘭鬍子哥)","2019-06-26T08:52:34.000Z","663","6","0","0","0","https://www.youtube.com/watch?v=2d9F-HAbXFc"
"15","2lFPqLJGgLE","SBD 比賽連身衣 產品介紹","2018-12-20T09:18:11.000Z","2849","20","0","0","2","https://www.youtube.com/watch?v=2lFPqLJGgLE"
"16","2M2D8DlVE_A","臥舉世界紀錄 謝宗庭 Tsung Ting Hsieh 臥舉打破世界紀錄 Benchpress 221.5kg","2018-11-08T22:18:27.000Z","11946","218","2","0","10","https://www.youtube.com/watch?v=2M2D8DlVE_A"
"17","2mvkN9bqLTs","2019成吉思汗健美獎金賽","2019-11-12T07:59:34.000Z","1104","35","1","0","1","https://www.youtube.com/watch?v=2mvkN9bqLTs"
"18","2oKLnEblAe0","國中男子組93-120+ kg","2019-01-30T07:50:25.000Z","1318","10","0","0","1","https://www.youtube.com/watch?v=2oKLnEblAe0"
"19","2u-EqYP2Qz4","2018全民運動會健力比賽 男子第七,八量級120kg , 120+kg","2018-10-04T05:36:34.000Z","7787","44","1","0","6","https://www.youtube.com/watch?v=2u-EqYP2Qz4"
"20","2VpUF9aLTEA","亞洲盃健力錦標賽vlog.6 (Asian Equipped Powerlifting Championships)","2019-04-30T15:15:01.000Z","4400","102","2","0","13","https://www.youtube.com/watch?v=2VpUF9aLTEA"
"21","3rIgYDc7HOo","台南市108年市長盃健力錦標賽 - 男子83kg量級","2019-10-20T04:13:12.000Z","5860","46","3","0","0","https://www.youtube.com/watch?v=3rIgYDc7HOo"
"22","4BjKKrlsb8I","2020 亞太盃健力錦標賽 在高雄！","2019-10-16T14:58:43.000Z","1201","35","1","0","6","https://www.youtube.com/watch?v=4BjKKrlsb8I"
"23","4gCXYRrpcB0","男子組74kg量級 蹲舉/臥舉- 108年全國青年盃健力錦標賽","2019-01-27T04:23:57.000Z","2950","18","0","0","0","https://www.youtube.com/watch?v=4gCXYRrpcB0"
"24","5M_fpW7p0b0","2019亞洲盃健力錦標賽 vlog.3 (2019 Asian Equipped Powerlifting Championships)","2019-04-25T08:00:01.000Z","1013","20","0","0","0","https://www.youtube.com/watch?v=5M_fpW7p0b0"
"25","5pZDooaTBxg","2018 IPF World Classic Championship Highlights","2018-07-24T08:00:10.000Z","410","3","0","0","0","https://www.youtube.com/watch?v=5pZDooaTBxg"
"26","5Zub_XqoUn4","2019 World Classic Powerlifting Championships - Ana Paula Almeida 女子52kg量級","2019-09-24T05:06:42.000Z","669","8","0","0","2","https://www.youtube.com/watch?v=5Zub_XqoUn4"
"27","6-ICCLgJRN0","謝宗庭 2018 IPF 世界盃經典健力錦標賽","2018-06-20T06:08:37.000Z","5271","45","1","0","2","https://www.youtube.com/watch?v=6-ICCLgJRN0"
"28","6g0K5EgTxwQ","2019亞洲盃健力錦標賽 vlog.5 (2019 Asian Equipped Powerlifting Championships)","2019-04-30T07:11:17.000Z","563","10","0","0","0","https://www.youtube.com/watch?v=6g0K5EgTxwQ"
"29","6uebW8E3jqw","2019 臺灣健身博覽會 精彩花絮","2019-08-12T02:00:00.000Z","1335","28","1","0","3","https://www.youtube.com/watch?v=6uebW8E3jqw"
"30","7apadeQLY8A","Luke Richardson - SBD英國製造系列","2019-06-05T00:51:22.000Z","591","9","0","0","0","https://www.youtube.com/watch?v=7apadeQLY8A"
"31","7evluclVtI0","2018全民運動會 健力比賽 女子第一量級47kg 蹲舉","2018-09-30T02:38:38.000Z","1659","7","0","0","1","https://www.youtube.com/watch?v=7evluclVtI0"
"32","8xmDCcn97Cw","台南市108年市長盃健力錦標賽 - 男子74kg量級","2019-10-19T12:23:31.000Z","5181","35","1","0","1","https://www.youtube.com/watch?v=8xmDCcn97Cw"
"33","9i8rafVyfDQ","2018全民運動會 健力比賽精彩回顧","2018-10-24T06:33:57.000Z","21447","178","8","0",NA,"https://www.youtube.com/watch?v=9i8rafVyfDQ"
"34","9JzIeDx5GoI","全國菁英盃 女子組 63/72/84/84+kg 量級","2019-07-20T17:08:12.000Z","6316","54","0","0","0","https://www.youtube.com/watch?v=9JzIeDx5GoI"
"35","9lTv5GYoyQw","SBD怪獸講堂 ep1. 中老年人肌力訓練迷思破解！","2019-11-28T12:21:41.000Z","96239","3023","26","0","268","https://www.youtube.com/watch?v=9lTv5GYoyQw"
"36","9lxML9SRSZY","SBD健力講堂 ep.4 - 硬舉的競賽規則 & 注意事項★","2019-05-16T09:45:30.000Z","4698","91","1","0","7","https://www.youtube.com/watch?v=9lxML9SRSZY"
"37","9ypI99_j7Ek","2019 世界盃健力錦標賽 Vlog ep.1","2019-12-11T08:56:16.000Z","1603","62","0","0","4","https://www.youtube.com/watch?v=9ypI99_j7Ek"
"38","aEd_AbE7Y_M","SBD健力講堂 ep.01 什麼是有裝備 無裝備健力？","2019-01-24T06:36:16.000Z","19100","349","10","0","24","https://www.youtube.com/watch?v=aEd_AbE7Y_M"
"39","AXEKC-cPZKA","SBD全球菁英運動員- Inna Filimonova (俄羅斯)","2019-07-02T04:13:19.000Z","358","6","0","0","0","https://www.youtube.com/watch?v=AXEKC-cPZKA"
"40","b-62enHZfXs","2019 World Powerlifting Championships - We Got Your Back","2019-12-09T04:58:02.000Z","566","20","0","0","2","https://www.youtube.com/watch?v=b-62enHZfXs"
"41","biz7VTaWc3g","SBD全球代言人 - 冰島魔山 Thor Björnsson - 世界最強大力士冠軍","2019-08-28T02:49:44.000Z","96492","1055","16","0","131","https://www.youtube.com/watch?v=biz7VTaWc3g"
"42","Bl6fIEHdmp8","SBD健力講堂 ep.5 - 比賽及備賽訓練週期分享","2019-06-06T03:09:00.000Z","7165","144","1","0","5","https://www.youtube.com/watch?v=Bl6fIEHdmp8"
"43","bUItbWEAZlY","2018 成吉思汗單項硬舉挑戰賽","2019-01-04T10:00:37.000Z","1479","19","0","0","1","https://www.youtube.com/watch?v=bUItbWEAZlY"
"44","buRyoQqNMLY","台南市108年市長盃健力錦標賽 - 女子63~84+kg量級","2019-10-20T05:28:56.000Z","2612","17","0","0","1","https://www.youtube.com/watch?v=buRyoQqNMLY"
"45","CozxlS0Za0g","亞特拉斯巨石 Atlas Stones","2019-01-07T03:30:06.000Z","709","14","0","0","0","https://www.youtube.com/watch?v=CozxlS0Za0g"
"46","cS8sR234RmI","男子組 83kg量級 - 108年全國青年盃健力錦標賽","2019-01-27T08:49:14.000Z","2427","13","0","0","0","https://www.youtube.com/watch?v=cS8sR234RmI"
"47","cssjqQ_PB9o","2018全民運動會健力比賽 女子第二量級52kg","2018-09-30T10:55:42.000Z","2998","16","0","0","1","https://www.youtube.com/watch?v=cssjqQ_PB9o"
"48","cy-FXR6QkGI","2019 世界盃健力經典錦標賽 6/15 - World Classic Powerlifting Championships","2019-06-26T06:07:01.000Z","734","9","0","0","1","https://www.youtube.com/watch?v=cy-FXR6QkGI"
"49","d2fGiheGcnA","2019世界盃健力經典錦標賽 6/11~12 - World Classic Powerlifting Championships","2019-06-14T08:23:21.000Z","670","10","2","0","0","https://www.youtube.com/watch?v=d2fGiheGcnA"
"50","dbTvcf9H_I4","蘇芳筠 2018 IPF 世界盃經典健力錦標賽","2018-06-20T06:19:34.000Z","1137","10","0","0","0","https://www.youtube.com/watch?v=dbTvcf9H_I4"
