"","id","title","publication_date","viewCount","likeCount","dislikeCount","favoriteCount","commentCount","url"
"1","_69aEbpxycQ","你問我，我看到什麼？我在地新竹青年踹共，講給你聽","2019-10-30T14:00:11.000Z","2620","923","0","0","10","https://www.youtube.com/watch?v=_69aEbpxycQ"
"2","-Q01DdwF23c","11/09韓家青年志工團×歷史哥×寒國人-青年座談會 in台中","2019-11-09T09:38:10.000Z","2584","849","0","0","5","https://www.youtube.com/watch?v=-Q01DdwF23c"
"3","5dn9NiPXs74","黑不是王者，清白才是王道！你/妳是青年？你們看到了什麼？","2019-10-31T10:57:54.000Z","5404","1297","1","0","32","https://www.youtube.com/watch?v=5dn9NiPXs74"
"4","7cKu8eu1DEI","1229台中-邵曉鈴女士不畏風雨，勇敢站出來讚聲","2019-12-30T05:22:21.000Z","860","213","1","0","7","https://www.youtube.com/watch?v=7cKu8eu1DEI"
"5","7yScgCcYmE8","12/08新北板橋第二體育場現場part1","2019-12-08T06:38:01.000Z","1733","551","1","0","2","https://www.youtube.com/watch?v=7yScgCcYmE8"
"6","8C_JCUTYAHw","11/01桃園造勢晚會-街訪年輕人","2019-11-01T10:54:19.000Z","3902","1044","0","0","4","https://www.youtube.com/watch?v=8C_JCUTYAHw"
"7","9LaShSrThfk","0106貪食龍護國車隊高雄大遊行","2020-01-06T12:08:33.000Z","44171","4382","77","0","43","https://www.youtube.com/watch?v=9LaShSrThfk"
"8","aA1E_wITJEs","女聲相挺 韓進總統府 全國婦女後援會成立","2019-12-02T08:13:42.000Z","6694","1722","5","0","6","https://www.youtube.com/watch?v=aA1E_wITJEs"
"9","ahiwTLcR2Lo","高雄市各界挺韓後援會幹部大會","2019-12-02T11:15:00.000Z","2787","943","0","0","5","https://www.youtube.com/watch?v=ahiwTLcR2Lo"
"10","AkZgrxv5v80","11/15台南福安宮庶民列車開講 台南女孩part2（feat 青少年）","2019-11-15T14:20:29.000Z","3856","1242","0","0","18","https://www.youtube.com/watch?v=AkZgrxv5v80"
"11","ASwS94bbh5E","伸手與握手之間，你/妳看見了什麼？","2019-11-04T15:17:45.000Z","1557","565","0","0","17","https://www.youtube.com/watch?v=ASwS94bbh5E"
"12","CIrJdZXlWWk","11/01桃園觀音區甘泉寺現場live","2019-11-01T02:26:40.000Z","7777","1728","3","0","17","https://www.youtube.com/watch?v=CIrJdZXlWWk"
"13","clv-bulyPzg","12/25韓國瑜板橋車站音樂快閃活動","2019-12-25T10:18:23.000Z","1694","452","2","0","11","https://www.youtube.com/watch?v=clv-bulyPzg"
"14","DL14JaQQpog","茶農生計SOS，要如何協助茶農？請聽『他』怎麼說","2019-11-14T04:26:11.000Z","986","306","0","0","9","https://www.youtube.com/watch?v=DL14JaQQpog"
"15","DRmFILDY7OA","01/05板橋第一體育場活動現場","2020-01-05T08:09:57.000Z","2892","532","4","0","2","https://www.youtube.com/watch?v=DRmFILDY7OA"
"16","Ee0OU8nCG78","青年志工團在韓國瑜臺中庶民輔選團隊成立大會","2019-11-22T08:02:12.000Z","3600","1120","2","0","13","https://www.youtube.com/watch?v=Ee0OU8nCG78"
"17","Elob2x33ems","1/5深入小英臺南造勢活動體驗","2020-01-05T09:21:37.000Z","233356","12981","385","0","1684","https://www.youtube.com/watch?v=Elob2x33ems"
"18","eZMkyABAFtw","01/04新竹祈福天佑台灣活動現場","2020-01-04T13:03:20.000Z","6913","1379","1","0","1","https://www.youtube.com/watch?v=eZMkyABAFtw"
"19","Fme2bLEgchM","深入關懷中輟生、地方經濟與城鄉發展的推手，你是否願意跟著一起走？","2019-12-18T16:37:24.000Z","878","341","0","0","18","https://www.youtube.com/watch?v=Fme2bLEgchM"
"20","GFX3gQDuKeY","你，知不知道我們在想什麼？你來～妳來～攏來！！讓我們青年講出來","2019-10-24T12:52:08.000Z","2459","853","1","0","18","https://www.youtube.com/watch?v=GFX3gQDuKeY"
"21","ib7Yp9jNnN0","在呼喚與回首之間，你/妳遇見了什麼期盼？","2019-12-03T04:47:27.000Z","1129","436","0","0","6","https://www.youtube.com/watch?v=ib7Yp9jNnN0"
"22","ikDhHWUDpS4","12/25韓國瑜聖誕節板橋車站音樂快閃活動（遺漏片段）","2019-12-27T03:08:15.000Z","820","226","0","0","4","https://www.youtube.com/watch?v=ikDhHWUDpS4"
"23","JH2I6BW5VLg","你，懂不懂我們在想什麼？來來來~讓年輕人踹共！","2019-10-18T01:53:26.000Z","33629","4346","27","0","179","https://www.youtube.com/watch?v=JH2I6BW5VLg"
