"","id","title","publication_date","viewCount","likeCount","dislikeCount","favoriteCount","commentCount","url"
"1","_8pfr4atrBo","【抖音 溫暖】喬兒帶著兩杯奶茶去公司找朋友，被一個自稱公司元老的人攔在外面。元老不容喬兒解釋，盡然還侮辱她，當知道喬兒找的是誰時，他後悔莫及。喬兒#1","2019-12-05T12:38:39.000Z","28641","349","28","0","9","https://www.youtube.com/watch?v=_8pfr4atrBo"
"2","_tMOJtY7kO0","【抖音】去男同學家，同學老婆認為她要搶他老公，千方百計陷害她。神探葉公子發現背後掩蓋著一個大秘密！葉公子#1","2019-12-03T15:28:47.000Z","443957","4036","280","0","103","https://www.youtube.com/watch?v=_tMOJtY7kO0"
"3","12tZzmdeh3g","【抖音#總裁來了#2】帶來了閨蜜相親，閨蜜故意給她揭短，破壞相親，想不到裡面是個套路，連總裁都掉裡面了！","2019-10-30T01:48:15.000Z","34331","291","15","0","9","https://www.youtube.com/watch?v=12tZzmdeh3g"
"4","2-WOevyfJLM","【抖音 李玥承#1】秘書害李總把手機摔壞了，只能陪他去買手機，結果卻變成了約會。","2019-11-18T17:52:01.000Z","80531","1381","40","0","31","https://www.youtube.com/watch?v=2-WOevyfJLM"
"5","2IemVVAV5bM","【抖音 女總裁】遭遇職場性騷擾？且看180大長腿超級美女暴力懲罰！#一米八李以沫#1","2019-12-30T09:00:01.000Z","3142","45","2","0","3","https://www.youtube.com/watch?v=2IemVVAV5bM"
"6","2z2A7u6fRHE","【抖音 搞笑】調皮霸道的農村婆婆如何玩轉生活？","2019-12-05T10:00:00.000Z","1782","44","1","0","2","https://www.youtube.com/watch?v=2z2A7u6fRHE"
"7","4SeWWG9XmSc","【抖音 柏總很皮 #1】柏總的下屬和客戶吵起來了，柏總發現事情並不是這麼簡單，做出了一個決定，果然生意談成了！。","2019-11-17T15:39:19.000Z","30975","359","8","0","4","https://www.youtube.com/watch?v=4SeWWG9XmSc"
"8","4xelN-nZT1c","【抖音 oh!北辰#1】丈夫家暴出軌，婆婆不允許她上班，不然要求立刻離婚。老總發現婆婆這麼做其實是為了兒媳考慮。","2019-11-30T10:16:04.000Z","96020","830","46","0","29","https://www.youtube.com/watch?v=4xelN-nZT1c"
"9","6pZzqlaXoEU","【抖音總裁來了】總裁去相親，因為家裡沒有游泳池被鄙視，結果竟然是去私人小島游泳的","2019-09-08T17:19:12.000Z","64241","562","41","0","25","https://www.youtube.com/watch?v=6pZzqlaXoEU"
"10","8l6crw2MWBU","【抖音】懷疑自己帥氣男朋友是渣男，美女請閨蜜就是這樣來救火的。","2019-11-27T10:48:34.000Z","59289","600","40","0","52","https://www.youtube.com/watch?v=8l6crw2MWBU"
"11","AOtHcfi3FMc","【抖音 女總裁】員工設下陰謀，想讓女總裁聽從於他，看技高一籌的女總裁怎麼對付他！#南希#1","2019-12-11T04:00:00.000Z","74064","780","40","0","19","https://www.youtube.com/watch?v=AOtHcfi3FMc"
"12","BGnpuea_QJc","【抖音 劇情】古板父母因爲重男輕女，造成慘劇，乘坐美女司機的時光TAXI，帶你改變過去。#時光出租車#1","2019-12-21T02:00:01.000Z","73211","647","45","0","25","https://www.youtube.com/watch?v=BGnpuea_QJc"
