"","id","title","publication_date","viewCount","likeCount","dislikeCount","favoriteCount","commentCount","url"
"1","_pZgE7sdBVE","【LNG】實況精華-變聲器之亂 (2019/06/23)","2019-06-24T23:39:49.000Z","40735","322","17","0","26","https://www.youtube.com/watch?v=_pZgE7sdBVE"
"2","0VkeMd-hNnI","【LNG】實況精華-南南東 (2019/10/20)","2019-10-24T12:00:01.000Z","429794","5911","103","0","333","https://www.youtube.com/watch?v=0VkeMd-hNnI"
"3","2t27x90VVlM","【LNG】實況精華-WirForce躲避訴訟的法文台 (2019/11/24)","2019-11-27T04:33:07.000Z","55843","1554","7","0","190","https://www.youtube.com/watch?v=2t27x90VVlM"
"4","2UQ2oKTh7jk","【LNG】實況精華-忌嘲笑民間藝人 (2018/12/16)","2019-12-22T10:06:17.000Z","109678","2193","28","0","107","https://www.youtube.com/watch?v=2UQ2oKTh7jk"
"5","3-YihdNy08c","【LNG】2018中部台聚精華","2019-09-01T22:26:31.000Z","187460","2718","23","0","200","https://www.youtube.com/watch?v=3-YihdNy08c"
"6","5QeEkH7cyzI","【LNG】實況精華-巨龜 (2019/05/26)","2019-06-28T09:00:22.000Z","16151","139","8","0","9","https://www.youtube.com/watch?v=5QeEkH7cyzI"
"7","aa5Y_6GJpP0","【LNG】實況精華-本里規定 (2018/11/18)","2019-11-09T23:54:34.000Z","230538","3229","62","0","291","https://www.youtube.com/watch?v=aa5Y_6GJpP0"
"8","axvIzhw3mvE","用七日之都片頭曲打開刀劍神域","2018-04-17T07:02:14.000Z","19916","707","19","0","89","https://www.youtube.com/watch?v=axvIzhw3mvE"
"9","AZ8lmKniT3o","【LNG】實況精華-雨港基隆 (2019/08/18)","2019-08-23T23:34:18.000Z","276967","4192","87","0","264","https://www.youtube.com/watch?v=AZ8lmKniT3o"
"10","ByzCzUAWr8c","【寶石之國】第1話與第12話差別","2017-12-28T14:47:28.000Z","26871","443","6","0","64","https://www.youtube.com/watch?v=ByzCzUAWr8c"
"11","eAFM5j9gSC4","【LNG】實況精華-日本行 (2019/05/26)","2019-07-03T02:05:08.000Z","82397","672","25","0","18","https://www.youtube.com/watch?v=eAFM5j9gSC4"
"12","G2OE3AayFh4","【LNG】2019中秋節聚會精華","2019-09-25T07:05:57.000Z","43120","832","13","0","54","https://www.youtube.com/watch?v=G2OE3AayFh4"
"13","k7iw9sth5xg","用日本動畫片頭打開艾莉塔：戰鬥天使 | What If Alita: Battle Angel had a Anime Opening?","2019-05-18T00:45:18.000Z","1209","31","0","0","3","https://www.youtube.com/watch?v=k7iw9sth5xg"
"14","kAkIjCWcNBw","【LNG】實況精華-桃園耳屎大王 (2014/10/25)","2019-12-11T13:50:22.000Z","98346","1949","22","0","143","https://www.youtube.com/watch?v=kAkIjCWcNBw"
"15","o13m7mCCT9U","【LNG】實況精華-哩金變態 (2019/12/28)","2019-12-31T14:09:19.000Z","173452","3446","64","0","277","https://www.youtube.com/watch?v=o13m7mCCT9U"
"16","Oaumv3XJQ6M","【LNG】七週年紀念總集篇","2019-09-07T16:00:08.000Z","54533","3142","9","0","458","https://www.youtube.com/watch?v=Oaumv3XJQ6M"
"17","RulBajCBGfo","【LNG】實況精華-觀眾塔防+閒聊 (2014/10/05)","2019-11-15T13:12:00.000Z","44292","906","8","0","81","https://www.youtube.com/watch?v=RulBajCBGfo"
"18","Sg8lHHR2h0w","【LNG】實況精華-Unturned為什麼你那麼嚇人啊 (2014/10/25)","2019-12-02T12:34:37.000Z","75781","1854","13","0","139","https://www.youtube.com/watch?v=Sg8lHHR2h0w"
"19","tdb4NjiqHUs","【LNG】2018北部台聚精華(問答時間)","2018-09-24T20:43:40.000Z","587833","4388","80","0","121","https://www.youtube.com/watch?v=tdb4NjiqHUs"
"20","ULqHmLRwhdk","【寶石之國】4分鐘看完燃燒經費的戰鬥畫面","2017-12-28T15:06:35.000Z","122610","1557","31","0","112","https://www.youtube.com/watch?v=ULqHmLRwhdk"
"21","Un5S4Zz85fA","用日本動畫片頭打開復仇者聯盟4 | What If Avengers Endgame had Anime Opening?","2019-04-28T23:42:35.000Z","3625","96","1","0","10","https://www.youtube.com/watch?v=Un5S4Zz85fA"
"22","vthE9tmkEYs","【LNG】實況精華-三點要到錄音室！ (2018/12/16)","2019-12-16T10:00:13.000Z","120070","2211","28","0","111","https://www.youtube.com/watch?v=vthE9tmkEYs"
"23","X8BeOsQw8cc","【LNG】2019中部台聚精華","2019-08-28T15:06:38.000Z","150264","2916","35","0","191","https://www.youtube.com/watch?v=X8BeOsQw8cc"
"24","YPZPrcTKlZY","【LNG】2018北部台聚精華(閒聊+急智歌王)","2018-07-29T13:27:51.000Z","447728","3744","61","0","160","https://www.youtube.com/watch?v=YPZPrcTKlZY"
"25","Zku5TM9CrAE","【LNG】實況精華-帶你去李迅那邊 (2019/07/28)","2019-08-18T17:04:00.000Z","96353","1303","39","0","102","https://www.youtube.com/watch?v=Zku5TM9CrAE"
