"","id","title","publication_date","viewCount","likeCount","dislikeCount","favoriteCount","commentCount","url"
"1","_kqxoxw-N1I","台南安平區蔡淑惠@韓國瑜","2019-12-15T04:12:18.000Z","6580","1139","5","0","14","https://www.youtube.com/watch?v=_kqxoxw-N1I"
"2","_rdU1niVuvc","大路口挺韓國瑜張善政~台南最大的廣告牆~","2019-12-31T11:31:41.000Z","7409","1429","4","0","84","https://www.youtube.com/watch?v=_rdU1niVuvc"
"3","-BgHDcSaB4E","民進黨這樣把反對聲音的布條偷拆，這樣的政黨你真的還支持的下去嗎  ???","2019-12-11T03:42:18.000Z","19219","2574","14","0","299","https://www.youtube.com/watch?v=-BgHDcSaB4E"
"4","-dKVw2YQh2M","2號韓國瑜我挺你.V勝利","2019-12-09T04:05:34.000Z","4184","1285","1","0","81","https://www.youtube.com/watch?v=-dKVw2YQh2M"
"5","-RAEuvzMdyM","又不是蔡英文...我還照稿來...太不自在了!!","2019-11-08T09:29:02.000Z","31953","3417","12","0","147","https://www.youtube.com/watch?v=-RAEuvzMdyM"
"6","-SndDpK8jT8","韓國瑜謝龍介大唱西螺七崁","2019-11-11T14:26:56.000Z","4244","796","3","0","36","https://www.youtube.com/watch?v=-SndDpK8jT8"
"7","-yuyq9snH_g","Test","2019-10-08T04:45:52.000Z","429","70","0","0","5","https://www.youtube.com/watch?v=-yuyq9snH_g"
"8","-ZryMUZdo1E","蔡英文台南造勢大爆滿幕後花絮之大家發大財","2020-01-06T04:57:07.000Z","192252","7785","129","0","406","https://www.youtube.com/watch?v=-ZryMUZdo1E"
"9","04s8KnEOnFw","路口挺韓之4@今天來到台南新光三越","2019-12-10T13:38:53.000Z","3765","886","1","0","44","https://www.youtube.com/watch?v=04s8KnEOnFw"
"10","0D1nbT4XJ3Y","韓國瑜市長-新聞面對面-和王世堅的交鋒","2019-11-14T16:05:56.000Z","2932","428","1","0","17","https://www.youtube.com/watch?v=0D1nbT4XJ3Y"
"11","0kgKeyY9nAQ","高雄左營蓮池潭萬年季百架無人機空中表演登場！國慶連假快來看","2019-10-13T16:41:29.000Z","3680","667","0","0","36","https://www.youtube.com/watch?v=0kgKeyY9nAQ"
"12","0SEcDNUExjs","韓國瑜拋學貸免息!!! 蘇貞昌說向政府借錢不還不負責任!!!教育部憂補貼學貸利息套利？教育部防學生如防賊？","2019-11-03T10:51:31.000Z","2552","490","1","0","58","https://www.youtube.com/watch?v=0SEcDNUExjs"
"13","0VqWmZhJA6E","擴展票源#2我用我的方式拉票","2019-12-03T12:23:32.000Z","3570","1142","0","0","14","https://www.youtube.com/watch?v=0VqWmZhJA6E"
"14","1aGeMiBuFEc","擴展票源#1 我用我的方式拉票","2019-12-02T11:06:38.000Z","2674","741","1","0","26","https://www.youtube.com/watch?v=1aGeMiBuFEc"
"15","1CFhP2V6fBk","陳清茂高雄茄萣","2019-12-14T09:55:34.000Z","6913","1072","0","0","23","https://www.youtube.com/watch?v=1CFhP2V6fBk"
"16","1O16_zX7zE8","兇手出現了.基基黨你們不代表台南人.我看不起你們.","2019-10-19T15:30:51.000Z","119746","6126","160","0","1110","https://www.youtube.com/watch?v=1O16_zX7zE8"
"17","1WEvJnN4AJI","高雄市青年局將邀請周杰倫的方文山到高雄參加座談","2019-10-23T08:23:41.000Z","2566","568","0","0","17","https://www.youtube.com/watch?v=1WEvJnN4AJI"
"18","2aSoVyI-u8E","路口挺韓，拉票拉票再拉票.","2019-12-18T10:28:23.000Z","3850","865","0","0","25","https://www.youtube.com/watch?v=2aSoVyI-u8E"
"19","2nBiWcVweWs","台南崇德市場發傳單","2019-12-30T23:30:16.000Z","2198","635","0","0","26","https://www.youtube.com/watch?v=2nBiWcVweWs"
"20","33gI9pQuri0","韓國瑜上平論無雙之觀後感想","2019-11-29T02:30:22.000Z","53307","4287","31","0","654","https://www.youtube.com/watch?v=33gI9pQuri0"
"21","3aU9djq1wcY","2019年外銷日本4024公頓?打臉三立新聞?芒果乾亡果感我不知道.我只知道韓國瑜愛吃芒果?","2019-10-09T01:48:00.000Z","26712","926","26","0","111","https://www.youtube.com/watch?v=3aU9djq1wcY"
"22","3cLfEaljFUI","#好有特色的年青人到底對韓國瑜市長提出了什麼樣的問題#讓我們看下去#","2019-11-16T07:21:56.000Z","18558","1674","3","0","119","https://www.youtube.com/watch?v=3cLfEaljFUI"
"23","3eVMPrqaTnM","國民黨總統參選人韓國瑜 第四場國政直播-長照保險給全民保障","2019-09-21T14:24:59.000Z","371","38","0","0","4","https://www.youtube.com/watch?v=3eVMPrqaTnM"
"24","3iHFUDC_DHQ","高雄旗津庶民列車周圍","2019-12-13T10:22:17.000Z","11290","1737","4","0","24","https://www.youtube.com/watch?v=3iHFUDC_DHQ"
"25","3jE5PT-4ruc","泣新聞別再騙了！當個正常的媒體好嗎??打臉泣??烏鴉DoKa TV認證假新聞制造者??","2019-11-06T12:43:40.000Z","22146","2371","5","0","284","https://www.youtube.com/watch?v=3jE5PT-4ruc"
"26","3TwDvLUK88Q","韓國瑜之台南庶民列車-台南市民","2019-11-04T10:13:36.000Z","719","115","0","0","0","https://www.youtube.com/watch?v=3TwDvLUK88Q"
"27","42QppY1SGBg","青創座談這一段話讓我聽了真的很感動~","2019-12-27T08:55:54.000Z","153533","14025","115","0","773","https://www.youtube.com/watch?v=42QppY1SGBg"
"28","45zb2J-htmw","台南崇德市場挺韓","2019-12-24T23:29:17.000Z","4024","932","2","0","34","https://www.youtube.com/watch?v=45zb2J-htmw"
"29","4EJwQdZ-7bk","2020唱國歌","2020-01-01T00:32:33.000Z","3455","698","1","0","20","https://www.youtube.com/watch?v=4EJwQdZ-7bk"
"30","4gQWVNiewHA","庶民列車，林國慶~台南~支持韓國瑜","2019-11-15T11:47:23.000Z","696","142","0","0","1","https://www.youtube.com/watch?v=4gQWVNiewHA"
"31","4sFy2cxF4cY","民x擋是不可能道歉的","2019-12-19T12:40:06.000Z","3426","747","1","0","55","https://www.youtube.com/watch?v=4sFy2cxF4cY"
