"","id","title","publication_date","viewCount","likeCount","dislikeCount","favoriteCount","commentCount","url"
"1","_EWbW1puqCg","【聯盟戰棋】超強無限跳躍鏡爪！意想不到的爆炸傷害，零CD技能放不停│ 改版介紹 │ 宗師牌位 │ LOL Teamfight Tactics 雲頂之弈","2019-11-08T02:35:25.000Z","39461","299","11","0","73","https://www.youtube.com/watch?v=_EWbW1puqCg"
"2","0TqoNiiCadQ","【聯盟戰棋】6刺客鋼鐵沙漠，把強勢的卡全都組在一起！有無敵又有爆擊│宗師│  LOL Teamfight Tactics 雲頂之弈","2019-11-17T06:49:05.000Z","37504","290","26","0","92","https://www.youtube.com/watch?v=0TqoNiiCadQ"
"3","1hoZt5lW_gc","【聯盟戰棋】只花6天上宗師│ 快速爬分陣容+必知技巧大公開","2019-10-20T02:56:29.000Z","103156","972","118","0","243","https://www.youtube.com/watch?v=1hoZt5lW_gc"
"4","1PHNwsRGums","【聯盟戰棋】9地獄火一開場燒遍全場！一窺新版技巧 │ 公開繫魂BUG │ 宗師 │ LOL Teamfight Tactics 云頂之弈","2019-12-16T09:46:44.000Z","50741","355","20","0","104","https://www.youtube.com/watch?v=1PHNwsRGums"
"5","2TAiSEwrbLw","【聯盟戰棋】金牌1上鑽石只花了5天！原來是靠這陣容 / 超詳細講解 /上鑽心得分享 / 運營技巧 / 陣容分享 / 轉陣教學","2019-08-04T05:03:55.000Z","15715","147","9","0","31","https://www.youtube.com/watch?v=2TAiSEwrbLw"
"6","6D6-S6m8lMo","【聯盟戰棋】當魔甘娜變成刺客，竟然會變成這樣？自爆流興起！炸彈來嘍！想上白金趕快學起來 / LOL自走棋 / 全新理解","2019-07-30T09:30:57.000Z","887","24","0","0","3","https://www.youtube.com/watch?v=6D6-S6m8lMo"
"7","AdLY2MPivNw","啵緹【極速領域】身體不自覺起了反應！一個激烈碰撞後竟然...","2019-05-12T08:05:04.000Z","4592","44","1","0","14","https://www.youtube.com/watch?v=AdLY2MPivNw"
"8","bvrGuOVtKWc","啵緹【實況精華】拍賣胸貼？ 實況主睡前都會用這個舒服一下 Ft.國動","2019-06-29T09:18:46.000Z","17044","85","4","0","11","https://www.youtube.com/watch?v=bvrGuOVtKWc"
"9","CFVm0Eka370","【聯盟戰棋】菁英教學穩定上分技巧！瞬間蒸發的快感 │ 遊俠篇 Ep.1 │ LOL Teamfight Tactics 云頂之弈","2020-01-01T10:43:03.000Z","48177","407","29","0","122","https://www.youtube.com/watch?v=CFVm0Eka370"
"10","cVHOZpKlLzQ","【聯盟戰棋】海洋法、地獄火毒、沙漠喚物劍、黯影、多重影分身劫 │ 超強5大陣容 │宗師 │  LOL Teamfight Tactics 云頂之弈","2019-11-19T11:02:07.000Z","58076","660","19","0","131","https://www.youtube.com/watch?v=cVHOZpKlLzQ"
"11","CzTYtjZVWg4","啵緹【英雄聯盟】你或許聽過騎士團帶女生，但你有聽過女騎士嗎","2019-04-01T07:55:49.000Z","1093","24","3","0","0","https://www.youtube.com/watch?v=CzTYtjZVWg4"
"12","djp5R9b61Dc","【聯盟戰棋】你有看過這麼變態的辛吉德嗎？逛整場也能贏│ 詳細新版本改版介紹 │ 宗師   │ LOL Teamfight Tactics 雲頂之弈","2019-10-29T00:34:18.000Z","23918","152","7","0","45","https://www.youtube.com/watch?v=djp5R9b61Dc"
"13","dlCPxpikNPM","【聯盟戰棋】最新改版資訊，6神射超驚人傷害！10秒就讓你頂不住！（角色改動、刺客獸人削弱、卡牌掉落機率表、詳細講解懶人包）LOL Teamfight Tactics 雲頂之弈","2019-10-10T05:39:56.000Z","21238","156","9","0","41","https://www.youtube.com/watch?v=dlCPxpikNPM"
"14","Dv042TWLe0k","【聯盟戰棋】你一定要知道的吉茵珂絲超強3種玩法！9.16版本最強陣容一次搞懂！出裝推薦 / 陣容分享 / 英雄聯盟戰棋教學","2019-08-18T05:37:08.000Z","9433","138","6","0","47","https://www.youtube.com/watch?v=Dv042TWLe0k"
"15","EefPLHkz4bs","【聯盟戰棋】韓服都用這套快速上分！超剋海洋法 │  穩定爬分 │ 宗師 │  LOL Teamfight Tactics 云頂之弈","2019-11-24T11:00:48.000Z","84151","638","36","0","215","https://www.youtube.com/watch?v=EefPLHkz4bs"
"16","gLD7DPL3WQ4","【聯盟戰棋】聖誕特輯！一起來過聖誕劫，測試當前主流陣容","2019-12-25T16:45:01.000Z","17402","178","6","0","12","https://www.youtube.com/watch?v=gLD7DPL3WQ4"
"17","gSI89STbOdI","啵緹【 傳說對決】就喜歡長的！一次三個爽到合不攏嘴，連緋淚都忍不住想被制裁！","2019-03-31T07:25:24.000Z","1183","15","0","0","0","https://www.youtube.com/watch?v=gSI89STbOdI"
"18","gXORkHdcYBc","【聯盟戰棋】潘森最新改動，用這陣容與他抗衡！2星潘森到底多猛？超詳細轉陣解說 / 英雄聯盟戰棋教學","2019-08-31T05:58:46.000Z","3576","46","2","0","16","https://www.youtube.com/watch?v=gXORkHdcYBc"
"19","i63ESWpGlII","【聯盟戰棋】菁英教學 - 運營解析！片尾透露超狂玩法│ 狂戰士篇 Ep.2 │ LOL Teamfight Tactics 云頂之弈","2020-01-05T07:00:07.000Z","24544","242","7","0","105","https://www.youtube.com/watch?v=i63ESWpGlII"
"20","jGMkrCAgtUc","啵緹【實況閒聊】長輩超開明！大挑爆乳內衣","2019-03-31T14:28:50.000Z","15549","73","13","0","4","https://www.youtube.com/watch?v=jGMkrCAgtUc"
"21","k0y9i3RgRHI","啵緹【英雄聯盟】被JG針對！看看18歲少女的神級反應，你還想再來嗎？","2019-05-25T06:14:54.000Z","9160","58","6","0","5","https://www.youtube.com/watch?v=k0y9i3RgRHI"
"22","koLjwBXK_uk","啵緹【實況精華】身材曲線一覽無遺！暗黑系小兔崽子（完整版VOD）","2019-07-29T09:41:08.000Z","18138","138","4","0","9","https://www.youtube.com/watch?v=koLjwBXK_uk"
"23","LdQOWlSkRew","【聯盟戰棋】最新改動，傳說中的9巫師3虛空，175%技能傷害秒人無極限！一堆3星也不是對手！PBE搶先看。新裝備分享 / 裝備合成表 （LOL TFT Nine Sorcerer）","2019-09-05T05:39:50.000Z","40930","443","17","0","159","https://www.youtube.com/watch?v=LdQOWlSkRew"
"24","MC6qeJlYhEw","【聯盟戰棋】高手雲集！遇到菁英第一竟然敢玩這個陣 │ 宗師 │ LOL Teamfight Tactics 云頂之弈","2019-12-28T11:17:48.000Z","43467","370","20","0","194","https://www.youtube.com/watch?v=MC6qeJlYhEw"
"25","mInLj6XyzMQ","【聯盟戰棋】夢幻6劍士，抽動的手速快到無法無天 │  直切後排 │ 宗師 │  LOL Teamfight Tactics 云頂之弈","2019-12-06T11:56:46.000Z","59018","389","37","0","116","https://www.youtube.com/watch?v=mInLj6XyzMQ"
"26","NWQJfE0Ktu0","【聯盟戰棋】無限回血的極致體現！美服慣用T1陣容 │ 克制海洋法 │ 9.24改版資訊 │ 宗師 │ LOL Teamfight Tactics 云頂之弈","2019-12-11T09:50:32.000Z","60190","465","27","0","136","https://www.youtube.com/watch?v=NWQJfE0Ktu0"
"27","OQ6YarDqEdw","【聯盟戰棋】一天就從白金升到鑽3！提高勝率的選陣方法│ 詳細教學 │ LOL Teamfight Tactics 云頂之弈","2020-01-08T03:30:00.000Z","10649","201","3","0","37","https://www.youtube.com/watch?v=OQ6YarDqEdw"
"28","Oz-Li4Mrh6w","啵緹【實況精華】坦承相見！晃到快要3D暈了！絕對不能錯過的性感比基尼熱舞！（完整版VOD）","2019-06-12T03:54:00.000Z","13210","119","3","0","6","https://www.youtube.com/watch?v=Oz-Li4Mrh6w"
"29","QFDZz7MS4u8","【聯盟戰棋】全新51位英雄，7費卡強勢登場！種族羈絆、角色重大改動  │ 超詳細新版本資訊 │ 宗師 │ 攻略分享 │ 拉克絲LUX │ Teamfight Tactics 雲頂之弈","2019-10-23T10:15:36.000Z","58892","403","36","0","199","https://www.youtube.com/watch?v=QFDZz7MS4u8"
"30","qiH3ENX8-J0","【聯盟戰棋】改版資訊更新，賭狗刺還能開虐嗎？T1陣容竟意外流出！4虛空6刺客（新裝備合成表、新裝備介紹、抽卡牌機率表、刺客擺位教學）LOL Teamfight Tactics 雲頂之弈","2019-09-29T22:39:04.000Z","12371","156","6","0","60","https://www.youtube.com/watch?v=qiH3ENX8-J0"
"31","s0-qDV8NDn8","【聯盟戰棋】10.1月光使者搶先看！全場100%暴擊 │ 新英雄卡瑪+雷歐娜登場 │ 宗師 │ LOL Teamfight Tactics 云頂之弈","2019-12-21T03:30:02.000Z","45430","306","16","0","97","https://www.youtube.com/watch?v=s0-qDV8NDn8"
"32","SDmhZE2msjc","【聯盟戰棋】9.24史上最無敵新羈絆！阿姆姆、姍娜、路西恩三位新英雄到底有多強？│ 重大改動 │ 靈魂伴侶 │ 繫魂 │ 宗師 │ LOL Teamfight Tactics 云頂之弈","2019-11-29T08:13:29.000Z","47072","302","11","0","137","https://www.youtube.com/watch?v=SDmhZE2msjc"
"33","w26KqV6xC60","【聯盟戰棋】最新改版，6守護潘森完全死不了！宗師教學 │ 逆天玩法、超高傷害、硬度爆表 │ 攻略分享 │ LOL Teamfight Tactics 雲頂之弈","2019-10-16T02:33:29.000Z","35743","250","20","0","77","https://www.youtube.com/watch?v=w26KqV6xC60"
"34","xQ7BrbbK5B4","【聯盟戰棋】TFT新英雄「凱莎」神角再世，2星竟然狂到這地步？9刺客最關鍵的一張牌！虛空遊俠刺客（LOL KaiSa ）PBE搶先看！","2019-09-13T07:57:38.000Z","24557","163","14","0","51","https://www.youtube.com/watch?v=xQ7BrbbK5B4"
"35","YG0ovf-4iCc","【聯盟戰棋】宗師菁英套路公開！極地冰凍歐拉夫超無解│ 18連勝│新版陣容教學│  LOL Teamfight Tactics 雲頂之弈","2019-11-14T03:30:00.000Z","51100","342","24","0","133","https://www.youtube.com/watch?v=YG0ovf-4iCc"
"36","Ymqc6XnNSa8","啵緹【性感熱舞】尺度破表！穿比基尼大跳椅子舞！這個晃動讓聊天室不小心射了","2019-04-27T10:04:01.000Z","71949","460","39","0","40","https://www.youtube.com/watch?v=Ymqc6XnNSa8"
