"","id","title","publication_date","viewCount","likeCount","dislikeCount","favoriteCount","commentCount","url"
"1","35QL9eb72cQ","IVAN 艾文- I V A N [Official Video]","2019-04-26T09:58:16.000Z","72979","1540","56","0","154","https://www.youtube.com/watch?v=35QL9eb72cQ"
"2","7FqcyNK-8Ic","IVAN 艾文 - 0818 [Official Video]","2018-06-05T12:30:04.000Z","66703","860","59","0","86","https://www.youtube.com/watch?v=7FqcyNK-8Ic"
"3","9fcquab9L_k","IVAN 艾文 - 滑板情人 Ft. 卓卓 [Official Video]","2018-11-09T05:00:00.000Z","86542","1689","20","0","73","https://www.youtube.com/watch?v=9fcquab9L_k"
"4","cj4hejaM19c","IVAN 艾文 - 在教室 Ft. 老莫 ILL MO [Official Lyrics Video]","2019-02-15T09:58:42.000Z","59065","1426","36","0","85","https://www.youtube.com/watch?v=cj4hejaM19c"
"5","DWGL1P6xD2U","IVAN 艾文 - 不想上課 [Official Video]","2018-05-11T11:00:01.000Z","452923","6975","262","0","492","https://www.youtube.com/watch?v=DWGL1P6xD2U"
"6","EQveTaCbWCg","IVAN 艾文 - Baby G Ft. Monkey文豪（187INC）OG TAKER（臭屁嬰仔）","2018-11-30T04:00:01.000Z","119189","1742","78","0","131","https://www.youtube.com/watch?v=EQveTaCbWCg"
"7","krjcnlDIVAQ","IVAN 艾文 - Baby G（IVAN Version）   [Official Lyrics Video]","2019-01-14T07:00:02.000Z","438563","5402","91","0","326","https://www.youtube.com/watch?v=krjcnlDIVAQ"
"8","NBp0DatrviY","IVAN 艾文- Be Alright FT. 李艾薇 Ivy Lee [Official Video]","2019-12-13T04:00:11.000Z","714761","20886","337","0","863","https://www.youtube.com/watch?v=NBp0DatrviY"
"9","SBwJ8-Dqux0","帥哥 CYPHER 李爾新 Ty. KEN-G 鄧典果 IVAN 艾文 [Official Video]","2019-03-27T06:58:42.000Z","171396","2648","77","0","291","https://www.youtube.com/watch?v=SBwJ8-Dqux0"
"10","UDY5tNqOxF0","【聲林之王2】蔡依林 Jolin Tsai - 玫瑰少年 Womxnly ( IVAN 艾文 Cover )","2019-09-21T13:00:10.000Z","131732","5783","24","0","244","https://www.youtube.com/watch?v=UDY5tNqOxF0"
