"","video_id","comments_count","reply_rate"
"1","1KEykI_qB3I",10,0
"2","4CjrpC4J7Cc",41,0
"3","4l039WT4OHI",22,0
"4","4Z_UjFNzoNs",8,0
"5","5vm3uEvtvnY",8,0
"6","6QjbnDYK3m8",34,0
"7","9PgicDweKDw",2,0
"8","Bd7kebfIR_8",9,0
"9","cAbkjkp5Bgw",19,0
"10","dJv85nKKdRc",4,0
"11","GM9kECWcVh4",74,0
"12","Hhgu2D5j8GY",33,0
"13","llJhEKLb-_U",8,0
"14","nEFAVxfbbCQ",118,0
"15","pBo_qrBr9TM",700,0
"16","PqR-aJZrVJg",6,0
"17","qGEt8eaT7_8",25,0
"18","qrbLmH16LvI",24,0
"19","SrwPI1FPtv0",14,0
"20","v6DBfb1vTGk",45,0
"21","VDDz4nvtkeo",1,0
"22","vmcapUegwV0",164,0
"23","wB4ymXW5uUo",5,0
"24","YcDGo7Z577M",10,0
"25","Yizi2KK7ybM",46,0
"26","YKRX8bYX0is",7,0
