"","video_id","comments_count","reply_rate"
"1","_b3dXecTKqQ",33,0
"2","_EmLovZiU24",124,0
"3","_g8piQBXrb8",109,0
"4","_mE03Z4oe7M",536,0
"5","-AZZwIK5LXA",NA,NA
"6","-F6rDvRpWxI",174,0
"7","-Hn6EQ6ef2o",31,0
"8","-jSU-Ea79dU",31,0
"9","0gUyfiuGQiA",3,0
"10","0kOrJvDd-1c",47,0
"11","1KRAmI0PmmM",28,0
"12","2ZqLDYcE1ls",12,0
"13","3aaFBtV2wSI",NA,NA
"14","4mL35ow-jcQ",99,0
"15","4TIHDMm37VY",5,0
"16","58PZpMjnUUk",NA,NA
"17","5OvUZ2j8aDQ",80,0
"18","6Aq_rJd88Gc",17,0
"19","6r8kO5sXf1o",196,0
"20","6u1tlZuu18A",64,0
"21","6XSF8obQHUE",180,0
"22","6yiToEEvq4E",97,0
"23","7VKlx8RKTSc",57,0
"24","8620Ueri1sU",187,0
"25","8QcrlUHumOI",158,0
"26","8RQnyGs0Qlw",177,0
"27","9u3BHBgxufw",283,0
"28","9V5rexuKiTo",407,0
"29","a_TsDuifptU",57,0
"30","a_zQAnaAtzY",31,0
"31","AiQgiJ_qoPs",23,0
"32","aK5zKNGr1dk",25,0
"33","b9BmY-qZKuE",108,0
"34","bNcrPIOuVHo",76,0
"35","bnmbmqEIZfs",12,0
"36","bs8F8WLkNgg",651,0
"37","BTdF6yKRCg4",23,0
"38","bvUdS9t4pzI",46,0
"39","cE6U31xXcII",5,0
"40","cv2gzA05UbU",35,0
"41","d575YogdzfU",10,0
"42","Dbb2i2M9cik",6,0
"43","DBUDCd3VOoo",8,0
"44","dG_41koAhO8",14,0
"45","DGtahiQTRHc",93,0
"46","dqdyn1n4-4M",376,0
"47","DuJ8hzoiPQs",NA,NA
"48","E7r1X-atI40",48,0
"49","ebGW5ZpwQ60",32,0
"50","f2QtpOlS8F8",198,0
"51","gB0K6Wes5ac",250,0
"52","gxbby_tHCqA",11,0
"53","H-sk1n7bAEM",122,0
"54","H0-ppn_rHug",93,0
"55","H0m0reHFvnc",194,0
"56","HPkxExxv-Zc",362,0
"57","ilOTAw_xBTo",111,0
"58","IYkxcDZK0P0",19,0
"59","JJf1yMX5DmU",267,0
"60","JWb7KZpbB1Y",144,0
"61","JyB5hvPOq7c",185,0
"62","kSoYcK-V8qU",211,0
"63","KYQzLRUUSr4",31,0
"64","LIP8cvwTGDM",81,0
"65","lpIkiihewSw",7,0
"66","LYB3IiurU-Y",99,0
"67","M3SdHO9hvP0",781,0
"68","m5Cl4lzCCHY",39,0
"69","MefkXlg_tE4",20,0
"70","MhNIsRfhYF0",61,0
"71","n04D9rBE9p0",20,0
"72","N0MQmZz6zD0",32,0
"73","N0wny5gp7rI",143,0
"74","Nre1U1orCGw",82,0
"75","o1VKcDMA1jo",196,0
"76","o2IEqoiOAzM",35,0
"77","olKTjynReBk",47,0
"78","oll_HvqT2xI",61,0
"79","p5O43rnIvT4",47,0
"80","paAMyHeNS5E",109,0
"81","qQbQL8AVfaQ",13,0
"82","QtkdMHbEG88",142,0
"83","qTMB3oNTX8w",25,0
"84","qZiIwhy7ksU",11,0
"85","QZO_B-uZbXw",21,0
"86","r7BvYtE2Dls",12,0
"87","rJKqIJHI9P8",921,0
"88","RMm675zA_Yo",46,0
"89","RyoNvivVUOc",6,0
"90","sR3Dt8YFAbE",NA,NA
"91","T6NTZP9vTf4",44,0
"92","tk9Pff9sLKU",17,0
"93","TNsiAkG4Tws",6,0
"94","TO3e6ZlfgEQ",27,0
"95","ub9MW4xKvJ4",NA,NA
"96","UJungTehGBU",52,0
"97","UJwAtI5hkWg",9,0
"98","UlbskLhxNTw",95,0
"99","umg4vdb-hpA",13,0
"100","UrrIspldY28",219,0
"101","V2P85HjkTEQ",303,0
"102","v5ffhPEBo_Q",122,0
"103","vxbkMbagYzE",56,0
"104","wD-AA2rf9Q4",146,0
"105","WHnUFyxdOJA",9,0
"106","Wu277oNVQko",8,0
"107","wxSFYL-SNPU",115,0
"108","xid3OHALA9s",450,0
"109","xK5ZGiEqhGw",26,0
"110","XsAhH9lAId0",457,0
"111","Y6iWsErcy8w",65,0
"112","YDSLeXDU4uY",19,0
"113","yXVCwDXPyXk",108,0
"114","zBddy2n5DoA",16,0
"115","zgEwR8xP6Bw",67,0
"116","Zrvffw8Jnpo",80,0
