"","video_id","comments_count","reply_rate"
"1","_KqgnPs4kEM",2637,0
"2","0dRHJqEDDUU",2,0
"3","0G43FBF0vBI",43,0
"4","2kXEmnYOWCo",4,0
"5","6rqRkGl1ML8",45,0
"6","ase5PJlVyuY",1,0
"7","bJwK7mYYKyg",2,0
"8","Ctd387PblYE",6,0
"9","E_Cmnp7R6KE",10,0
"10","g5BzfJw9EMM",28,0
"11","kqtmP1Uigtg",4,0
"12","lJigK9uuocY",191,0
"13","M_W5-A01Pc8",1,0
"14","MgmsoJwKQ2U",3,0
"15","og8qPWEYwm0",583,0
"16","Qck64KvFeU4",0,NA
"17","QHO8fSChEac",0,NA
"18","s9RyFVEwgA8",4,0
"19","tmp7AJ9Pvng",11,0
"20","TN-JCD63Xvs",3,0
"21","WgpBVN1OtGs",2,0
