"","video_id","comments_count","reply_rate"
"1","-LjxxWV-9TE",44,0
"2","-qaIibWyLoI",79,0
"3","1JHSyRb7Bas",24,0
"4","392R2jZSMzY",3783,0
"5","4HC-opAOZAY",28,0
"6","5TV8s5BTy1k",116,0
"7","7_SW_vMNtn8",745,0
"8","7awNuYsZ7r8",22,0
"9","AObiMGigrpA",15,0
"10","bMvPkpumqeQ",305,0
"11","BU5orJceSyQ",184,0
"12","cgGDNcK0edw",59,0
"13","DTevhJbNNBk",63,0
"14","Eh1yZwxe6sA",81,0
"15","GYQVFv7wGHY",64,0
"16","hotTnRNmG7c",33,0
"17","I-mDNfPe3zw",22,0
"18","IoYsBy8AG50",54,0
"19","j7eXqJYCfus",175,0
"20","l6SVUvnpeLE",164,0
"21","laeByFwRYfM",57,0
"22","lMv48EtrV7Q",370,0
"23","Nc045ZYj5Fg",32,0
"24","nrVLVJNgdUU",389,0
"25","OgRX_WZX2fE",137,0
"26","qjjP3COeDwk",103,0
"27","rkMVaBWPx4Q",250,0
"28","RN7cU76J88A",119,0
"29","S_as1207Qww",65,0
"30","S5vJIEdtbnY",16,0
"31","SCKDiVDxxIo",21,0
"32","sMZfdwdBE3U",42,0
"33","SoX7eoSZt-A",204,0
"34","T-na4mGytsU",3555,0
"35","tbyx7CJN_7w",77,0
"36","tFwsisl7Po4",72,0
"37","u0TG3nkmMrM",44,0
"38","UboJ0VClhW8",133,0
"39","uCa9Vcknr7g",85,0
"40","UmXVYyIoy3s",49,0
"41","URosKU18wTk",81,0
"42","xhD5NeAFt8U",63,0
"43","xnXGD58mN5w",752,0
