"","video_id","comments_count","reply_rate"
"1","_1Tg9_K29vo",0,NA
"2","_BkaCsUW0wk",1,0
"3","_Cithm8t_XM",0,NA
"4","_KhcA7hFdnE",0,NA
"5","_PnlMftGFmQ",44,0
"6","_qFrlHc9vyY",3,0
"7","_sVoCBYAYAQ",2,0
"8","_X4zI1jurks",3,0
"9","_ZXVrabXgC8",0,NA
"10","-65DfdPCld8",1,0
"11","-8LrooBygVo",0,NA
"12","-iE6SzUK65Q",34,0
"13","-JmsKnKF9Qo",0,NA
"14","-pBSL0Vtw0I",9,0
"15","-QifXfChauE",21,0
"16","-QISWuIatg8",188,0
"17","-QRcHjrDAE8",0,NA
"18","-uCsXTScaW0",7,0
"19","-uJuACw6-R8",10,0
"20","-xSKcxGoaRc",0,NA
"21","-ZDBo-BuJks",9,0
"22","07WPwqB0YX0",607,0
"23","09kN8iS0MG4",19,0
"24","0Bxr7kHtWT4",0,NA
"25","0fs4AAC4yEw",24,0
"26","0hhVfxfnLFA",1,0
"27","0pCZZIL7Vr0",0,NA
"28","0rRoidJyG6Y",0,NA
"29","0XK797-vj4k",2983,0
"30","1-ACl-v2hXE",0,NA
"31","15XamKCAUWY",0,NA
"32","1BeM01dCbVQ",0,NA
"33","1fIeZwI6Tlw",312,0
"34","1Gj_UL0lwIw",1,0
"35","1H2jmkBKGjI",6,0
"36","1qMb_0qNfSQ",0,NA
"37","1uPfGhSdz5s",0,NA
"38","1w5Sof2lVng",0,NA
"39","21Jqc6Kfc6Y",1,0
"40","224_T0C8GPQ",0,NA
"41","24O2Uan43u0",0,NA
"42","2bfaEEa-fZM",0,NA
"43","2L_QW1JE9gA",234,0
"44","2lxvjE9S7V8",0,NA
"45","2MpVUGQ9vQg",0,NA
"46","2mTR2seA4eQ",0,NA
"47","2oTFEgIVrYc",0,NA
"48","2z0j6NSv6Gs",0,NA
"49","2ZdEomzoGfU",0,NA
"50","31QJ67zwtJ8",0,NA
"51","37Zv23ZwPS0",1,0
"52","3CB4QL2GsqQ",42,0
"53","3E7FQ58Rfn0",0,NA
"54","3LJr-H4rB2E",11,0
"55","3M-bqzm-Q40",10,0
"56","3Q_K4BHb0lM",195,0
"57","3Qu2VCLanh8",0,NA
"58","3SwUj8fmMiI",1,0
"59","3Ub9uBebeuI",3,0
"60","3UbB584-KPk",0,NA
"61","3UFnkOo38Mk",0,NA
"62","3Vsr53pSrhQ",0,NA
"63","3YAanimwW-g",139,0
"64","4Cq6F95PnSY",8,0
