"","video_id","comments_count","reply_rate"
"1","_bjJxYGKSq4",6,0
"2","_dSpipWj-Uc",29,0
"3","0IQ1rwpDv3Q",20,0
"4","0RmksQZJKPc",1,0
"5","176faX2lruU",0,NA
"6","1ZMiGeXm8Us",11,0
"7","2PTlFRcAkM4",228,0
"8","458-PvKFB6A",22,0
"9","4fES3v15LWg",0,NA
"10","4WJwUu-qC7M",1,0
"11","53ywWZMbMmc",8,0
"12","64eDVm_lw4s",1,0
"13","6ad9OXYsKTM",3,0
"14","6c3eCgmPNgA",5,0
"15","6fQ1RMCvi4c",12,0
"16","8EUOzFf0ya8",0,NA
"17","95kPW4mQGQU",4,0
"18","AbzKKLF2zc4",41,0
"19","AerfwMdIVMM",5,0
"20","akkfisEqgPg",4,0
"21","ASogTt3-j44",NA,NA
"22","b-dtut2Sun0",6,0
"23","b360uga2aGg",6,0
"24","bbytTC9qzkQ",14,0
"25","be_eqVUDprI",436,0
"26","brHoj5b8zMc",NA,NA
"27","c3EJpXsROoA",34,0
"28","cETm1ZGCnHQ",0,NA
"29","clJvALWNnvQ",NA,NA
"30","cP7WLaSGe9U",109,0
"31","EfgfobuJA9I",1,0
"32","EikBVTSCqjw",0,NA
"33","eJgUPC5u-fA",3,0
"34","EKkp68X76R0",NA,NA
"35","FmrVNuQd9fs",3,0
"36","fvXdpBNpE4A",18,0
"37","gAXTIx7vKZ0",130,0
"38","gocZuiGGcSU",14,0
"39","gT00e-zDI2w",280,0
"40","gZEyojsAzxg",7,0
"41","ibUTg4fBn6M",17,0
"42","IGbirhBkMbI",7,0
"43","J3wsoNOQDsE",10,0
"44","joAap5leCig",6,0
"45","JWl9dKIefNI",11,0
"46","JwYS1SBjA8I",7,0
"47","k4Lybn0sX_k",NA,NA
"48","Kel6oIBUWys",26,0
"49","KXfma8giYZk",10,0
"50","LVQAeB8pLK0",121,0
"51","lyZ5I3DNRio",124,0
"52","M1sP1JdoPW4",5,0
"53","nBLfno508J4",4,0
"54","nWttVlVZsoQ",7,0
"55","ODucomKub6U",89,0
"56","OHxbexnUZA0",1,0
"57","OQhnjLA_fgo",NA,NA
"58","P0Ep4CU9hyg",10,0
"59","prxdL8m9LhI",21,0
"60","q_1y4uO2q8c",10,0
"61","q_gRLa6ASdA",2,0
"62","Q18UhUvk31I",11,0
"63","qAlHElKgKyU",8,0
"64","QfviWulo2SM",NA,NA
"65","RvOyzMnLx8o",28,0
"66","s5XU81Ti5WQ",21,0
"67","sBMovHaGLV8",6,0
"68","si8tdpD5UyI",192,0
"69","smJ6P43Npaw",32,0
"70","SmxWAcYrYGM",5,0
"71","TXEw-OTljO4",2,0
"72","U8JmmtFGZRY",17,0
"73","ueSt48-fqNc",8,0
"74","UvHkWg_gNOU",24,0
"75","VdDzTMSpuDw",5,0
"76","vh90RmnkGUg",7,0
"77","VK5im_bqFjE",6,0
"78","vRESerU_jKc",NA,NA
"79","w4omfgPb2Ls",NA,NA
"80","WFMR4OA55Pg",39,0
"81","WLsfM9CSo8o",13,0
"82","ySRPMMRzhkc",5,0
"83","Zmmz8XlCIVI",7,0
