"","video_id","comments_count","reply_rate"
"1","37OWXTdRm80",1,0
"2","37VqV94Vzzw",0,NA
"3","3wvJGJyybxA",1,0
"4","5fiz0o0ubM0",0,NA
"5","68PQECHlMP8",0,NA
"6","6WWwCJikOKc",2,0
"7","aa0cKmd5HcQ",18,0
"8","bbwt88CTc9c",0,NA
"9","bKVbN3jYlUw",0,NA
"10","bLlS-r0SQc8",0,NA
"11","btvREwTQFbA",1,0
"12","BXBOxprCzu8",4,0
"13","E-aYodXMUXg",0,NA
"14","gezip6mn-34",0,NA
"15","iK7UiaSJHoI",0,NA
"16","Inhq3YmWF0s",0,NA
"17","kDyu2xDsxcY",0,NA
"18","KfxUalg3JpE",4,0
"19","mtESdt3aG2E",1,0
"20","pEC-_hvrcRM",1,0
"21","QEiUiDkg4ao",4,0
"22","s-KGtMJz8kA",0,NA
"23","tVcZPoWDFz0",0,NA
"24","UBElIxBNFKI",0,NA
"25","uDqXSmKUe0I",20,0
"26","wIFIh36hm9s",27,0
"27","XrQgv5obGzw",0,NA
"28","y1MxHnJQ1A4",0,NA
"29","yXLEaKTsiX4",0,NA
