"","video_id","comments_count","reply_rate"
"1","_-JkrzAS7Ic",18,0
"2","_dXJoU5WvTA",103,0
"3","_K6jSTnnujk",13,0
"4","-dkeD3y5YHM",16,0
"5","-qtFXl_e8sI",50,0
"6","-uPqHbFfMwM",28,0
"7","1Cbcv9GIH78",65,0
"8","1l2sS8liCe8",5,0
"9","4p9MG2moADc",92,0
"10","4u-pT1u41WE",11,0
"11","7foiYYDaKDI",273,0
"12","7jPdiiM12pM",4,0
"13","7RvkjP_gmto",96,0
"14","7z1K4T4AW7A",7,0
"15","8LyRP0kCpEY",31,0
"16","8MNrk2WxTIw",51,0
"17","8z0LvJAeU00",50,0
"18","CvkLsGV6dx8",9,0
"19","Dh2m5mIisLE",46,0
"20","EGv-pps4cSc",250,0
"21","eI6exZ-xygs",21,0
"22","Eiin9mGFH-w",61,0
"23","EjIlrnM5XfQ",356,0
"24","F5LabWb2dKM",18,0
"25","fN98BwyyQt8",49,0
"26","H5QsRvydKDw",36,0
"27","HcWgs9pro8k",98,0
"28","Hehx15vWWp8",76,0
"29","HGwtk-megFM",77,0
"30","hi_ZN9qtvOU",6,0
"31","I7xH1_08tH4",37,0
"32","ifBNHmhPhVA",15,0
"33","iZyHhpJHLAg",30,0
"34","JldC8xxM2aQ",55,0
"35","lmqOSSq35f0",3754,0
"36","LQ6pz-RbrJ4",132,0
"37","LqmaLUorhDs",53,0
"38","NyugjL2FExQ",155,0
"39","OHH3XxDgyB8",3,0
"40","PNZo59-3Pmo",6,0
"41","PpNF6rmq9Ps",45,0
"42","q4V3m0rCS28",21,0
"43","qf1X6nwBMYA",17,0
"44","RpHc84O0Ke0",352,0
"45","SkIObtCQ7XM",19,0
"46","SYeEWiBtpaY",17,0
"47","tZLtHxDV7Ow",18,0
"48","UbBDRSw3jtk",19,0
"49","uHDpU3p5Pmk",107,0
"50","vr_efSqVlsQ",36,0
"51","VwYvvKDfqok",72,0
"52","WHC8-f7swq0",33,0
"53","WOcmga3C9S8",12,0
"54","wUbdX38J-fU",42,0
"55","wYwLuwDK7aQ",83,0
"56","XAN0rb_0ON4",5,0
"57","XMDcbOZih5Q",82,0
"58","ynk2nbmJTB4",153,0
"59","Z24qpMDMUMI",29,0
"60","ZHRMMSt8D9w",15,0
"61","ztNgd31WOu4",34,0
