"","video_id","comments_count","reply_rate"
"1","1EWlsMKlpkY",5,0
"2","1nFOpOkJWeE",3,0
"3","4b-JSUqC-us",567,0
"4","6Zt9_u0dhDk",2,0
"5","73gmz1ljLbA",6,0
"6","7ESiHD0PlSM",123,0
"7","AYEjaX_lcqc",180,0
"8","BzVw628a7-M",5,0
"9","CCY0urGR25U",753,0
"10","cj3Qf-9CvH0",14,0
"11","GUYNJb2lVUw",101,0
"12","k0B3sc-pJvw",288,0
"13","l2eKVkJNv1s",393,0
"14","NuX6eJypBis",5,0
"15","OHccxCC77KE",7,0
"16","pgbsPmWcJ88",2,0
"17","pmRIsxHlKOg",29,0
"18","PwSIdUbSntY",8,0
"19","Qxw67ubqm4o",0,NA
"20","SJ0iO6KHPAg",6,0
"21","ssLh7WhFoSs",9,0
"22","tzSXbIkq_Cw",6,0
"23","wEQblLx8M4Q",5,0
"24","wjvjtVIMXOc",8,0
"25","x0G1DaQYNLI",5,0
"26","zcvFf5irJxs",16,0
"27","ZiasXTxgrpg",9,0
"28","Zuy6EVIOMls",6,0
"29","zW9PqG9hDz8",5,0
"30","zZ6oYVK9yJM",3,0
