"","video_id","comments_count","reply_rate"
"1","_eWsAz59y8E",373,0
"2","_ZIcc_fPM2o",5,0
"3","-7HMxlePmNk",9,0
"4","-7zQut06rlY",3,0
"5","0_3dsS_5qVE",2,0
"6","08su204sn4U",200,0
"7","0cMvRw-3Oyk",7,0
"8","123T_Xa9cYE",1,0
"9","15OYXj4uCnY",53,0
"10","1FBJd_xcKrs",7,0
"11","2dJJtvwzHUM",1,0
"12","2sEONDy47Jw",12,0
"13","3zRmoPY15uw",2,0
"14","3zW-Rmplr6E",2,0
"15","4HoYiCemGIw",2,0
"16","4j64UuVXAzk",4,0
"17","4LYgwsOsiFo",108,0
"18","5BMm2b8nyR4",0,NA
"19","5LyhxaTbiM8",26,0
"20","6I4VRx-xfNw",15,0
"21","74FslnbrLms",4,0
"22","79R7u0Blejs",0,NA
"23","7DY2L3pV2xY",50,0
"24","7lN0UE5uj4o",363,0
"25","7nPFd0GpP5g",6,0
"26","7RT_duBLVzw",1,0
"27","8wWaPRwbmIg",39,0
"28","959dBaiyjls",28,0
"29","9HP8v4BDaKI",0,NA
"30","9puVYTxPm8Y",0,NA
"31","A84-RCyColg",1,0
"32","acDsFwvE1Wk",83,0
"33","aeNfL_OBPdQ",48,0
"34","AOY29YmPNqU",29,0
"35","aOZwIqlzV_g",1,0
"36","B1UUYT5OyF0",105,0
"37","baFYWa5GdpI",0,NA
"38","BbMC2YfUS8I",0,NA
"39","BTU8iuAhfHk",37,0
"40","ByUh3M1VK1Y",1,0
"41","c16OgVO7aF0",7,0
"42","caGNHMJkv7g",10,0
"43","cTRL4au2bvo",1,0
"44","cWIG1l-KNb4",505,0
"45","CzBKyUndl2Q",1,0
"46","d5ngjhyn2GA",0,NA
"47","dG6CG4Mt6aM",2,0
"48","DLDsZWqsDA0",8,0
"49","do3YSxp5d68",106,0
"50","dXR0rZ1E_R0",7,0
"51","E-La0AooFmo",1,0
"52","e2sNlC_Z38I",1,0
"53","EfLPDyuoALI",155,0
"54","ehfgaN6VWZI",0,NA
"55","eISj_Gt0dJQ",201,0
"56","ElFE_lEPpoE",4,0
"57","ePzduCp9vgA",2,0
"58","F2gmCO13dYE",19,0
"59","f46-HXQWot0",9,0
"60","fdwK90uSb1U",22,0
"61","fl5QfIkdCME",42,0
"62","fPZgjT3DS_Y",22,0
"63","FuOtznXK5l8",72,0
"64","Fxkk-jyxPis",53,0
"65","FZkzcVkgYDg",5,0
"66","gaO6p0QkdV8",153,0
"67","GFnVfNlIg2o",63,0
"68","gGzbjC-gfI8",22,0
"69","gl72py56Cl0",2,0
"70","GMbx49RWYSQ",7,0
"71","GmkJVr0exq8",0,NA
"72","gOuWxRsgLog",8,0
"73","h1CmInpbJVE",0,NA
"74","H3eirKy47_o",1,0
"75","HcUvDpo-SNQ",290,0
"76","Ht05aprJXXE",32,0
"77","HyKdDS1A6i4",2,0
"78","iaoDd2ilctU",48,0
"79","ijJB13ukyjQ",351,0
"80","IjjoIPJn5Sk",0,NA
"81","INQD8GdohrY",43,0
"82","J2cCIVQ6Ik8",1,0
"83","j4zo0BLBVvQ",0,NA
"84","JakIcRdGnwE",291,0
"85","jpXCPbiWiDk",95,0
"86","JuLZMf1SyOc",21,0
"87","juqugGZKEWU",0,NA
"88","k66FHh0Us5Q",1,0
"89","k8r8QK9zv8Y",6,0
"90","KA2ZueCeLW0",8,0
"91","KGUs61KAsPg",18,0
"92","ksrvLhLbjl0",126,0
"93","kSX1Q_F3Qys",0,NA
"94","KTQjF_YJ65Y",0,NA
"95","l-XDHD_1Ack",1,0
"96","lAtXf8BnTW4",21,0
"97","LB9iRpCFLAo",15,0
"98","LQ94AOTinmM",10,0
"99","lv1PH7YSkcE",1,0
"100","lWnlA7QZa70",6,0
"101","M3p3v3NWvCI",1,0
"102","MbR6v10hN3c",2,0
"103","MH6mwX5I9UI",4,0
"104","MhZVg4hxxE0",1,0
"105","Mr5Kt_FxDPs",11,0
"106","MzaGqyneYYQ",61,0
"107","N_NC7ZkMAmc",11,0
"108","NcvEs_6l8r0",21,0
"109","nekn0R0SU_U",2,0
"110","NMxQsUzIl-4",3,0
"111","nPdqraun3tI",20,0
"112","ntNddbVGQr4",1,0
"113","ntX6UdGIl3Q",37,0
"114","O3jKqz1oHl0",10,0
