"","video_id","comments_count","reply_rate"
"1","_wG1UUNzKAQ",4494,0
"2","0-Jc2PieHKs",183,0
"3","1l3UGz2z3hE",422,0
"4","6Dnw3U-_GFc",23,0
"5","70K6hPdslVs",18,0
"6","8U-Ex4MaspU",2653,0
"7","8Ya0ErKEK5c",15,0
"8","eJ6x7QwuEL0",670,0
"9","gjv6x_4zO88",21,0
"10","hBiVlQkrWv0",20,0
"11","JJAo-hQNgQU",276,0
"12","KHoJjAiVQyg",31,0
"13","oblBcqu3ULo",35,0
"14","OfOEaGCzJU0",196,0
"15","Ou0Axl9VPXg",15,0
"16","RhQJsO-TFmQ",42,0
"17","SC2tGHoae4Y",144,0
"18","tBCiMYC88_8",30,0
"19","WQnp2Kwie8Q",80,0
"20","xxtvDujDupI",22,0
"21","Ysf1qfPN5Wo",70,0
