"","video_id","comments_count","reply_rate"
"1","_pDNIeAt0pw",55,0
"2","_rxMRJc5qIE",16,0
"3","_wOPtPwajEY",191,0
"4","-EX6glT3Iag",167,0
"5","0azFGaXRKRs",53,0
"6","1El3idI_KLU",39,0
"7","1TgJZVNh8A0",22,0
"8","1wSOsBhZ-gk",35,0
"9","20J_cX_9qYo",224,0
"10","2evQDQD3_-U",14,0
"11","2MnszH-7GoE",79,0
"12","3tOm80G7l0k",102,0
"13","4k_aAy4A_zk",55,0
"14","6JkLuPFBHJc",114,0
"15","7mV9mYfnuxs",64,0
"16","8h2ZcyLdGMo",15,0
"17","9VfuLP4woM8",22,0
"18","acwRrub91xE",146,0
"19","Au0EcuXZtQU",24,0
"20","B2X345Jiu8E",170,0
"21","b4bk-ZFEs1s",28,0
"22","bpFVxZmFRYQ",145,0
"23","BQRVP7mhUkc",36,0
"24","bTZrl4mI7sA",15,0
"25","bxuliICcVt4",43,0
"26","c9JY2qrPhg8",150,0
"27","dChj_DfTUxc",24,0
"28","dHsCiJQ7GIw",16,0
"29","DkY2BMcL2Mg",35,0
"30","DT4Qxvn45Ts",123,0
"31","E-gdoTcpBR4",22,0
"32","Epe3cjcF7dI",179,0
"33","eSPgUf1Cwnw",20,0
"34","ETKfJwQS3Lc",48,0
"35","f7ZcSmKMOnw",14,0
"36","fAsz0_JXlE8",211,0
"37","fokPelhjOnI",943,0
"38","GIc8kZvi2CQ",51,0
"39","glKV_7_cmT8",69,0
"40","gsfMd2MNHWA",131,0
"41","HVwFduiLVfo",40,0
"42","HWXMB0aPrkY",81,0
"43","I4ImQsCtiUY",62,0
"44","I9lI_4UnMTY",85,0
"45","IDzezqHlqt0",49,0
"46","ILc_oNGVsDw",34,0
"47","jYncrhU6z-c",88,0
"48","K0r3WNqKu40",22,0
"49","kYrQkP_g4_Q",201,0
"50","luuJLcSnfOY",103,0
"51","LzjzWWfD5IU",33,0
"52","mbMb8nfureY",36,0
"53","nI5i4Y3e3BI",28,0
"54","nO7xACey4cE",141,0
"55","nW9L6fwXsvw",52,0
"56","oE9y5dqTnFs",26,0
"57","OepkVNIOVYs",150,0
"58","oIaNvSjGbqU",40,0
"59","P6gavvSDoH4",58,0
"60","Q8nhTuZFWWQ",1218,0
"61","QcwjqWMrTeY",99,0
"62","qWOKI5IhcaA",49,0
"63","RxrCJAhghm0",42,0
"64","SIXwa5kaKQo",26,0
"65","sq3ff9kqdt8",41,0
"66","SvNtjRR2b7Q",58,0
"67","TAIoSoS4wpE",118,0
"68","u4VOk-lesoE",49,0
"69","uaZ0Wnxz3aw",19,0
"70","vsH5anP11m4",61,0
"71","x5dYIgd1Em4",131,0
"72","xfzYK9HC-4Q",25,0
"73","xNnELLKYzLE",73,0
"74","xy3w4AYI76o",126,0
"75","YCqN5zwa0_M",27,0
"76","YibxK-Ys8Ww",506,0
"77","YYdig-XnmMc",47,0
"78","zC8N3bl0A08",14,0
