"","video_id","comments_count","reply_rate"
"1","_b8kZoaIjPo",2,0
"2","_Bz1brkQSsg",6,0
"3","_s7Awz4nYvQ",4,0
"4","_vs3S7EqJGc",3,0
"5","-9ll98wV93M",4,0
"6","-bwrP4WROUA",30,0
"7","-lWp1C-CMqY",0,NA
"8","0ES_Uk2G0WU",3,0
"9","10X9cEl-eS0",0,NA
"10","1gRGmrsqrtY",2,0
"11","28rhkaoemC4",1,0
"12","2BQk6Sk2RCQ",0,NA
"13","3uHCWqOAfOU",0,NA
"14","4KCHTc_3wwU",8,0
"15","4LsuU_Yoy5k",52,0
"16","4ZnDaIPYkDE",3,0
"17","5kvVp8b-jW0",2,0
"18","5m0DdN_iKW8",19,0
"19","6IOE2Tuqn2g",1,0
"20","6UwQfxJtB0w",8,0
"21","7HSNQmIinZA",0,NA
"22","80q5pKbkyLk",1,0
"23","8s_p9QREO6c",0,NA
"24","9Ak8wWkMAEA",10,0
"25","9r94kXu-UBI",6,0
"26","9urhemA0mbE",14,0
"27","9x7iU_pw-Hc",2,0
"28","AENYtjI54rA",1,0
"29","aGV7QoUXHS0",1,0
"30","ahjeUG_9uCw",0,NA
"31","B1EFpa3yK84",4,0
"32","B5j6vKlXlF0",1,0
"33","BgTQQkRquGc",21,0
"34","BTIvJlk8aKw",1,0
"35","c1DMA8tuQ5Q",33,0
"36","CnBeMYYmQpw",7,0
"37","CQNGFq-OFSE",2,0
"38","CrKBC9AeZBU",3,0
"39","dA3jWrnxTEY",5,0
"40","DDMP8tFNL98",672,0
"41","dwnVjmM8g98",5,0
"42","E7BNTUx0zSA",23,0
"43","eshQWH832S8",5,0
"44","eTk0PWQ8Apw",33,0
"45","Ev2mQMCwSKA",5,0
"46","EvvtxqiEWBA",0,NA
"47","fi2nqpomrRE",4,0
"48","fio4Ojn_sRQ",6,0
"49","FS7gM6C-9g8",8,0
"50","G8c1OSonD78",1,0
"51","GKDWcOg9dwU",18,0
"52","hDzX_6JWh8E",8,0
"53","HoZndW4DQ0E",1,0
"54","Hr2UXbKVOcE",2,0
"55","ihuxF1u40ks",12,0
"56","iNFLi9F4fdw",1,0
"57","IrI26dw9WLo",0,NA
"58","jqlzEbw7y4g",4,0
"59","JrnqPyANsd4",34,0
"60","jsQeGhuR_-E",5,0
"61","jVoKkFJkiPY",3,0
"62","k0mEdJnlmK4",26,0
"63","kE_sYSp0-bo",226,0
"64","KgLFTlmzGOM",3,0
"65","kplkqqcw1uw",4,0
"66","KslMHIvhZMo",0,NA
"67","levuwdU1qqA",226,0
"68","LOXWKPoXcm8",3,0
"69","mB0JUmnWInk",5,0
"70","MeFQRP6hUy4",20,0
"71","mt9XjQxIsMU",2,0
"72","NcwVyQUJKBE",7,0
"73","nRfCVisCqao",2,0
"74","O8OhRu7ksfk",3,0
"75","oc2-QvRSHO8",60,0
"76","OLJwxROBKB8",29,0
"77","oohFcUkmUPc",10,0
"78","OZchtjboORE",2,0
"79","pbkanfg1G5o",2,0
"80","pcd2D9zAZps",5,0
"81","phnhC5YaBco",67,0
"82","PTm4le8k-rI",2,0
"83","Q3hA-qaytps",10,0
"84","Q9m-exyen-I",5,0
"85","QaeMpDsZBmA",5,0
"86","QdVBV6P4tW8",7,0
"87","QuAXaTcxiFI",255,0
"88","rbf15sSPpbM",26,0
"89","rC_3sHwJGVo",64,0
"90","S5zn-LcP76s",9,0
"91","sAGHZ7eShs8",4,0
"92","sgvsN0A0aI8",4,0
"93","SJuS7KNZEog",10,0
"94","SSDz5V7M1EQ",16,0
"95","tCUwIycbmow",2106,0
"96","tDXtX3h-1Ho",3,0
"97","tMpMBZ7O8Pk",2,0
"98","U5sVwTkV3OI",160,0
"99","uVQwO8vssYQ",16,0
"100","uvRxWYjHlzs",99,0
"101","V1Axanxpsos",12,0
"102","vgdtTSsR3v4",3,0
"103","Xp6zNAhuqzo",9,0
"104","XXE5hAG_s1E",6,0
"105","XXzs3x1XpVM",4,0
"106","yFQoDo_Nhpw",4,0
"107","yG_kpqFQWpA",24,0
"108","yGOPUrWLiME",2,0
"109","zCBxF2wabZk",3,0
"110","ze7ahbHhlEM",97,0
"111","zHc0Ubwiftw",18,0
"112","ZPvJ6_C6WxA",8,0
"113","ZWeMUq7RFf8",63,0
"114","zZ4hajxzjcY",5,0
