"","video_id","comments_count","reply_rate"
"1","0TMTSwNSCJ4",14,0
"2","0Z5s6XBIp9k",24,0
"3","2G_zVCNdO2Y",57,0
"4","2Ov36ArrIVQ",10,0
"5","3kwnA7Ss-Ok",34,0
"6","3SOnzgv8Y8Y",13,0
"7","4jTKBr4KmT4",18,0
"8","69J45X0HZ1s",21,0
"9","74p_UZ3gKzc",25,0
"10","8DG8n8LyhQg",8,0
"11","AeNSCEQ96Qs",4,0
"12","ajDp3XztITE",27,0
"13","B7K-KcEnRyA",2,0
"14","BRtNoKGN9Hw",18,0
"15","cf2SKsf7qQU",16,0
"16","CFAg8DGZYPU",2,0
"17","DHnOeAoRicE",37,0
"18","DLAJ0_5Pyto",54,0
"19","DY108VtvloI",24,0
"20","e2muSdZ6zRM",63,0
"21","F4rEhfxazsg",4,0
"22","fEMIJ9eq9tM",13,0
"23","G-6BK4x3eNk",22,0
"24","G3RR96kDupI",26,0
"25","GavmIRxzP9o",19,0
"26","GNRX_OX11F0",7,0
"27","H_EFaWQoRaA",7,0
"28","h8qBngtRIiM",7,0
"29","HfVCDE1vPcw",0,NA
"30","J_OBdItE-SU",3,0
"31","K4LFIUxyS1c",16,0
"32","khjAkJdyVzY",13,0
"33","KVSCKnaGTcw",26,0
"34","KZgs1AuQWhA",845,0
"35","KZXUhbEEUQ4",12,0
"36","L4FYIcY7Hl0",12,0
"37","lDnUb0y0JM4",21,0
"38","lgRtKvp7-iA",7,0
"39","mfwCT2sf7uE",16,0
"40","MMhPsYGEPl8",14,0
"41","NUhgEPwsXzE",5,0
"42","oH-ibN5O6vY",16,0
"43","ozcthAbgkYc",170,0
"44","pLBfnGwEvGc",14,0
"45","Q7QUVhAErhs",23,0
"46","QH3ZgcXjdw0",2,0
"47","QzKBU2hnqyY",12,0
"48","RBIK92zNW2E",28,0
"49","RBZBjnVJyOQ",17,0
"50","RNBfFXX2oCw",5,0
"51","RsergbQpeAQ",53,0
"52","rW2bFU3CWrU",26,0
"53","S8TQ8H1VauI",86,0
"54","SHPsbcI4UUE",16,0
"55","snr8mmD654s",23,0
"56","t5sgSSAjS_s",152,0
"57","t8NQ4MVI1Pg",4,0
"58","TBk4NvdVUh0",22,0
"59","tIwBvVzMpy4",11,0
"60","tKB-FbYWe_Y",10,0
"61","UkvZqVb577g",9,0
"62","uwRQ7TgFJ_k",88,0
"63","vkMNbcivxYE",45,0
"64","VQA0kPVxE14",22,0
"65","W8SBgz-v0fw",7,0
"66","Wg2gBtccZS8",8,0
"67","XAe46PEck-I",10,0
"68","xbXa63uokYg",7,0
"69","XPmF97PYTKE",35,0
"70","XV6kTtXDO04",2,0
"71","Yj9R0a4Hu_Y",6,0
"72","YtwsyyXOK0Y",5,0
"73","zAqo7XRzaX0",17,0
"74","zvwIYwhe7qM",18,0
