"","video_id","comments_count","reply_rate"
"1","_gDeMrpoVf4",8,0
"2","_UUmnrNcIo0",1,0
"3","-LT_XPjH1GY",8,0
"4","01vxaRTtEpE",19,0
"5","07aaTBhRsLA",3,0
"6","0yVUSbmYyNo",23,0
"7","1A29lpS1hp0",31,0
"8","2_8-JqjtbpY",76,0
"9","2Jizq5aVxj0",17,0
"10","3MzWYvsgUxs",0,NA
"11","3OkDSkCkri8",7,0
"12","3V_fgrqPU5Q",35,0
"13","4miQMop4CNM",2,0
"14","5DiSAs6Q0Dg",15,0
"15","6KEulOY6K-M",0,NA
"16","6T0WeU83dqU",3,0
"17","6uL9ujsugTo",3,0
"18","6YTHX1ttr9s",0,NA
"19","8ktGjKLcLrc",103,0
"20","8pcdOn6dLAQ",4,0
"21","8RD6sTKow9c",12,0
"22","8vGiLlqXfsw",12,0
"23","9rbime1zaSc",5,0
"24","A-q4aR4ov9c",9,0
"25","a8tZ_IpsPSU",1,0
"26","AA4CiCTGGq0",4,0
"27","Ac9_-nvt08o",2,0
"28","aey6tqCJ3_0",5,0
"29","AJMuRdro19w",11,0
"30","AO6InoUFJBM",1,0
"31","apHCXR_14RI",14,0
"32","APMQBZlINu0",9,0
"33","C04yI-eOu60",82,0
"34","C1b_T0m1RO0",3,0
"35","CJW4tueGoeI",51,0
"36","cOb36RltAAs",3,0
"37","cpcjLG0bL8I",1244,0
"38","CQ-j-qv9OnU",11,0
"39","cS8pd092yYg",8,0
"40","cZK8CCHgq04",11,0
"41","Dl-E1mrDuQ8",2,0
"42","eBjABF8xGhk",77,0
"43","f3SEnk14TOE",5,0
"44","fjMG0YeOF8I",25,0
"45","hAhAPfCUS_k",4,0
"46","HiDBX6GDdzk",2,0
"47","hkUqxfLyjcQ",7,0
"48","HmEBmhZvHi0",57,0
"49","hmlqxjpsthQ",6,0
"50","hRY_BMKDYQc",28,0
"51","hwfMdQzooAc",19,0
"52","IAJgq3aefbo",2709,0
"53","iVlZrKLGWqY",1,0
"54","J7JqF1ZbwUk",24,0
"55","kEHXnaZGwu0",21,0
"56","Kp3ENycKysM",7,0
"57","KS-h_TPF72o",3,0
"58","KzebX26ER0g",4,0
"59","ldYJRMqV6wE",3,0
"60","lhRVEgNBZAw",15,0
"61","M_M38r78_gA",12,0
"62","MFsXc1BxaX8",13,0
"63","mNNDg9zEo58",1,0
"64","nIwF82_QljQ",7,0
"65","NMqbQreOCPw",4,0
"66","P1J2CJUTEDc",1,0
"67","PjCy-G0jxmQ",89,0
"68","pjRArzedfk8",6,0
"69","qcg6I3aMH6Y",8,0
"70","QFOAEVcdYFo",11,0
"71","QLGBzEfHBsQ",17,0
"72","qPYuQO7KtbM",3,0
"73","qqCCSmhqKeM",15,0
"74","qXpE7imZ18o",4,0
"75","QY1nWaGx01g",1,0
"76","Rffu90flUkU",2,0
"77","s6cv2H6W53g",2,0
"78","sPKdItMGefA",30,0
"79","STs8t7pCW4A",7,0
"80","tE08fqEj6xA",14,0
"81","Tj8SWu_w2jU",10,0
"82","tw2rrLCoxAc",2,0
"83","Tx_0MfCm9vQ",0,NA
"84","U8lQNtgmFOc",4,0
"85","ugl3310NMHs",1,0
"86","UoCk5jmxhMw",4,0
"87","Uu_k-jCh-Ww",8,0
"88","uVwTNGOkv68",1,0
"89","UwCXxmTPO1Q",24,0
"90","V0zYYH-CPVQ",8,0
"91","VIb1W7pgrlc",9,0
"92","voiLp4XLVwk",3,0
"93","vQ0YiijX-wA",4,0
"94","WGji-QWIuUg",0,NA
"95","XvVLF5a49EI",0,NA
"96","YauMMJR1Nr0",0,NA
"97","yuyDIhKZ5N4",21,0
"98","zDTCU7iVc8E",1,0
"99","zhrOEbslnyk",5,0
"100","zKVO781dxmU",11,0
