"","video_id","comments_count","reply_rate"
"1","-TA6khRCl0I",760,0
"2","3GpcDPjrzKI",110,0
"3","55LScxW6jcc",549,0
"4","5N5Ic5_JOe0",107,0
"5","5nmrWaPwbP8",97,0
"6","7aFM-2r8zTM",NA,NA
"7","85UhQ5omPuU",142,0
"8","8h2VIJX2x-8",175,0
"9","aFknXsbHv2c",562,0
"10","aIIZVf6g9gQ",369,0
"11","B0nP5GWLhdo",54,0
"12","B7d4ut3h9AI",886,0
"13","CcfSGYwSp-Q",93,0
"14","d-UHP4I9r18",219,0
"15","EgStTB2hjSc",1076,0
"16","eO7Dcnz2JGQ",71,0
"17","eRs8LH31HnA",189,0
"18","GQIzaePjjcY",128,0
"19","gteTqOgLLLg",114,0
"20","hahqcKfdMa4",189,0
"21","hNfAQN5iL4s",6,0
"22","hVaAGPY5E3Y",196,0
"23","jgrusuqrTRk",115,0
"24","jpnxt3sk7io",364,0
"25","KLLRy9dJkzw",702,0
"26","Ku-ois6mM-U",453,0
"27","L3oCPSOvRQ4",113,0
"28","lFyKgg7rjGg",357,0
"29","lr3oWX1ihdY",253,0
"30","lWIvRzB2xr4",241,0
"31","MLoTpp3Gb4Y",173,0
"32","mqB2DN2sjXA",749,0
"33","Mu4dTBbh834",249,0
"34","n0M3sXdTmFg",187,0
"35","n1L3CLwpYOA",553,0
"36","nwYNlCxAJB4",99,0
"37","oEGPoUvEVjg",494,0
"38","OOwvUUM2IAU",459,0
"39","OR4KeHWciZo",188,0
"40","pW7sLtvtyNs",408,0
"41","qf9c5n0ec98",897,0
"42","rEN56aJtGjU",346,0
"43","rKVctHK8z9A",421,0
"44","S1lew39UB20",141,0
"45","sgguncRvi60",122,0
"46","sV6VfvAGxas",136,0
"47","tX8pX6AINzs",212,0
"48","u_0Vo-GLW9k",72,0
"49","upxfAGeivgI",293,0
"50","v8IdmuRzuPc",187,0
"51","vg_48cjgTHY",5854,0
"52","vNBxKe4YZQ4",523,0
"53","YFUYumgtc80",71,0
"54","YT7F1HbPfQQ",7653,0
"55","Z2aycYjJeJs",266,0
