"","video_id","comments_count","reply_rate"
"1","-C4ypSSbDog",2,0
"2","-ucgClyG0sQ",1,0
"3","-zSXmq4c4wo",394,0
"4","0XzJ2XRBiFQ",186,0
"5","4nca5X6eoQE",1,0
"6","4Zrh5gD1iTE",6,0
"7","514G9k5p1fE",3,0
"8","7jW7D7ITFMA",78,0
"9","7OCNgkjR4x4",7,0
"10","8NsVmZ968LY",0,NA
"11","ag8vSv02Y2o",2,0
"12","cByWkxyZu-A",1,0
"13","EfVUbEgoDxU",2,0
"14","eZDP96WA9j4",320,0
"15","FgNJteKxUSo",7,0
"16","fmBUir_KZvw",3,0
"17","Ip_qe3UznHI",1,0
"18","KhtIMRCkhfY",2,0
"19","Ly33YZpeHOE",8,0
"20","MxUzUJhBfhk",2,0
"21","PSDlXYlKj7U",1,0
"22","QrBmwvwGNOc",187,0
"23","qUdMmtNpo_w",1,0
"24","Satgi0Fj7u8",3,0
"25","sC9pGMXn7Rg",12,0
"26","SnVtIdp9D4U",0,NA
"27","Thd96G9ZX60",2,0
"28","URLocu34lYw",621,0
