"","video_id","comments_count","reply_rate"
"1","03erZycNnL8",0,NA
"2","1Hlz0_tsezw",18,0
"3","1jV5dC0kjlc",0,NA
"4","1SFpce3-G90",1,0
"5","61LYHwIZTAo",7,0
"6","7y5GPXSE6HM",8,0
"7","8IWawlQYvv0",4,0
"8","8y0pGk3pSUY",4,0
"9","9RPquJVQycI",2,0
"10","A786I9xI-SQ",4,0
"11","AZlxH1spx1Y",2,0
"12","bK_5VYH6PTw",0,NA
"13","CDP29fSYx5A",0,NA
"14","CpyfiX0Z7FI",0,NA
"15","cWbr9ViWPlU",1,0
"16","dNOfx2kWfEw",3,0
"17","DV6Vi7Du-_0",7,0
"18","efIZyRiwmkA",3,0
"19","eTSjvrbULqE",1,0
"20","f0eOXrMgzxU",2,0
"21","FTOdh50INSA",0,NA
"22","GHzn7S7UsOc",8,0
"23","GzFxoZE2bJc",2,0
"24","HMU9_OGGnrY",38,0
"25","IkfEVrzgvbk",6,0
"26","iLv_P-GGCCc",3,0
"27","IsW_TyN580E",0,NA
"28","J7eg6fruX7E",0,NA
"29","JE6jg4iX6oM",2,0
"30","JOfFijArHqU",3,0
"31","kFaQODeLCSA",0,NA
"32","KJy2mjF42jk",0,NA
"33","KMX8vgRIfGw",0,NA
"34","KPkOdksN38c",2,0
"35","KRDYDTLB68U",2,0
"36","kYEs8G2q4P8",0,NA
"37","L7ofk0-dlII",8,0
"38","lfgRprsFJS4",23,0
"39","LlD_01Z_kQY",4,0
"40","NK19tM-YRLs",4,0
"41","Oarb-SzPIpU",0,NA
"42","OZARlTP6Bg4",4,0
"43","PnnvRwUytsg",4,0
"44","PNvECNe_Jhg",6,0
"45","ptb8lowhTvs",2,0
"46","Qg10uAWMTak",158,0
"47","rgcVhHfbBe0",15,0
"48","SSYzDzHOum4",5,0
"49","swwynnPkJTU",231,0
"50","tkpZ8eNxbuk",2,0
"51","TVWFhjqeBbA",1,0
"52","txYweXU5H8M",5,0
"53","U6W5O3UayKM",4,0
"54","udnUi_AVHkE",7,0
"55","WVQmKFgtQII",4,0
"56","WYANCM1GgGs",3,0
"57","Xy-G2l_Kjok",454,0
"58","yBQu8akynGU",2,0
"59","ymHmEdSlRcQ",99,0
"60","yOTLsBqX_VE",6,0
"61","YX-K9s0X-64",32,0
"62","yz7o7UOXN5I",268,0
"63","ZIDpmWGtm-Q",0,NA
"64","Zpd8JnNR7Wk",4,0
