"","video_id","comments_count","reply_rate"
"1","_lri1SekLtw",41,0
"2","-VCw2STzj0A",6,0
"3","1-3UzGMwtOI",119,0
"4","1t3jIWT8QA4",7,0
"5","1vu9qi00jic",159,0
"6","3PMfsRRuj0Q",1,0
"7","3quUM0FB7DY",2,0
"8","5jW_9sSXkLk",33,0
"9","5kp_BN90QRk",29,0
"10","5mvoVut_77g",73,0
"11","5oFTNRhMwUk",109,0
"12","5rAOESFpH3c",6,0
"13","5YoLb_DQUUI",25,0
"14","6_4I8nyZnzQ",0,NA
"15","6dhp6ruhgow",16,0
"16","6uQDyP_wuoE",0,NA
"17","7yYP_ZAIeLw",1,0
"18","9H21KOJ-Hlg",5,0
"19","9W8DT1OFVSk",30,0
"20","AhM_EQbRJ1I",12,0
"21","aioPtjtkg7I",1,0
"22","AlXRZpRy-qo",10,0
"23","ao33dkFWVH4",20,0
"24","B5MYpqSfcuU",93,0
"25","CIOWNNM3CfA",3,0
"26","Cud5kN0qN8U",35,0
"27","D6Cp922Fzh0",27,0
"28","DH2mDxCl5Zw",1,0
"29","e3JcPHOlnvc",5,0
"30","e52LnFbW7F4",0,NA
"31","ECUh0U_p4cQ",99,0
"32","EeUhjmRE3Uc",23,0
"33","ef2SoK1pDUw",16,0
"34","ekfnn82rIfw",32,0
"35","f_RqjPRMnCs",2,0
"36","fh9yd88R3KQ",130,0
"37","fjc15Y3H2WU",1,0
"38","Gy-tj1rZ7wA",49,0
"39","HijxvdwxVL8",97,0
"40","HmOmyjlud5Y",64,0
"41","hqbzKZrk2ZI",31,0
"42","HZNllNmVJ3w",16,0
"43","IabQ7b4F-h0",1,0
"44","Ijn2y-JU0-g",18,0
"45","Iymz4Tx4YUA",27,0
"46","jJdGlxG99Dg",3,0
"47","jpkVvMVJERM",73,0
"48","k1EoxdMeXJ8",8,0
"49","K5s0Goz1D0A",7,0
"50","kKcjVskBmns",1,0
"51","KKNaRUSs1XQ",11,0
"52","KKr4B2g1p8Q",25,0
"53","KNkElrf-MkI",57,0
"54","kuMHjcWmnHo",16,0
"55","kWVcf0ZUf5M",46,0
"56","Lh0JNiONHho",1,0
"57","lOLTj-R_Hxc",153,0
"58","lpSEMHQoTZg",231,0
"59","m22ky4ZCGuw",199,0
"60","mTf506OcFNc",3,0
"61","n_rLKq1loqk",42,0
"62","NDcMbOYCNik",88,0
"63","NKtrYClmBcA",11,0
"64","nsTBUL7AwbM",53,0
"65","o_P7Wxstcxw",76,0
"66","orNrK24uk6I",31,0
"67","OXVOhgQ0izc",0,NA
"68","P0qMhjAYCOI",14,0
"69","QDA6GkQ3wOA",149,0
"70","RaNy5dvVUfY",105,0
"71","rmK3uE6x5G4",46,0
"72","RzH8vlbsTGc",33,0
"73","S_TYf3bavDw",36,0
"74","S1EPMchlWAg",0,NA
"75","s7YHwXqPoms",90,0
"76","S9IvegMC0do",3,0
"77","sf-oRf6CnkY",0,NA
"78","SFz5Rzat9pI",70,0
"79","SGLdcjFO6lg",12,0
"80","SWtxL59zNVI",57,0
"81","t7SEhCFbn1k",1,0
"82","tHynqjVqsfM",137,0
"83","Tv_M0PKteZg",20,0
"84","ur1Stv2jCLU",47,0
"85","UZO9VAkDt58",509,0
"86","vei6BTRiy-U",10,0
"87","Vl5fKcV7ues",3,0
"88","w9Sqr5uhXnI",92,0
"89","YWQQSO6p55k",15,0
"90","YYPj5PR8y7I",1,0
"91","Z9F-JNdrZyE",132,0
"92","ZpivKSoZM4g",1,0
"93","ZVBF61aP-2Y",33,0
"94","zwHHpJsTHuw",77,0
