"","video_id","comments_count","reply_rate"
"1","_Y1bmIn1lPw",7,0
"2","-jcaWlNyKdk",4,0
"3","-l9YjHeOKZE",0,NA
"4","-NJeSpEgAvw",9,0
"5","0-XzgBtI0EE",7,0
"6","0NN_v_xizp0",51,0
"7","0P32s980BSs",9,0
"8","12inHK0JJR4",0,NA
"9","1lBkDQfkV1A",2,0
"10","1N0soJYcPu4",3,0
"11","1xZfWGDSAqg",1,0
"12","1ZEo0dLssJQ",6,0
"13","2-y9J0ywcpU",34,0
"14","21at0I_Mo9g",25,0
"15","24TrME48QpE",9,0
"16","2fYprEQPxJw",61,0
"17","2mMol6sIygU",0,NA
"18","2V7CmuKZ4rA",26,0
"19","38XWrihSF6M",8,0
"20","3g7JO6tt9JM",5,0
"21","3ogGhFLkzk0",12,0
"22","3PAHKu-oHvo",12,0
"23","3SKY_RlOl5Y",10,0
"24","3vc60HwjA3E",13,0
"25","3XvSEdXLgH8",7,0
"26","4L2COjGduZA",2,0
"27","4O4YOo0QiYQ",2,0
"28","57bFAiD5qdc",8,0
"29","5nZhDO77WwI",16,0
"30","5TQ9lfcFAbY",6,0
"31","5XY6D7ey0vI",0,NA
"32","5YLa-6ifz94",2,0
"33","6eUhkzLd0es",11,0
"34","6ym5V7y9s_I",10,0
"35","77WYUxl7mXA",57,0
"36","7b-fEjfpFEY",5,0
"37","7PwkIHjoBIo",47,0
"38","7u-_thaKOg4",4,0
"39","7vVho5M6H6A",11,0
"40","83xvc1Qjvv0",7,0
"41","8E7r752GuHc",9,0
"42","8ftLoZdCVRE",0,NA
"43","8wEiv5d8XKQ",45,0
"44","91SB1aU7864",0,NA
"45","9bVtH7pZyh0",21,0
"46","9cjYRLGRkMM",30,0
"47","9gZJlkh-tRo",2,0
"48","9UqFXJSr2i0",13,0
"49","aDz7OW4-3oU",2,0
"50","Aer3rZAzYkA",20,0
"51","aQVuQft6lIU",10,0
"52","AV2xPsw3oKs",0,NA
"53","awMMw9Y2JIk",0,NA
"54","BBXbsYKCpQc",2,0
"55","BfNrt80OJwo",0,NA
"56","BloYU0Jrzmk",11,0
"57","bP3p5qOrFAM",2,0
"58","bZHhTmB3EE4",29,0
"59","bZmRNAk8CxI",2,0
"60","c-LL1rWVelU",0,NA
"61","caiu0dJ2b2I",3,0
"62","CBT6YaQvZuo",6,0
"63","CfjtFFz6KYI",19,0
"64","CsUYc_8vn7Q",2,0
"65","d42mlRz31Hk",5,0
"66","d8g_e4GH2yY",8,0
"67","DJzraTKjhyc",0,NA
"68","dPU30m8GH2g",78,0
"69","DSD1w4krc-o",0,NA
"70","e4DB75Zsl4k",18,0
"71","EAnceNBoiNs",0,NA
"72","ERSIfRfkEgU",4,0
"73","f1wCUoE8buk",4,0
"74","f2kgQvd98DA",3,0
"75","fo6_Xavvlew",25,0
"76","FQzvziVFAU8",5,0
"77","ftApuVhZ7o4",5,0
"78","FTwNeKkIkTk",20,0
