"","video_id","comments_count","reply_rate"
"1","_4b8ERyxZ44",21,0
"2","_dLZ9TY7hJg",9,0
"3","_k2gCeWHuBk",9,0
"4","_p1TIwxFvbE",6,0
"5","-Fc8JIL5WTo",3,0
"6","-Q4xVUZ2utw",6,0
"7","0qPrbcTAsh0",13,0
"8","0VtzG8tqZqo",15,0
"9","10ZZ62_3xng",NA,NA
"10","1AkXHlFuEiQ",14,0
"11","1K99sLGk8xk",33,0
"12","1kezxN7RxvU",125,0
"13","1nkhDOhPfiE",5,0
"14","1xU6Ux0iCnM",18,0
"15","1Z8793Ljhs8",10,0
"16","1ZqeL7s9ffE",7,0
"17","2bR2sMEBpGc",23,0
"18","2Tz6-p08bkA",2,0
"19","2zq7VKTibdQ",11,0
"20","31PncwRmIHI",11,0
"21","3mlaCJguJvc",12,0
"22","3shF5YrR-vw",4,0
"23","4wIccIpZ-74",0,NA
"24","51jD0uEr_s0",6,0
"25","60WexTyGakw",16,0
"26","76xLRlr8Lf4",3,0
"27","7867ihztvIk",2,0
"28","7A1zZjW_J9Q",1,0
"29","7eK9UfjnhkU",1,0
"30","7sBdkU93fMk",9,0
"31","7XB1szAdXZY",10,0
"32","83sV6-Ke8O0",15,0
"33","8NYP3Pm5ETQ",5,0
"34","8TolkI8L_gQ",3,0
"35","9AtDCc2XJfY",40,0
"36","9R9EysRhZ40",7,0
"37","9XszgXKERpg",14,0
"38","a0sml5enufw",6,0
"39","a28vxEthwVg",27,0
"40","A5Ji8mYCB2k",6,0
"41","a7_PKAhpEZU",2,0
"42","abFfpnuC-PY",12,0
"43","afdvbDnfSNg",8,0
"44","AgC-kkD4d6k",8,0
"45","AgJFTn9hjsQ",9,0
"46","ak1vKtT-UrA",12,0
"47","akRwxkLmoVU",12,0
"48","anCybMj-2jI",2,0
"49","Ao2nhFoSrLI",7,0
"50","aqe9INfv0hc",9,0
"51","asf9WKzQNuk",18,0
"52","axabgcSY_S0",9,0
"53","B3se1RkGI6I",2,0
"54","baDBVQASjmw",17,0
"55","bHByyMOLKms",10,0
"56","BkBEZyxnZ4A",35,0
"57","Cf75oNPE3JY",0,NA
"58","CfZNqkjKI6I",14,0
"59","CJLnqyvtP9g",8,0
"60","coWnUb9tptQ",11,0
"61","CWJXSzsC6R4",4,0
"62","D0gClYgbImk",6,0
"63","dCL2QOolFbY",6,0
"64","Dm4GKikBQQI",24,0
"65","dp9AO5qUzNU",7,0
"66","dRjYwbHZ0_k",6,0
"67","EeNGOYFSI5w",14,0
"68","EhRGT2ybDPY",3,0
"69","EjT4dU1VThg",7,0
