"","video_id","comments_count","reply_rate"
"1","__fIs49EIvg",139,0
"2","_HxMufzHQEw",13,0
"3","0QZOwyEN7uQ",72,0
"4","1aj1wrS9-qQ",3,0
"5","1j3gj9n8HCg",0,NA
"6","28iVdk8tboI",0,NA
"7","4aHX-JdJ7O8",75,0
"8","4lMydl41fg4",0,NA
"9","4wp0zZ-RmEs",28,0
"10","5U-MzzhBrXI",31,0
"11","6fjKmrzaQ0M",60,0
"12","6MRTscMAcng",0,NA
"13","807zGzD0x5c",0,NA
"14","82OURwsAJao",0,NA
"15","AcJzrQRLWc0",18,0
"16","AOehA-rue7E",1,0
"17","Ap2XCYWT-SY",32,0
"18","APGDV0oHC2o",0,NA
"19","AQDN9tCZts8",2,0
"20","Av_1NqfSuNE",0,NA
"21","b-JbkW1hO40",52,0
"22","bHFX7FZRb3M",0,NA
"23","bj29sSpX8tY",353,0
"24","BLkL1rWDFz8",7,0
"25","Bvna1Nsmvn0",0,NA
"26","C-Fl4GTHoLk",0,NA
"27","c2_A2OSFI0s",0,NA
"28","CgwRtX65wbg",28,0
"29","CojJ-7cyOQM",0,NA
"30","CsACnnYiHlU",46,0
"31","cVOI3HBuT-4",20,0
"32","dBsqYH_x-OI",0,NA
"33","dfgUouo1yGk",0,NA
"34","dfVPpWaz18g",106,0
"35","Dnr1fhb9468",0,NA
"36","e0GpihaYfl4",9,0
"37","EAuO6aweIqM",37,0
"38","elexcIq7aik",13,0
"39","fj7Eu2WG924",0,NA
"40","FN8tvRCWKdg",0,NA
"41","G8N7Z52A4cw",1,0
"42","gbLJS0Dfao8",0,NA
"43","gl2JTkWWs6g",0,NA
"44","gwXn2QtiQxI",9,0
"45","hdhtN864VAM",16,0
"46","HHpLF6WnjjI",0,NA
"47","hmFSSL6WSD4",45,0
"48","hu4IiKybdi8",65,0
"49","I66YWqwVlt0",0,NA
"50","iDOqWLjRBW8",0,NA
"51","iE5ubpW1xac",26,0
"52","JCb2GCl4woE",33,0
"53","JhI25QQ9qcY",47,0
"54","K4D4vNMUEu8",101,0
"55","kMfEHSuT5J0",69,0
"56","KPf1zMUClPo",36,0
"57","laFoLPUH1sM",57,0
"58","lnVL_ND-_Ao",22,0
"59","mjBVrcHQLXE",32,0
"60","mlcsO1nAqHM",0,NA
"61","n9JtX3UyuRU",36,0
"62","NjgV_8OZ9qg",52,0
"63","o0wdTfvLJNg",229,0
"64","oBuuAnUyf-c",25,0
"65","ognkvYytSFE",63,0
"66","poHzA1s_wx0",81,0
"67","poXSaMorRGM",0,NA
"68","PUUhPZKlLtg",0,NA
"69","QB_6P--h7lE",0,NA
"70","qS-Dguvkkb4",22,0
"71","qxMWnBxrKgs",1,0
"72","R3U8_9eYcFk",1,0
"73","rN-tElqXNOw",0,NA
"74","roNwQzMeyHk",0,NA
"75","sD1b2JN7AN8",24,0
"76","sHdG1F0ef5g",74,0
"77","SVyoW_W0je4",0,NA
"78","sWNSehia_uc",0,NA
"79","Tbiacu2JWLQ",48,0
"80","tJZf71g7aKE",0,NA
"81","tOynrBjWpmA",0,NA
"82","twbAElFeQi8",82,0
"83","u7Fe7LY-mPo",252,0
"84","uajukoQQqWw",0,NA
"85","v_mP0QX8EwE",47,0
"86","v47SfR6GHx4",84,0
"87","vBRrsqh7p-w",0,NA
"88","vCGC_2siQek",9,0
"89","vfmuI5lajf0",64,0
"90","VnHhWWT6xIk",0,NA
"91","VqWeb_SUgZM",0,NA
"92","w_4GLgGEiks",0,NA
"93","Wp7jNrxqkUc",15,0
"94","WSeGH4sCoP0",11,0
"95","xC-kM3W2kiw",30,0
"96","xnIXq9zPvpE",0,NA
"97","XPvL8Z-0mpI",14,0
"98","Yz-H9ftcZaw",0,NA
"99","z_T7MEUTAUs",1,0
"100","ZLcRG8fjOVA",40,0
"101","ZmHmR5XP8ms",0,NA
"102","ZsoohkA87NE",0,NA
