"","video_id","comments_count","reply_rate"
"1","-LcxtXh54Js",41,0.146341463414634
"2","1XZ3WnLKab8",54,0.037037037037037
"3","2cFKptA4zlI",12,0.0833333333333333
"4","2kBE_rBx6VA",5,0
"5","3JP9fgZm9VA",109,0.018348623853211
"6","4sXK4KgJiOs",190,0.0210526315789474
"7","6jq3id177Do",27,0.0740740740740741
"8","7b-144WX05o",152,0
"9","8IrxpZibtRk",28,0
"10","9P854UGH0I0",22,0.0909090909090909
"11","9rjNYHo9wJE",36,0
"12","9wUqyxgBP2k",21,0
"13","9xSkB6py3QQ",25,0
"14","AdlVc1x0XYI",14,0.0714285714285714
"15","BfmXvyAMs5E",9,0
"16","CUw0NER0PLo",13,0
"17","CwxQ-lkAX4s",16,0.0625
"18","DWqlltBjE2w",12,0.0833333333333333
"19","ertBWuXT-dk",22,0
"20","EtRjrZsjFgQ",78,0.0128205128205128
"21","F4y8GdBvIS0",19,0.0526315789473684
"22","FBtW9mL3NG0",14,0
"23","FKcv3fxyAII",19,0.0526315789473684
"24","ftHbxTCrI6E",21,0
"25","FuA6_Vnz_eo",18,0
"26","g3B2iqeujxE",24,0
"27","G4xnGzf2ks8",256,0.02734375
"28","GNSL0sXgKoc",166,0.0542168674698795
"29","GorYMDMigI0",296,0.0202702702702703
"30","gubjpuAja3Y",176,0.0227272727272727
"31","h1J8jdgFtVg",36,0
"32","H2uvwdrJIVY",27,0.037037037037037
"33","HISlU1vAscE",28,0
"34","hLA1uLoo5DQ",44,0.0227272727272727
"35","HR48levfXnE",10,0
"36","HtYP-9FVNAI",13,0
"37","JAansY5oqVU",40,0.025
"38","JRIGs9klYZE",144,0.00694444444444444
"39","jVNZKMu1G1c",28,0.0357142857142857
"40","kA5e7Ohne4c",38,0
"41","KwNKiuBVEkE",40,0.075
"42","LC9cEix1B8A",42,0.0238095238095238
"43","LTg4vHPJndc",50,0.04
"44","LUjPA3JG-XA",46,0.0217391304347826
"45","maDEzjTfEKk",101,0
"46","MDVzf1A2ngg",17,0
"47","MqR9DVm_LJk",37,0.0540540540540541
"48","mVfCestXRNc",106,0.0188679245283019
"49","nj0Wn_k31D0",49,0.0204081632653061
"50","Nk-uBR_ZJQg",7,0
"51","ollQIeenGpc",5,0
"52","Om7MOxV9gzQ",38,0.0263157894736842
"53","ow1vKSCri74",5,0
"54","OyyIkLfMZEY",40,0
"55","PBnDnv26Jyk",14,0
"56","pNoPJyWL8Cw",308,0.0162337662337662
"57","PSaKFLao0GA",12,0.166666666666667
"58","rHgOBmrOzHA",16,0
"59","Ri-Lst5qktc",41,0
"60","Ri4WQ5DKJqw",7,0
"61","S_ot84NWipM",52,0
"62","S2gl__OCgek",23,0.0434782608695652
"63","SEdewFzY7KQ",33,0.0303030303030303
"64","t5tusXmTuTQ",29,0
"65","tLv3_UrJvao",33,0
"66","U0xJOw-d6o0",17,0
"67","U3cs5lIHOL0",80,0
"68","u7ApiDc2gE8",4,0
"69","v_GKM_JLhTw",32,0.03125
"70","w0vnYrNSYsg",14,0
"71","w5GW7JT23UQ",36,0
"72","X_jfBRngPME",33,0
"73","XIEFUVg9VsI",37,0
"74","ybdPzkZmsMQ",0,NA
"75","YLafXjLBzXw",9,0
"76","Ytt48NKDcXE",42,0
"77","yxs1LBfRhPI",26,0.0384615384615385
"78","Z3CRkMHhVmA",136,0.0220588235294118
"79","zNurv0ca2T0",19,0
"80","ZQ5QhxmMrrY",52,0.0576923076923077
