"","video_id","comments_count","reply_rate"
"1","_CE4M6RQo90",46,0
"2","_dQaOs67oBU",80,0
"3","_ULHgdOE5zI",32,0
"4","_yem5QW4vJ8",25,0
"5","18XNADrmSgI",35,0
"6","1gbDAiw-fuw",28,0
"7","2EmJ59FEFgY",238,0
"8","3TrUmssuyHY",34,0
"9","4__3OXeUWwM",29,0
"10","55eKppNC7SI",133,0
"11","6ciK7MFtKdk",69,0
"12","6pnFqoBhGFY",71,0
"13","77-gVmdqZYY",50,0
"14","9h36cE9wzLY",24,0
"15","AC9q1nlrQ8Y",21,0
"16","An5BqQ-TroU",34,0
"17","ArCrvIR7cgw",15,0
"18","B-8dTqxs-kw",87,0
"19","BlJ_wQXsrLI",36,0
"20","boqHyPpzXL4",62,0
"21","bwY3dPsYSBA",28,0
"22","C_e4_j8pjvo",1,0
"23","c2Clf3ZQKPM",12,0
"24","CASIafZlFTs",41,0
"25","CCRHsfQzwxw",10,0
"26","cOX00qoCoXs",2,0
"27","cRVMZb1TmAU",78,0
"28","dedLgCJjTJI",14,0
"29","DijKWuIGuYM",85,0
"30","DiyP2LMKEe4",48,0
"31","DNClRJYxSx8",47,0
"32","EtiNdU1e6IQ",55,0
"33","exUpUbhvckE",55,0
"34","f48PcQOL-qo",19,0
"35","fDeY97FirNU",30,0
"36","fdy_LeVZFLA",5,0
"37","fkgCzB8rXDI",22,0
"38","fs70f4wlAAc",37,0
"39","G2mRTX3AMLs",63,0
"40","gcQG4qTHaVo",326,0
"41","glHymF8siD8",74,0
"42","GOBjHVjo5us",42,0
"43","GXcb3zr-tRc",62,0
"44","h9yjnjtbppQ",6,0
"45","HF5HFdZNjTs",39,0
"46","hPPasoG9AYs",80,0
"47","hs4PTbA-56M",90,0
"48","I0-QElCsmGM",50,0
"49","IYyc5eYfGtM",26,0
"50","J5KSG7msWhM",55,0
"51","jGgHDbrtdr0",19,0
"52","KBum_-rZyKc",3,0
"53","KCes2T4wXz8",29,0
"54","kJs0aRn-fdo",86,0
"55","L58iqU49hDU",46,0
"56","LcvszqPhPx4",18,0
"57","LhX21szx7jw",61,0
"58","LOza7OXE8Mw",579,0
"59","N9ntRhYRq4s",45,0
"60","Np6lq_ki6ME",38,0
"61","O4aaG2gijWM",30,0
"62","o8PFZxUxyLc",34,0
"63","obP_s_bNQgg",28,0
"64","odlHabXJ4tc",59,0
"65","OJ6SR01zupo",47,0
"66","OlGs3sD61lY",20,0
"67","OT47WqyWqvE",20,0
"68","Q8P-_Pw8KMU",62,0
"69","qu0fRKnUMpo",31,0
"70","RD0xLwNGmfY",109,0
"71","rdE4vClT4GQ",38,0
"72","sg-6mIey_yA",38,0
"73","SUJ9XG48EE4",6,0
"74","tOaaM8Y6bTM",9,0
"75","tTO5vk8FiHg",9,0
"76","u3_JXgOCu_g",120,0
"77","u5XyuZXz2Fc",23,0
"78","uI5-v11rP5o",25,0
"79","uKZuzZvVg_Q",68,0
"80","UtaEzVepyHU",179,0
"81","v68ni8YUrzc",127,0
"82","vr-oRk4Z0gk",41,0
"83","WbXuZhoVRAo",30,0
"84","XikE5Icx9Ns",227,0
"85","xWXfGUpbCso",66,0
"86","YqOMg_Vn5NA",1,0
