"","video_id","comments_count","reply_rate"
"1","_FcyQZJmi9c",2304,0
"2","_NVGis6QoL0",10,0
"3","_X_Pz0PY7Dw",3,0
"4","-6vtAnKmjMk",2,0
"5","-fh4ogIiTmI",48,0
"6","-fHZ-4vpSUU",220,0
"7","-zRe6oQRkI8",2,0
"8","05z8IHseps0",7,0
"9","0AKjhncDOQ4",4,0
"10","0gk99X6sCu0",15,0
"11","1dRziWXSna8",1,0
"12","1NyIJ_tPouc",14,0
"13","1yS9LUBwHXk",3,0
"14","29rLaoHDeNM",4,0
"15","2Pprsa9g0tU",8,0
"16","3v5fuEFzhds",4,0
"17","45ttWmCVtkw",3,0
"18","4fIerBmB460",10,0
"19","4hEIVG4NdWE",2,0
"20","4z2WlVyfUFs",1,0
"21","51TmBmfQ3bM",2,0
"22","53aCZPLeD00",39,0
"23","59uxPVq4dxg",15,0
"24","5Mk8CJv3uzw",9,0
"25","62H8Ly4IzbM",16,0
"26","68QF0q1yNhY",3,0
"27","6qsnbY53sLk",0,NA
"28","7bL9F5TEHOU",1,0
"29","7EIU5V6Sc68",4,0
"30","7q1PjF_JX2Y",33,0
"31","8fv02Qzf_zQ",38,0
"32","8R-T9kTnCII",28,0
"33","9Dll5iegO7k",5,0
"34","9E9VyVlyRbs",40,0
"35","aaAWAAzEFfE",21,0
"36","aclD_XEihKw",1,0
"37","aJUzTkim6VA",1,0
"38","AWGaPYFOUac",10,0
"39","b-J1_0bibTk",7,0
"40","B1kIKWf2N7U",196,0
"41","BATXWsf9UhU",1,0
"42","bdxwJ8szHf0",4,0
"43","BMJ1ENio3Ew",1,0
"44","bTEkkta-R7Y",0,NA
"45","By2qpVzoPVc",25,0
"46","C3pLxFy7ftY",15,0
"47","CA4y5Icie5s",16,0
"48","ch44w5HwhdA",17,0
"49","CLjBUeSDHlI",13,0
"50","CqH-o_Ragl4",1,0
"51","cucv_LTskoI",15,0
"52","DC6vgHY06XE",26,0
"53","deA7t_ag-vo",4,0
"54","dIjeoldrWLU",10,0
"55","DT-1FE-DUXw",6,0
"56","eaX8XFjFOfE",7,0
"57","eB59UKGNrqI",4,0
"58","EPWLJ0TQRcg",7,0
"59","EXkBnWw6omw",265,0
"60","FAl3XpMr9E0",1,0
"61","fJbUKS8cx8o",0,NA
"62","Fm5mAWVh-jI",15,0
"63","fMhdPz1eybE",2,0
"64","FQxpNsbkj4s",7,0
"65","g-n7bwjX0Dw",41,0
"66","g2b3U0dlVfk",12,0
"67","G2ScQInPaK4",25,0
"68","gaOV0J4TmqY",4,0
"69","GCwdLFyjQSs",6,0
"70","gCxKTi9kwj8",14,0
"71","gIyB_B9ACfw",7,0
"72","gulG6BKILeI",2,0
"73","gxlcbh2zmoY",11,0
"74","H4od4o2QvRs",43,0
"75","H4Txek22NsY",6,0
"76","HHwi_cCE6Wk",47,0
"77","HOeqzIgotnk",12,0
"78","hq20HDCMsB8",24,0
"79","hXHq-7vKrnE",6,0
"80","i7Gmn_nM9iA",7,0
"81","iDKcPpFhk8g",10,0
"82","IOGtAstytoo",1,0
"83","J_Kaq3ppmVk",1,0
"84","jAWJXZ6zDyI",9,0
"85","jCa6vKjh7cU",8,0
"86","JHbCBuZPdyQ",0,NA
"87","jQBFmjKiyJk",3,0
"88","k_wYF2KzozM",8,0
"89","KGca8xl73-I",5,0
"90","KK2Z1w-KQV0",15,0
"91","kpEPLxy5gUg",11,0
"92","kzFQBEbadVE",10,0
"93","l5c1zzOM918",7,0
"94","lCfi18fVaes",0,NA
"95","lE7EEeQm3oo",0,NA
"96","LJmphZonxq0",1,0
"97","lK1WEgd6FKM",14,0
"98","lo5gpORuHLI",6,0
"99","LQ2uDq-RLjo",4,0
"100","lQmAKLU3H5k",15,0
"101","mmbpCfRfQa8",17,0
"102","MrjclzI9dME",16,0
"103","MYwzs2egmKA",2,0
"104","nItZ_tReZbk",10,0
"105","nTSuAqN_SnE",3,0
"106","NylLNqLQi9Q",4,0
"107","oenDlB9Q28g",0,NA
"108","OolKEKOpSFs",5,0
"109","ow3uMSZEPno",23,0
"110","P390dyq6pLs",7,0
"111","PEyY4CQrKzE",5,0
"112","pinpvpBpVD8",22,0
"113","po_qYtTmO7E",2,0
"114","pP7A8v6vo2Y",18,0
"115","PtC5NP8YPXU",14,0
"116","PZWwU4UlIMw",41,0
"117","Q14f7xqZMkc",4,0
"118","qcYrZadob00",5,0
"119","qraRST0T_T0",3,0
"120","QspbvohBenA",10,0
"121","qSvTEp9zkzA",5,0
"122","QT09MQWDGwU",0,NA
"123","Qu7Vj1c4Qog",3,0
"124","R3mkJLfAl-4",17,0
"125","rIDDB0jSGpM",1,0
"126","rKBqFamkGR0",90,0
"127","RKnST_2GS7Y",10,0
"128","ro8G-gAukqM",55,0
"129","RS4VGQ16XeE",125,0
"130","Ry3CrXp2VUg",66,0
"131","s7mDDzk7vH4",12,0
"132","SBPpI1NVf-Y",3,0
"133","SElfWeEZn6c",5,0
"134","SOPiyv0pxs0",23,0
"135","SW5cAwaUFMA",5,0
"136","sWxW9YHLBJo",12,0
"137","t-o8HLvQ_7E",2,0
"138","TbJOjIQN8yI",26,0
"139","tD-oH_OwH3c",4,0
"140","tF2ArwMVMkU",26,0
"141","tfb6hOlXUQg",4,0
"142","tfgSNj6lY3g",0,NA
"143","tjD6E4_L4FM",15,0
"144","tkMRFSF9pLo",3,0
"145","tLDhwcrrdMw",2,0
"146","tPC14A9UVaE",16,0
"147","TS4G6RaIzYM",6,0
"148","U3kpqZUc0Jo",3,0
"149","U4F2czF2GZk",16,0
"150","uleJ1FKWtEM",2,0
"151","UXKZXF5fpBI",2,0
"152","V3pmJOQrARw",151,0
"153","Vaz5rrxGfTI",1,0
"154","vGzG9XB3AHA",17,0
"155","VjkMoIwaKlg",23,0
"156","volkhh-LC5I",2,0
"157","WEsIpG93mN0",13,0
"158","wRb8BMkiHCY",7,0
"159","Wzqy2Lg_OtQ",14,0
"160","X_yLt5k2h1k",3,0
"161","XfgMFBcy2bs",16,0
"162","XouNeDxB_-I",3,0
"163","Y435BKQ6c_k",63,0
"164","Y6TwH4GjiHQ",3,0
"165","yBoZ5thwKFE",250,0
"166","yifvCsvQKOY",2,0
"167","YPvf9QwwLlI",10,0
"168","z_0kRuLhL54",7,0
"169","z5y-awmOk1I",20,0
"170","zGDH_HfyHjE",2,0
"171","ZlEmffWo2Uw",2,0
"172","ZU2WGqrzaiI",11,0
"173","ZXuETyoOBAk",3,0
"174","zyvsBHyX9gE",5,0
"175","ZZMalwSgXpU",13,0
