"","video_id","comments_count","reply_rate"
"1","__GcEGfAtn0",106,0
"2","_0h_0V2lzAA",0,NA
"3","_6Hxfz-fLdk",0,NA
"4","_ahbls92ZDs",32,0
"5","_Aw9EZwiwRI",36,0
"6","_bbUcKamHy4",0,NA
"7","_bEBHxzPSE0",3,0
"8","_cxHg5P9VNE",1,0
"9","_fb8250JtZM",0,NA
"10","_gVMFtIj7t0",0,NA
"11","_ilRrNpVMPQ",3,0
"12","_JxgnkFwcr8",1,0
"13","_kT_vTW7cYg",33,0
"14","_NmrExXP-BE",3,0
"15","_oK1CyS8WhM",0,NA
"16","_Q7zVHJ1x7Y",0,NA
"17","_rNraRjlmKg",0,NA
"18","_s1CL6kyIN4",1,0
"19","_siRPYpvIoM",0,NA
"20","_t60naPRVzQ",0,NA
"21","_tUhCxqkm7c",3,0
"22","_woZFs8G0Xk",1,0
"23","_xvdLbl3xfc",49,0
"24","-_4FrOZdkZ0",19,0
"25","--JvQvLKI6w",0,NA
"26","-1bBGYUfAbQ",2,0
"27","-2cc3URspnM",34,0
"28","-9OEJc_YqcM",0,NA
"29","-cz5Bz8q6hY",0,NA
"30","-kCXhVuX7S4",23,0
"31","-kw4XUwjPQ4",0,NA
"32","-kZm-mA59bA",0,NA
"33","-l8PMerlvNc",0,NA
"34","-RpTRl5Qa-k",0,NA
"35","-Sdfv8oXJzY",58,0
"36","-w1DvSbiom0",4,0
"37","-X1s0AHTbdk",0,NA
"38","02D6-JWFgj4",0,NA
"39","07JM0HA7mlg",128,0
"40","08f7wVrSXNo",4,0
"41","0BrL9eyp-sQ",1,0
"42","0DOAsEAGtE0",0,NA
"43","0DVS1ZP8Z2Q",7,0
"44","0hRl_6Xvxp0",363,0
"45","0i8RQT7B33w",1,0
"46","0jlvTG0VRg8",0,NA
"47","0PDUYKz3jL4",0,NA
"48","0pOlBlAhMbw",32,0
"49","0TWmzR9K_bQ",85,0
"50","0TzyLgMqK8o",0,NA
"51","0YWYJ0QfsYs",1,0
"52","15eBukReLFM",2,0
"53","16oU2qTkJuE",0,NA
"54","18OiALWfKYQ",0,NA
"55","1910sUmaKsY",5,0
"56","1aJ7J0Xob8M",74,0
"57","1aQN09DYzDk",0,NA
"58","1BhwevcGiJw",1,0
"59","1DLTPkHRmEo",0,NA
"60","1h95Va6XLgk",0,NA
"61","1iAeREfdot8",0,NA
"62","1nJP2FNMmn4",0,NA
"63","1s47xPVK4Gk",0,NA
"64","1ttc3KUlM24",0,NA
"65","1vx80LC9RgQ",0,NA
"66","1X5LHwCNXNs",38,0
"67","1ZEa351GhZc",85,0
"68","27p3dQ1dS1Q",57,0
"69","2C-OI-_bhJ4",30,0
"70","2cRegD-IyzQ",3,0
"71","2CY0XRFyx-A",7,0
"72","2d6UWbntbF4",88,0
"73","2GtIj5deA4c",9,0
"74","2IntBHTTGYU",0,NA
"75","2JYbggjispw",0,NA
"76","2KZjtThGC5k",47,0
"77","2NhMX-XL7DQ",3,0
"78","2oNiWPPlKPw",4,0
"79","2PHDTmpeTjE",0,NA
"80","2rSr4zw_8DA",24,0
"81","2SAh99dyLgw",0,NA
"82","2U1GBpfv8UI",0,NA
"83","2vcaP_kJcYk",1,0
"84","2XBmOYUHzQ0",4,0
"85","2xUsxyMTFeU",0,NA
"86","2YPBENueXAA",0,NA
"87","2zeatzq0Iik",0,NA
"88","2znMZe-4Hd8",6,0
"89","3_S9fF2vy58",170,0
"90","30uAbTeUFy8",53,0
"91","33psiHKKVKk",2,0
"92","343DCptmEGk",0,NA
"93","34w3TM2bLGA",0,NA
"94","376rgd3TMrE",4,0
"95","3aasSVsNgVk",9,0
"96","3CbtEv0_U9s",0,NA
"97","3ikFzUQYZSQ",0,NA
"98","3jhYSzeJoHM",0,NA
"99","3pALsISRXT4",1,0
"100","3qNPENUvEpA",0,NA
"101","3ujKKhYdicw",88,0
"102","3ulKbacPBcc",94,0
"103","3wMaIEDrfAo",1,0
"104","45XTLOO0KXs",2,0
"105","4aJUs67GHdY",0,NA
"106","4ATb4ad7QuE",0,NA
"107","4aYE_9_GW7E",22,0
"108","4dhIxYRxSL8",37,0
"109","4HkJHYmWc9U",0,NA
"110","4i4Mrj3SBKc",3,0
"111","4jVhE1v9Veo",61,0
"112","4k73fQVRnXw",0,NA
"113","4KiQrMzzQ3A",0,NA
"114","4KjzcsMaDO4",0,NA
"115","4mSUIHB50c0",0,NA
"116","4pfMZtjY90w",0,NA
"117","4POySsv5CV0",90,0
"118","4PrCZR35Pbc",50,0
"119","4QZw2sR8Ozs",0,NA
"120","4ss53uLGRm8",6,0
"121","4U_ynPP3INU",0,NA
"122","4xwetR2SDls",0,NA
"123","4zg9_W0bv_0",0,NA
"124","52pqoXCAM0E",2,0
"125","54jRjEWCFBU",2,0
"126","5b9tUGCFgKk",0,NA
"127","5CXnslrhIV0",2,0
"128","5dz90COeSXA",2,0
"129","5E-Ic0TYmbE",80,0
"130","5GCnrtfij9s",0,NA
"131","5M77yM9vBp8",0,NA
"132","5N3AN6Tq1gA",1,0
