"","video_id","comments_count","reply_rate"
"1","_R4ykgngsZU",164,0
"2","0BoWfKJ79jM",132,0
"3","0pjIu3O8CIs",95,0
"4","1tH8wRfZPoM",162,0
"5","1UTHRUzUZlc",286,0
"6","2_IAUidTjD4",57,0
"7","2ANUY9WwT0o",97,0
"8","2hrxv1tSGD0",141,0
"9","3cD7lxWKoxQ",114,0
"10","3I7VPQjK708",130,0
"11","425GVAQiyBs",67,0
"12","4tT64_7jmcI",82,0
"13","4wB8q2dnekc",149,0
"14","5SNoBqN5MNE",108,0
"15","6wGnE6kdwIw",61,0
"16","79odjA4ipJs",65,0
"17","83xkzq94QL8",74,0
"18","8p_0qIzz68U",68,0
"19","9_MbZ2MKYC0",130,0
"20","9wALEmLINyc",199,0
"21","aTIeXoNWijM",281,0
"22","b4hs1TY9sag",77,0
"23","byE0lcerAIU",187,0
"24","CcG_wkwFkAs",116,0
"25","DM-ZVP9BV7s",142,0
"26","EHd6_UG1OrQ",71,0
"27","EzdFteAgi7Y",220,0
"28","fR45Ql86Nlw",280,0
"29","gW9i8k7wQUo",95,0
"30","hBYQqVavND4",326,0
"31","hCE1Mkrk9ks",74,0
"32","hrnBsctt7QY",185,0
"33","iUQbQ3torCw",57,0
"34","jMdf33bPwWQ",99,0
"35","JXtXWfwUwEs",100,0
"36","kaplBoMZIxo",113,0
"37","ktycFFMGIiU",105,0
"38","LAEAWUSyo2o",319,0
"39","Ll8CtbpJHD8",116,0
"40","lW8i6Po5Qds",115,0
"41","lydD9_Q88hc",114,0
"42","MB0vnTUdayY",256,0
"43","MDwMejc4ZQ0",89,0
"44","oeI6dTmgyEg",195,0
"45","ojks0cAobNc",50,0
"46","PimzOQrF_XI",47,0
"47","q41ZwnAUJG8",52,0
"48","QRYwwjvWH-k",119,0
"49","QtOvuRTZMjE",117,0
"50","QuXQ4jmsFWs",157,0
"51","RmXEETRMVUI",36,0
"52","v8oWmR5yXys",104,0
"53","vibMzZHJKiI",127,0
"54","Wdjs6ov8paI",9,0
"55","Xvk4NmTEMXg",133,0
"56","yGM4cBajJsM",122,0
"57","z_x74MRIV74",74,0
"58","ZTnZKoGuWLg",173,0
"59","zXKuVNHXs08",145,0
"60","zZJq4v6h0bE",220,0
