"","video_id","comments_count","reply_rate"
"1","_EPXH0mGI3g",NA,NA
"2","_IoxKrrvDws",NA,NA
"3","_xYp5waiLm8",NA,NA
"4","-7grHMHzwwg",NA,NA
"5","-7U9bRUg_n8",NA,NA
"6","-hrtW_6gmCY",NA,NA
"7","0A71O1bbbXU",NA,NA
"8","0shwgiLbVuA",NA,NA
"9","0veV_Sxexpc",NA,NA
"10","0ZnyFVgFIWI",NA,NA
"11","10-Oer2-WaE",NA,NA
"12","1AVfNaKla0Q",NA,NA
"13","1NQbzwxEW_o",NA,NA
"14","1v-2_sbXwT4",NA,NA
"15","22OUmIH5Eog",NA,NA
"16","23yPewPGwak",NA,NA
"17","25WuEwZ0Gc0",NA,NA
"18","2Ot_630c6og",NA,NA
"19","2qK-G-Neajg",NA,NA
"20","2Qsk0eXnkAY",NA,NA
"21","2wCdOkL6iWk",NA,NA
"22","35yuYOK3hKY",NA,NA
"23","38hwgE61EfE",NA,NA
"24","3HSsigX4wzg",NA,NA
"25","3sJYiJfmMDs",NA,NA
"26","3xG3pbwss4I",NA,NA
"27","45O83hQWJtc",NA,NA
"28","49qD5WDLnGc",NA,NA
"29","4ezeb-ajc2c",NA,NA
"30","4KM09r8Iqms",NA,NA
"31","59X-egz1TDw",NA,NA
"32","5e3GjTqC2Go",NA,NA
"33","6-dVNnuNYD4",NA,NA
"34","63WDUSHBtz0",NA,NA
"35","69toToZHSFQ",NA,NA
"36","6fK2US0wBr4",NA,NA
"37","74pJUgzo3Io",NA,NA
"38","7dn44hrjrvY",NA,NA
"39","7UlGZNRxw-I",NA,NA
"40","7W5oOHFXsPQ",NA,NA
"41","852mgJxBNC0",NA,NA
"42","8FsytfJcOW0",NA,NA
"43","8JEZl1KJmUE",NA,NA
"44","9MbrnTwdcD0",NA,NA
"45","9PksnqCpjmg",NA,NA
"46","9V63MLngses",NA,NA
"47","9wU1SPN4Xf8",NA,NA
"48","a6aFk8QnLBw",NA,NA
"49","a7pUHAAT-aE",NA,NA
"50","A82GNfY0Hbw",NA,NA
"51","ACwKHhuTJ8U",NA,NA
"52","AlKLM6H0SOQ",NA,NA
"53","ApYSieK84ow",NA,NA
"54","aRHGWnKyuCs",NA,NA
"55","b4W9IdEUXsI",NA,NA
"56","beOxcKLAVVc",NA,NA
"57","bG3FKRsDXGk",NA,NA
"58","BhBrNCLObGc",NA,NA
"59","bJYI13biXEA",NA,NA
"60","BNQtkDZ8q2Q",NA,NA
"61","bQxjqjSH5lI",NA,NA
"62","BvzIlX2NPHY",NA,NA
"63","bYVl-QxJwJU",NA,NA
"64","C3l-UE3Tg7U",NA,NA
"65","c4pItL_Eld4",NA,NA
"66","c5YQviEyR2c",NA,NA
"67","cCSiDanZnHg",NA,NA
"68","Ch5LUkNwhJs",NA,NA
"69","CL21ZB6BTAk",NA,NA
"70","CLoa0t8x_M0",NA,NA
"71","CP3MDj9FUeI",NA,NA
"72","CuzYkNRpdgU",NA,NA
"73","cVH8Nf3ORqI",NA,NA
"74","Cx9y7GGlVpo",NA,NA
"75","cynU603aDek",NA,NA
"76","cYyRjkA1Nho",NA,NA
"77","d_H7DdLVSY0",NA,NA
"78","d1UL9SrHX3Q",NA,NA
"79","D57qQ_4fIBQ",NA,NA
"80","dH9iEBkn-wA",NA,NA
"81","DHeeUajWhTo",NA,NA
"82","DMeG7XZkQXA",NA,NA
"83","dO29pZkHxko",NA,NA
"84","dqhR_bsZb2o",NA,NA
"85","dVCI52aI9t4",NA,NA
"86","DXDrg-oQAtU",NA,NA
"87","DXFrm2v6Xus",NA,NA
"88","e5A9nGsGoZc",NA,NA
"89","EDdyANOiUHc",NA,NA
"90","eEegZo6-XH0",NA,NA
"91","Ef1vVtdjKBo",NA,NA
"92","EGLkRRb24DU",NA,NA
"93","eHYUSkk1Tl0",NA,NA
"94","EimzD6ldRPg",NA,NA
"95","EL9ldwQOM6U",NA,NA
"96","EoYNaAKgOVo",NA,NA
"97","Ep_6Xn9wAng",NA,NA
"98","EsIl9mTVoaM",NA,NA
"99","EtHtV1guHnw",NA,NA
"100","EwV1sx7lAvo",NA,NA
"101","EyL8oqEdusk",NA,NA
"102","f04vzmfJOSo",NA,NA
"103","FO0sSQrg7ug",NA,NA
"104","FOC8ChkvFL0",NA,NA
"105","gFup_ixUY3U",NA,NA
"106","GI61iT61Fek",NA,NA
"107","GlB4iwAVs8A",NA,NA
"108","GqPhNGZJnaU",NA,NA
"109","GQzI3NiHkPc",NA,NA
"110","GRV-yfpJCME",NA,NA
"111","h_GAptyYo8c",NA,NA
"112","H0fXcjchz80",NA,NA
"113","h2yrMuWlkxY",NA,NA
"114","H79XEg9sbZA",NA,NA
"115","hb45w731vsE",NA,NA
"116","HmEFbPDjdhE",NA,NA
"117","hnSxGAoORFI",NA,NA
"118","hS03pp8Stsc",NA,NA
"119","HTwZiyzd7Mk",NA,NA
"120","Hwzl_-sYPho",NA,NA
"121","hyfnVaBsmxQ",NA,NA
"122","hzFJU76nbm4",NA,NA
"123","i27Ov76KI74",NA,NA
"124","i28bVMRgSKI",NA,NA
"125","I3UlaZlzUIk",NA,NA
"126","insHFAx5GyE",NA,NA
"127","IqhRxWfef9E",NA,NA
"128","IsGy1pIyY7E",NA,NA
"129","j_LLbYZOcX0",NA,NA
"130","j8w6U5IfiOM",NA,NA
"131","jcP3Yi77j1E",NA,NA
"132","JEVhP4qoCro",NA,NA
"133","Jhiy6qBP6Gc",NA,NA
"134","jIZXW6T3yM4",NA,NA
"135","JmuZXe3CBto",NA,NA
"136","jrC6U4jAIdA",NA,NA
"137","JYi331HqMpg",NA,NA
"138","kE-cQ2w6E3A",NA,NA
"139","ke5AXAeYOLc",NA,NA
"140","klLZLs0_IfY",NA,NA
"141","kn0ZlsEp1zA",NA,NA
"142","kQumSLO9XyM",NA,NA
"143","KTAhHBTSaq0",NA,NA
"144","ku7PtjWdzU4",NA,NA
"145","KUbp4Urjhco",NA,NA
"146","kyDVtd-CrCA",NA,NA
"147","l_hRZR0KlHU",NA,NA
"148","L6ysarQ4erQ",NA,NA
"149","L8WvQnWoids",NA,NA
"150","LBcnr2ivsCk",NA,NA
"151","lDP-6ZEu37o",NA,NA
"152","le6K4sWG4eM",NA,NA
"153","LEKOZwcqOl4",NA,NA
"154","lGqDnER_-5o",NA,NA
"155","LMIRmZ8tFJ4",NA,NA
"156","lr5DjpqvmlM",NA,NA
"157","lSF6FTNV2CM",NA,NA
"158","lXb3cxck0DE",NA,NA
"159","LYwxO8gNylw",NA,NA
"160","M1O1YDJaZ-0",NA,NA
"161","M36bgJmRfvs",NA,NA
"162","ma1jJk-g7p4",NA,NA
"163","mDj3KgzCz9I",NA,NA
"164","mJ3wHHnYJ9M",NA,NA
"165","mmcdUfxn9HM",NA,NA
"166","MMxDOR6CyN8",NA,NA
"167","mvXdyMMLpIM",NA,NA
"168","n-da-KfY0VI",NA,NA
"169","n6jCD6EjYn0",NA,NA
"170","N9VtmEG3koU",NA,NA
"171","NDpsBc7FKKY",NA,NA
"172","nFC4GoeLn9I",NA,NA
"173","Ng007c0wKxk",NA,NA
"174","NRJDMERQYTo",NA,NA
"175","NW2G7zZa7UM",NA,NA
"176","nX1edrcYnCk",NA,NA
"177","o-gpJNgo_O4",NA,NA
"178","o6hckaoITgE",NA,NA
"179","OeqIS7Nuoxg",NA,NA
"180","og_UL0S-gg8",NA,NA
"181","OiyBtXvgmDg",NA,NA
"182","OMn-gGQ-s3E",NA,NA
"183","omyuP3VhWTA",NA,NA
"184","OnRyn7f4_rA",NA,NA
"185","P1_eWmLJZ24",NA,NA
"186","p1GUBMUYIAo",NA,NA
"187","patDlLwle9Y",NA,NA
"188","PeaegAZY-P0",NA,NA
"189","pikypuJOlrE",NA,NA
"190","PKzbjVkIQ8g",NA,NA
"191","Ps5QejyRyrY",NA,NA
"192","PyuC_OiBnG8",NA,NA
"193","pZz6FGzIkhU",NA,NA
"194","qB-esPkao4g",NA,NA
"195","qBXn9YFSiOQ",NA,NA
"196","qC561R9hCAI",NA,NA
"197","QPO9Hy-1DeY",NA,NA
"198","Qq79WKIb9H8",NA,NA
"199","R-9zHYvdMhY",NA,NA
"200","rAG_dIRZZF0",NA,NA
"201","Raukz9uC2YU",NA,NA
"202","rbSBvuiyU6o",NA,NA
"203","RlpWP33zHLQ",NA,NA
"204","Rp24VGWt4BM",NA,NA
"205","rzzl17MBF-Q",NA,NA
"206","SAT4A1qOlsc",NA,NA
"207","SFCXVkRIo_c",NA,NA
"208","ShWjRJYItYI",NA,NA
"209","sHz7G20H95U",NA,NA
"210","spo5QJdvo14",NA,NA
"211","t2fxmgtpXHk",NA,NA
"212","TGfiD5xPBt0",NA,NA
"213","tHv-0pbtcUk",NA,NA
"214","ThYRrY7PnMI",NA,NA
"215","TL7SY5cCL6Q",NA,NA
"216","Tl8387btfzs",NA,NA
"217","tsbBPz3UQsk",NA,NA
"218","uaBBDXIC6RQ",NA,NA
"219","ubBMa3_0Ek0",NA,NA
"220","Uf63BWVNNRw",NA,NA
"221","v-3rNgQq0tM",NA,NA
"222","V0kLT2XsyY8",NA,NA
"223","v7NkGDjkcxQ",NA,NA
"224","Valn3CiC5AU",NA,NA
"225","vB0gXNiIFpk",NA,NA
"226","VD5DQTvN3-s",NA,NA
"227","vLkIG0pfmeg",NA,NA
"228","VLUuWTXZrc4",NA,NA
"229","vOgGMGpvwT8",NA,NA
"230","vqsB6tdLjD0",NA,NA
"231","vwqdI4q2g9U",NA,NA
"232","vXub15wl3v0",NA,NA
"233","W3JxKtt_S2s",NA,NA
"234","W62Xso687GU",NA,NA
"235","W6BP1PL3flc",NA,NA
"236","w70QM3oi8a8",NA,NA
"237","WBBVWe5Tn94",NA,NA
"238","wdzDR-NyR9w",NA,NA
"239","wejVbmEgeio",NA,NA
"240","WIYbVI6M8sA",NA,NA
"241","wJxuR5LVtQM",NA,NA
"242","WLMjy8u7lA4",NA,NA
"243","WO9FjTkUPVI",NA,NA
"244","woEhSHG2FWQ",NA,NA
"245","wPweD3uRR0w",NA,NA
"246","Wt2VTlqUHJ0",NA,NA
"247","WTF8TIDskrA",NA,NA
"248","wWux9eQJfW4",NA,NA
"249","X20Bmf8SoDs",NA,NA
"250","XE0wT4Bv0yY",NA,NA
"251","XFjAjVoeZV4",NA,NA
"252","xG7pfTgHPOA",NA,NA
"253","xJteu1tYFS4",NA,NA
"254","XlRiIozRq3s",NA,NA
"255","XpECeJL5cvQ",NA,NA
"256","xwAxsWSaKlQ",NA,NA
"257","xYexNLtTfKI",NA,NA
"258","xyM-yAvBmps",NA,NA
"259","xZFAVrRL7uY",NA,NA
"260","Yc3GvNOF3CM",NA,NA
"261","YcRs4ijI5Ac",NA,NA
"262","ydVilyJpoDk",NA,NA
"263","YEF5vKIUELU",NA,NA
"264","yfwl_iFy-V0",NA,NA
"265","Yo4LrOZNluI",NA,NA
"266","YTdCzndQRZY",NA,NA
"267","Ze9mFlLwhJ8",NA,NA
"268","ZnieG1TIx4U",NA,NA
"269","ZrGZXz3_Zis",98,0
"270","Zs8iqIYXVlo",NA,NA
"271","zx5Qzhv4_Fs",NA,NA
