"","video_id","comments_count","reply_rate"
"1","_DOu2vJbMQU",0,NA
"2","_Ged0uiX-Iw",3,0
"3","_HJD-fDuy40",NA,NA
"4","_r6YaoWI-Lc",0,NA
"5","_xc3n-YkEkI",0,NA
"6","-_G6SHTBn4A",7,0
"7","-4kuqMm2oNM",2,0
"8","-ALdtd44Qe4",4,0
"9","-bQryHhKumo",7,0
"10","-kvDywrynBI",4,0
"11","-q4adAEwGxg",0,NA
"12","-rcA7h3gsH4",0,NA
"13","-Xo-9O0hI3s",0,NA
"14","-zGhzFN96nY",0,NA
"15","1cNBDHuK3-k",7,0
"16","1HHQG3bZcoE",0,NA
"17","1Hu49vF_PpE",0,NA
"18","1opt0bi09U0",15,0
"19","1TLdSD0pRk0",0,NA
"20","1z2FTqIUnlw",0,NA
"21","2hfXCk2ytFc",0,NA
"22","2hJbdsAjLsQ",NA,NA
"23","2JAOCRg-F8Y",1,0
"24","2mpGDkcC7_k",9,0
"25","2N7PAx22v-w",NA,NA
"26","2OCZNqSnXyk",8,0
"27","2Pk56bUgV9o",0,NA
"28","2sbKBCN1_JI",NA,NA
"29","2zgllPNOM6Q",4,0
"30","3X-CPoDdHaM",1,0
"31","47V_wZVLht0",2,0
"32","4FQ-miBLR1A",0,NA
"33","4Nyu6a8DoJA",0,NA
"34","4PLm7mwKIZ8",0,NA
"35","5_0j4tbnS7Y",0,NA
"36","547AL0RIopg",NA,NA
"37","5ESyZP0YN2o",1,0
"38","5lcs7BpyXck",2,0
"39","5MxFvyMepK8",25,0
"40","5uuqwrE10XU",3,0
"41","63xQC28qYmA",3,0
"42","6cuPeR23rao",4,0
"43","6FFk0a_QIYw",2,0
"44","6kLMDdIC-og",5,0
"45","6Q9pGKQS1us",0,NA
"46","6QhYRT4TvC4",NA,NA
"47","6rvvWsb2TW8",5,0
"48","6ScK0vTe2k4",0,NA
"49","6SkoKe7eDWY",1,0
"50","6vL0M7a7K48",19,0
"51","6XGYeBT0c8E",2,0
"52","6YENjyNLZng",1,0
"53","7aH4QWvC0nw",0,NA
"54","7e9WjiPi2BI",0,NA
"55","7FgI72Dj7RU",8,0
"56","7FN-ua0vHSQ",0,NA
"57","7KFg6GshTdg",0,NA
"58","7MIwqW-XQB4",0,NA
"59","7wwCQCqZ-Nk",43,0
"60","84Gl91uTlOI",8,0
"61","8CAg5MSsGk8",2,0
"62","8PJG5bYt_Os",0,NA
"63","8uLRiT0nydM",6,0
"64","8ZFCfSYA5KM",0,NA
"65","92MKVk3scWI",0,NA
"66","9FwXkMgBCFs",8,0
"67","A__nWoAnLYE",21,0
"68","A17eEFR-Gic",10,0
"69","a7yt0taqUWc",0,NA
"70","aCNjUQ_XbpU",11,0
"71","adgFpGFr-fU",28,0
"72","AfcbXEw65ZU",5,0
"73","agUGqvmDWio",1,0
"74","AJ4H78YlBaI",0,NA
"75","AM2Ob5muEWg",11,0
"76","AvrQvEQe0as",0,NA
"77","aWRo4yX512g",9,0
"78","AYUXdsDIU4A",1,0
"79","B0TFP2pv7Gs",7,0
"80","B4WC_GdwXTU",NA,NA
"81","BFfltIS1zYg",0,NA
"82","BgDAkH9h3W0",0,NA
"83","BnBcSZI0Zoo",27,0
"84","bRl7m_fQvWM",1,0
