"","video_id","comments_count","reply_rate"
"1","-n0J7464qf4",78,0
"2","1jy1zAcVLr8",48,0
"3","3zq8xoCuuvw",108,0
"4","5_4pYvjVQnc",36,0
"5","5oF0ISg8yxs",85,0
"6","6l0Y9LLBL0g",49,0
"7","7bEZsIbiW6M",NA,NA
"8","7fmh_j_R1Hk",94,0
"9","8-PsqMgH6Eg",26,0
"10","9lZwVbhJetM",154,0
"11","9XeJLSM4e6g",159,0
"12","AKtMsmPR_II",30,0
"13","AvP9h6aoUSY",58,0
"14","cCAOYTywRA4",71,0
"15","DjDZcaIUduU",20,0
"16","e8yPjMRYtk4",144,0
"17","EaKnbEE5Xm0",81,0
"18","eEu5cwkvnQs",33,0
"19","ef1rYjVlBM0",17,0
"20","ehT0oskRNjk",159,0
"21","eL4ZwxBXO30",98,0
"22","fBg-hheW-Bo",40,0
"23","FnBKmijzSfw",137,0
"24","ggq29UvnnQI",21,0
"25","hvdHAUl0UXc",730,0
"26","I3oyPLfTnPE",249,0
"27","IDqjnSWMPy0",516,0
"28","IETk2I5sCK8",136,0
"29","ifMyob7yeWs",80,0
"30","j7fXN7PTN7Q",85,0
"31","JmBAnMDFnO8",89,0
"32","JnUi2ni8mhk",75,0
"33","JQEJ77W3_3c",188,0
"34","JZAiQXr3dqY",49,0
"35","K_dvl89YmlI",68,0
"36","kStiYFLqKmM",71,0
"37","LyUC8rQ4sgY",62,0
"38","mhj3XIk5dP0",67,0
"39","NF9sNB3xjxU",93,0
"40","O8bt1LKe7ag",77,0
"41","OtPfsdzijnQ",24,0
"42","oTrGbNYMqEQ",81,0
"43","p54Aoc-RLMI",54,0
"44","p64WymksOvM",62,0
"45","pqj3wzuhYsI",111,0
"46","PwZHiA40Egg",122,0
"47","PZZ7whAFUQo",69,0
"48","QQyYdhZ9ykM",81,0
"49","qt2NzvzzERM",101,0
"50","Qx0XS7ynWkI",122,0
"51","rAAcytnaY6k",132,0
"52","rCiMStxbRSs",98,0
"53","t0Z5EDMRBrQ",315,0
"54","TaJWLBAra54",114,0
"55","Td3olcTCwNw",72,0
"56","Ts4ahJRzbUo",521,0
"57","umO5AHkpPLA",171,0
"58","uNavFkGZoR4",15,0
"59","upqDNAWPass",162,0
"60","Vn2yhbgIlUg",87,0
"61","whgHeEhWOK0",91,0
"62","wJ9T9fuOSMc",50,0
"63","xDVPS94gRgw",48,0
"64","xS9H36FadoA",116,0
"65","XxKL77Bo6dY",189,0
"66","ySg0tMGzi7k",66,0
"67","zlD5OBlmLvE",112,0
"68","zTn_IJIyz2Q",71,0
