"","video_id","comments_count","reply_rate"
"1","_AxiIIGd4U8",42,0
"2","_d05jLT8xlA",53,0
"3","-I8YkgMEeaw",49,0
"4","-VxMeEHDpEU",133,0.0150375939849624
"5","0Ie_QdcV6vk",6,0
"6","0R_FyRGcZUU",0,NA
"7","1OVgWH2Ee6M",6,0
"8","53Fz9qA0O5Y",15,0
"9","5rgJ8cZ4zIY",3,0
"10","6eIJVBa2nrs",1,0
"11","6kodndVusJM",12,0.25
"12","6tjoo9dXgRo",11,0
"13","7_avXcXzdb4",4,0
"14","7tKA0QEs_Q0",23,0
"15","aIvTRRPpHyU",40,0
"16","BcnavYHddCc",23,0
"17","btGug5kyxGQ",103,0.00970873786407767
"18","CxxCsqG8CHo",1,0
"19","cYI36LXCWh0",0,NA
"20","d0sGy-LqnxM",2,0
"21","Dm6K4Vghty8",5,0.2
"22","dXmqEw8Tz1s",8,0.25
"23","E8ShHBpK35A",40,0
"24","enzxTbEjne0",1,0
"25","EpCN0g0IOQo",54,0.037037037037037
"26","EWCHOq-17_s",25,0
"27","FDlhdDaqpn8",1,0
"28","FHigtHiu7yc",138,0.0144927536231884
"29","FklikO-oIPw",82,0
"30","fLmH9zRe0Js",5,0.2
"31","Gt2rET_XIW0",75,0
"32","Ht9DRBcO0Cc",20,0
"33","hVjENQ3m-1E",9,0
"34","HWFh0nccuYc",1,0
"35","irpbwCPMS4g",49,0.0612244897959184
"36","J-2_jJJ2nOE",4,0
"37","jCzZ91updSY",49,0
"38","JHzVrHLF-tc",0,NA
"39","jn4ZNrFbfdk",4,0
"40","Jx-yB84X9p4",0,NA
"41","kI3nTTGFIOg",63,0
"42","LKW7P_CAJGg",114,0
"43","llfS2At2hDo",2,0
"44","OJtcPWuvZ-Q",1,0
"45","OPnM4ywS14A",50,0
"46","plLlHdYrQgQ",38,0
"47","Qe8-CT2hKV4",24,0
"48","Qe8-CT2hKV4",24,0
"49","Qe8-CT2hKV4",24,0
"50","Qe8-CT2hKV4",24,0
"51","Ql05pN2cB-w",1,0
"52","qmJ-ZiK1SqM",3,0
"53","qpnzBffWcX4",17,0
"54","RW0wj5SC1ZQ",1,0
"55","s_TORDIjX6A",43,0.0697674418604651
"56","S-Yr8g1rSpQ",40,0
"57","s1hQrfFvgDI",29,0
"58","Sd33GuveDrQ",73,0
"59","SwLUN5HzL14",1,0
"60","tiIPlElwLJU",2,0
"61","TxOCmYN86lk",81,0.0246913580246914
"62","U2eJLIJ82yg",3,0
"63","UJnhA8dgKVg",67,0.194029850746269
"64","VN-1hy9i-IQ",266,0
"65","vvI0VJAw1Ic",14,0
"66","VyeqS7WqpR4",177,0
"67","vzVe4t4H_a0",35,0
"68","WaxizhByVQM",17,0
"69","WItoWy5Bn6E",22,0.0909090909090909
"70","xLHbOK-ge8s",17,0
"71","yjI5Pss3ANQ",14,0
"72","yOiPloOx1kU",1,0
"73","YoYOoWjvW7Q",34,0
"74","Z1oOD90NJcg",41,0
"75","ZFkRshPs7us",5,0.2
"76","ZOgLOFCXWv4",0,-1
"77","zQ5UWtHsXrA",3,0
