"","video_id","comments_count","reply_rate"
"1","_j7vi9Ho9T4",46,0.282608695652174
"2","-1orNhMtQiA",31,0.225806451612903
"3","-h-3eF-WsHc",51,0.450980392156863
"4","-Ks4LA5Kuhg",7,0.285714285714286
"5","-YcYulz0gGE",7,0.428571428571429
"6","0fM5ZAtKnyw",6,0.166666666666667
"7","0m-UhWbIx_8",7,0.428571428571429
"8","0OFNJPGv7Gs",12,0.333333333333333
"9","1qYRgd2UIXo",135,0.333333333333333
"10","1vWYcyxFJnw",14,0.357142857142857
"11","2nzD0p5nneQ",121,0.462809917355372
"12","2rT93XclAUU",3,0.333333333333333
"13","2SZ-NHQIqAI",1,0
"14","4Yclri25mFw",3,0
"15","51XyjJqNK7k",115,0.417391304347826
"16","563pwhUOmlc",5,0.2
"17","5QwXJVPyps8",28,0.285714285714286
"18","5Rlh-8WBy94",41,0.439024390243902
"19","5Yw6uV63dS4",3,0
"20","6iTpjB-WcHE",5,0
"21","9KOysxEalZw",6,0.166666666666667
"22","9MLXH1Gv_CE",20,0.1
"23","9sPuoqBYLZI",485,0.0288659793814433
"24","ACHpA0Zu6ig",40,0.425
"25","aXQxulUyVc4",0,-1
"26","ayZZHhPFzr8",37,0.432432432432432
"27","bDxZCRjPtXU",22,0.272727272727273
"28","bJPOUeLfuJI",3,0.333333333333333
"29","bk2qXk-8VP4",3,0
"30","bVOUqMT7RbE",246,0.451219512195122
"31","cAtlUDP4338",47,0.446808510638298
"32","ckHT-szRy5A",9,0.444444444444444
"33","cmiDfY1OA5E",50,0.38
"34","CtGODshTJlI",2,0
"35","CxZvbYs1LF0",1,0
"36","eBDxKcCv4kg",0,NA
"37","fFDiVGdYvnI",6,0
"38","fXWjmMfG4xM",7,0.428571428571429
"39","gxfz8_VPo4I",39,0.230769230769231
"40","HaDbHucwfJg",6,0.166666666666667
"41","HFAKzbaAs_0",91,0.285714285714286
"42","hmDo7bMj7BU",4,0.25
"43","HrKq8JXriZo",13,0.461538461538462
"44","IIt79Fjj-Hg",2,0
"45","io0w1lTHYYo",2,0
"46","iZKE2OK19iI",10,0.4
"47","J_kEkfwogGg",0,-1
"48","j4H0PjLxjp0",129,0.472868217054264
"49","J8zhe21dJrM",19,0
"50","JdSmMDQ0NTU",41,0.317073170731707
"51","jlOfjo1RYNM",5,0
"52","jOD8D2NvvAw",6,0.333333333333333
"53","jYmm-P2aXm8",5,0
"54","K_YMMlvepBM",3,0.333333333333333
"55","k2nztHNgNlU",2,0
"56","kKvaAeHlRRk",53,0.471698113207547
"57","krnlaF-1fUE",46,0.391304347826087
"58","KTZVEDJi1CQ",64,0.40625
"59","KYSNf0DrtUU",43,0.325581395348837
"60","l-KJPDZuCSo",95,0.421052631578947
"61","LGSp4iMSf4c",209,0.449760765550239
"62","Lv6xML269pM",22,0.454545454545455
"63","MmuuiebPs1M",150,0.366666666666667
"64","mN4D6uoGR6o",17,0.411764705882353
"65","mspj_QATcAQ",3,0.333333333333333
"66","NbfeYXebjp0",28,0.357142857142857
"67","nxwSmS1podk",38,0.289473684210526
"68","o27eOi6-BuI",59,0.423728813559322
"69","OdRQgBuO2gA",57,0.456140350877193
"70","oiaXD4wwUDI",7,0
"71","Ol3IdbQJNAw",10,0.1
"72","OLig15srEN0",26,0
"73","OVnaCJwVHiY",5,0.4
"74","oX2B1MPjde0",15,0.266666666666667
"75","p2SAYiIIdOs",5,0
"76","p7aQiExbcdY",12,0.25
"77","PvKouYUoY8s",43,0.418604651162791
"78","qdA3XnyMQs4",94,0.24468085106383
"79","QlreRVdicRY",6,0.166666666666667
"80","QxsEI2S99Sg",59,0.423728813559322
"81","RsZjzWNA_TI",9,0.444444444444444
"82","Rt97oK0CZqg",0,-1
"83","S7ZU9OVX7Mg",172,0.284883720930233
"84","Sk8KdAj-rQw",6,0.5
"85","sn1dWoT89dI",63,0.380952380952381
"86","st6SxDjoqx8",79,0.455696202531646
"87","Tk_F4rLLPco",19,0.210526315789474
"88","Tnbe4yUwqFw",37,0.351351351351351
"89","TpfO_FrEahw",53,0.415094339622642
"90","Tq3P_JY9ecs",75,0.466666666666667
"91","TXxP88b7X7s",25,0.2
"92","UlfFsNYrT4M",5,0
"93","uYegzaL--Ks",2,0
"94","V3qz6OLzMIE",28,0.285714285714286
"95","V6OKdn6xc6A",189,0.380952380952381
"96","V7mQOtuZ_jU",22,0.136363636363636
"97","VLpDOMQv830",30,0
"98","w_uau-LY89g",4,0
"99","w4vA0GbXXXg",8,0
"100","wiqaNZ-ffDs",9,0.333333333333333
"101","Wk3kgX_ivws",13,0
"102","WYjhuYetI1s",1553,0.0167417900837089
"103","WzxTIQexyio",78,0.384615384615385
"104","XA73H2AO92I",56,0.446428571428571
"105","xHp-w5K_-wA",13,0.0769230769230769
"106","Y378jhFV2dg",39,0.41025641025641
"107","Z4y8MMac4yY",27,0.407407407407407
"108","z6ITEMhJ5F0",0,-1
"109","zeSNwuzpnwQ",29,0.413793103448276
"110","zyZuXZPVE_k",6,0.166666666666667
