"","video_id","comments_count","reply_rate"
"1","__8dbiwbId4",342,0
"2","_Nt7Xt-kMCY",57,0
"3","_VJpUi1fN4E",626,0
"4","-a2tVPXaywI",300,0
"5","-FAgTTn6XTY",9220,0
"6","-g9WW7XGMwQ",1881,0
"7","-jZNsX4Hfus",47,0
"8","-rP1abYv8n4",883,0
"9","-uNhb77rfGc",362,0
"10","0kztz7OLqj4",264,0
"11","0Xli0o6PM9E",414,0
"12","0XwSUf5Zq_I",429,0
"13","1_Pe6Yz8A9I",752,0
"14","1p0CHH3QuPU",170,0
"15","1vDcdt7my2w",178,0
"16","2_930gewgAI",144,0
"17","2-9v34Bhlww",901,0
"18","23893p6MUWs",3219,0
"19","29FRReTOdUQ",127,0
"20","2FnhPt6RObo",974,0
"21","2G5wu61uCM0",1047,0
"22","2gcLNk3sMiE",2568,0
"23","2oK_QR3I3NU",1237,0
"24","2oZ33Q726J4",5478,0
"25","2pwtYN1yYmI",1233,0
"26","2SdledxJAT4",347,0
"27","2yrUz_ST6X8",465,0
"28","3kN9vEnAWlo",389,0
"29","3XHreRLQ-Mo",333,0
"30","3zo7s1M_ags",1022,0
"31","4jnL-PyuHVE",1232,0
"32","50U9mj7714E",1077,0
"33","52xLnX-MIZI",1302,0
"34","5is1xdO-jTw",385,0
"35","5QANj7OncDg",983,0
"36","5uXv0OshjnQ",129,0
"37","5zAFdWQfanw",429,0
"38","63XmNpNZAJk",123,0
"39","6IHc665qVT0",116,0
"40","6lkllPlsLGE",458,0
"41","6vrqd6_eiq4",34,0
"42","6WnYx2IKCPo",82,0
"43","70fCrW-zbiE",557,0
"44","7ES_ErdakEs",1424,0
"45","7H5JxCXSDvM",218,0
"46","7vBjk6RgkYY",1785,0
"47","7X7UGWznnOQ",677,0
"48","8aW_n6A6gJw",1012,0
"49","8uZi3yTy2cU",304,0
"50","8w6BlwKjG6I",719,0
"51","9_Nl-eEhdJM",2082,0
"52","9b6ylNYB6S4",135,0
"53","9d1nj1y7Vyw",353,0
"54","9FebIpraemQ",891,0
"55","9GEchFcoZjw",1314,0
"56","9HAY_Oh29VQ",1196,0
"57","9hplex7UVNQ",270,0
"58","9iRCN7IDCFI",544,0
"59","9kly9q5Dp7Y",619,0
"60","9kU2_UkpvXA",288,0
"61","A7Jwe2XM16E",2641,0
"62","A9hIFUZti-Q",267,0
"63","AL0cvO3rI7U",352,0
"64","AoKtUXCXRpw",3247,0
"65","AoVRpKZsGwU",251,0
"66","au4jZp2lWAE",1227,0
"67","AUqBEBC6QP0",1305,0
"68","BAO8lE3_QwU",4035,0
"69","BECmNqMfM94",430,0
"70","bflKSuRwD5E",391,0
"71","bfM71qyLWX0",100,0
"72","bjAUOBKpCeM",1071,0
"73","bsp7vEMs1Vg",702,0
"74","BwmZmQPwc7c",1158,0
"75","C1SE9xFME-o",1700,0
"76","c51rf5Q9U2k",424,0
"77","cHOtaIVuP1s",154,0
"78","CJMy3qs8D7A",73952,0
"79","cMoV1rPH35k",508,0
"80","CNf540cVr88",55,0
"81","cnyHdWwkgWA",4381,0
"82","CVaTShnO46U",727,0
"83","cXBtvmGz0Y8",1254,0
"84","d7mwZ1h70uo",952,0
"85","dBq9jjkhbP4",122,0
"86","dcZ-JZ13JZw",184,0
"87","DfHH7cwWzfw",277,0
"88","DQVrhVZSuFU",2174,0
"89","dSVfAeJ7-uk",544,0
"90","dYXIiH3rl98",407,0
"91","e5i9s_DNWSo",78,0
"92","e7NepOn-f_A",1570,0
"93","E8dOtj-rXuU",119,0
"94","eEjfWMarLM0",92,0
"95","eGiXWTDxTeQ",652,0
"96","EH9SXpZuJsw",461,0
"97","EI3B6-5hy3o",1810,0
"98","EI7QQ-PedBc",1325,0
"99","eJoxqpG6P6Q",3182,0
"100","EQr2Vuf3Hgw",248,0
"101","EyPyH7k54ds",1324,0
"102","f8N3lZXIrIY",596,0
"103","f9k5_X3RnDw",3471,0
"104","fgfB5KMkuSQ",764,0
"105","fi-JMpuZkc0",2348,0
"106","Fj0klaLk27A",189,0
"107","Fja7WEq7Ty0",298,0
"108","Fo7UrybKntU",407,0
"109","Foxjhj1iEws",54,0
"110","frtQXrU6nYM",1973,0
"111","fX1XiWp_djc",1021,0
"112","g51DIPiiQX4",1677,0
"113","G9-qfKDxnQw",2037,0
"114","gHUKtP5Z4J8",2784,0
"115","gkIf037DzO8",142,0
"116","GmTvbYwz-YY",791,0
"117","GNQV003TdLM",1062,0
"118","gPW_NWLRKYk",653,0
"119","gwPDWlCXj7U",1502,0
"120","H1F0b4toJYE",354,0
"121","h6P5X_m5yrg",1214,0
"122","HbRmc5AS2b8",81,0
"123","Hmwb3O5slnk",426,0
"124","hqrlxX3Er9M",82,0
"125","hwUA55lkeYk",945,0
"126","hy0btBlKZIQ",182,0
"127","I0lFQpWArAo",1668,0
