"","video_id","comments_count","reply_rate"
"1","_0ki7lcrQFA",5,0
"2","_CiMsZhmwPE",3,0
"3","_fqQ3PeAZ2E",2,0
"4","_hH3bWbH6K4",3,0
"5","_HYq4AGCkW8",6,0
"6","_Iw5ztTo274",2,0
"7","_ks4L65bbKU",0,NA
"8","_oJXlN8VG0g",4,0
"9","_QNSgA_ufYk",14,0
"10","-_LNpeCTWtA",3,0
"11","--F2T8xJjHA",4,0
"12","-3-LuV2sbEk",10,0
"13","-7KdhAU8Tlg",9,0
"14","-9HG9wJQfBg",11,0
"15","-eVWJ5fxlso",4,0
"16","-gupQfm8E5c",2,0
"17","-LwMZAnLJU8",5,0
"18","-lXUiG2cBG0",11,0
"19","-mtDt4U57fs",9,0
"20","-sPaIgOME_o",3,0
"21","-wN17mw1bUI",3,0
"22","-YDALNcOyT4",17,0
"23","00XE2pPt-tM",7,0
"24","0c0XWxOptRA",22,0
"25","0DGS8y0-PmY",10,0
"26","0dP_ncCdcAE",8,0
"27","0h44SbbQqxs",4,0
"28","0IYML5AZApA",7,0
"29","0jjYStBVtuc",20,0
"30","0kbm2Tgm6es",2,0
"31","0LBFL-QjKpA",3,0
"32","0M9WxWKW_hQ",1,0
"33","0RH0UugdV2M",8,0
"34","0tuz40UnsuI",15,0
"35","0uLnqTWOJr4",3,0
"36","0zuVA8WYuPQ",8,0
"37","13rFBcKDT8A",4,0
"38","186Hi6sFAZ4",10,0
"39","19gNLQX9qlU",NA,NA
"40","1Ae36cJAEio",5,0
"41","1CurvI62GJ4",5,0
"42","1eEYtnn76ow",3,0
"43","1fvhAIC3mj4",1,0
"44","1hmSPXi3PxI",7,0
"45","1I5p0aKNx4U",18,0
"46","1IHCqs7V2nY",8,0
"47","1KpeGgXTxvM",3,0
"48","1PIyt6Ixxig",11,0
"49","1Pw1Mo3I2es",1,0
"50","1q96wTX9YnU",18,0
"51","1rla0hKrZ6M",4,0
"52","1S5bLB2M1sk",8,0
"53","1T0vLK-6H0c",7,0
"54","1Tc_sLiWTfI",27,0
"55","1VyMNt-O3cI",7,0
"56","1x2KjB_u-EY",NA,NA
"57","1yiH_8F5SW0",4,0
"58","272MoI20j6A",3,0
"59","2bzc2-iDQqY",12,0
"60","2eNfaELef3Q",1,0
"61","2H2kb2t81tQ",20,0
"62","2hZtRzw_FMw",2,0
"63","2N8Puq5erMc",15,0
"64","2oMxCGKhyNQ",5,0
"65","2vqr0789NNI",1,0
"66","2wuHi9BEBRE",2,0
"67","2zB2jJzXzO0",4,0
"68","300mU-N0a0c",1,0
"69","335oc9eXkdg",27,0
"70","386gGfApmgc",NA,NA
"71","3APwmDsXE9A",6,0
"72","3bJijkCLuCw",6,0
"73","3LgTje2ob0Y",6,0
"74","3nc6xoiF8Fw",6,0
"75","3QO-0_oEv4g",13,0
"76","3RauK3_VeO0",25,0
"77","3rloyv7yVt4",9,0
"78","3sXPYuxEuI4",22,0
"79","3tK8eUjR9FM",5,0
"80","3tLhW5BFcrE",1,0
"81","3VAlN123API",13,0
"82","3YoP8Rke8rE",14,0
"83","413uWN3dJso",10,0
"84","42rWbRB0olM",12,0
"85","44gAHXInGqw",7,0
"86","4538mUc95l0",15,0
"87","477tzPLp3po",3,0
"88","4AdGwy4Wb_w",1,0
"89","4DOueijuNuE",17,0
"90","4FcUrUP6rB4",2,0
"91","4JQfqBY3grI",4,0
"92","4kaDdrWzNhE",5,0
"93","4tl4vVsYHnQ",4,0
"94","4txFbevTRMc",2,0
"95","4Wv4hHzwr_o",3,0
"96","4X3MBrL1NOc",4,0
"97","4yzu3t0xVQc",12,0
"98","50KNrrrpYoc",7,0
"99","5b81tm4hAlw",5,0
"100","5BuDq4wxgfo",3,0
"101","5DBMKtEzXuU",2,0
"102","5EKlltkBkcE",19,0
"103","5F98tAGbjCo",3,0
"104","5FcgYpdU4pA",17,0
"105","5h0mr1ecQZ4",6,0
"106","5IKdL86y5eg",3,0
"107","5jMqoS2XF7I",2,0
"108","5kyWM7-wzWI",12,0
"109","5lKa7-_l_Wo",5,0
"110","5Mz4T9jmQ5g",6,0
"111","5NClylaXXgo",4,0
"112","5nsItXtRMH8",6,0
"113","5pTba79HdEw",7,0
"114","5qLaxpfsiHI",29,0
"115","5uuchYY2IXg",6,0
"116","5ZR3M22L34g",4,0
"117","6ahhw1i-ops",5,0
"118","6B1_wSk3Tys",4,0
"119","6Bg5hUOEo5g",15,0
"120","6BlQJODUhc8",12,0
"121","6Dq06RMa3MY",9,0
"122","6J_u0y7jCfA",8,0
"123","6kT3RrzTjvo",7,0
"124","6oDpu8EQFBw",23,0
"125","6pAp9wT9ijM",3,0
"126","6pirSVmT92w",14,0
"127","6PpvFhyUCN4",6,0
"128","6pSkYa-6Hrw",14,0
"129","6rTicdUvbtY",9,0
"130","6VUbj9ApfvE",2,0
"131","6wYxCh411-Q",39,0
"132","6Yn33AIDDKM",10,0
"133","6zk4ppk9wkY",78,0
"134","73Le-IX4HIE",20,0
"135","74cVAU4SkJY",11,0
"136","74w2LNFto44",1,0
"137","762VMFhjQh4",7,0
"138","7a9ZF-7nlyE",9,0
"139","7aTYGbhIRU0",3,0
"140","7CgxJXtL90E",2,0
"141","7CjW8g75KbI",8,0
"142","7eIEV8Wlnco",4,0
"143","7G2vxoAe8Ks",23,0
"144","7gohbjstvVw",21,0
"145","7HUDBV0L-KY",NA,NA
"146","7j7cAVXxbpA",11,0
"147","7momRsiHgXA",10,0
"148","7SCK5HA2H1g",5,0
"149","7sfBDbEgEVc",14,0
"150","7uEqJV-Nhfs",7,0
"151","7v_LJ2wV6bg",12,0
"152","7zbc5UCwbRs",4,0
"153","8_0Y6qOu0qk",2,0
"154","8-P_-kvhBCs",13,0
"155","88fsFkwTSbE",2,0
"156","89r1Np4bvas",4,0
"157","8CwhMi_f5H8",14,0
"158","8ErAR5FttC8",7,0
"159","8JKC2XmveFY",6,0
"160","8nHMqbKDuMo",4,0
"161","8rdL2XHhqbM",4,0
"162","8UCnOXTJShQ",5,0
"163","8vpJCSWx3-s",15,0
"164","8XOG5X_mies",17,0
"165","8xwF1wWgdEE",6,0
"166","8z-1Aj8d8Xo",3,0
"167","93vlGRsmPFQ",4,0
"168","97mL_a5MG04",9,0
"169","9dN3dTSozmU",0,NA
"170","9fJExWgW6dg",9,0
"171","9hAJ9X5pDVo",3,0
"172","9K8WFBC8LvQ",8,0
"173","9ovvYl5ytHU",9,0
"174","9pizIEs4z30",8,0
"175","a04tAFvsWeE",5,0
"176","A0TH9hSCn9s",24,0
"177","a0ueOHh3xsA",2,0
"178","a11UrgdAL4E",14,0
"179","a2NgXLsYZPo",9,0
"180","A40WPTndHDQ",7,0
"181","a4VNWfe8xAc",3,0
"182","a5hqUhYvacI",3,0
"183","a67u5zKa-PM",10,0
"184","A8IeX9jUv1c",NA,NA
"185","a9lTv546IkU",3,0
"186","aaqMMivjSrU",2,0
"187","AAuYKiWcHRs",18,0
"188","ACa1M3PJbCI",3,0
"189","AcI2ThX-7dk",7,0
"190","aD2chaOqNKA",15,0
"191","ADaegRas1zE",2,0
"192","aes_3q-o2RY",5,0
"193","AGsVqs-NxhM",7,0
"194","ahcif32y4qU",9,0
"195","AiZ2H-szz-c",5,0
"196","aKwYnwYOxqs",2,0
"197","Al6vxeE1nFI",4,0
"198","ALf5dhv3sak",5,0
"199","aMC19Ch7Mt4",3,0
"200","AMPRPTHEwRU",4,0
"201","anF-1v6yXXk",4,0
"202","aOgV8Fm01Hs",6,0
"203","aPf9v2wIT8Q",7,0
"204","AQ7FBXkUcc8",11,0
"205","aQKi8ZNVcVU",NA,NA
"206","AqTSPO1exZk",16,0
"207","aRhyTXgAKJs",4,0
"208","arPIJfbhjXU",9,0
"209","ASjuCXVGAmk",6,0
"210","AsNcnd3rn8E",4,0
"211","Au9QCo4ouyQ",2,0
"212","Avh5lQI4Mn4",7,0
"213","AVhXyL7H534",14,0
"214","ayeiCYzfLCc",9,0
"215","AYjPBOCq-7g",27,0
"216","AyOD61ase88",12,0
"217","AzKKuYFucFU",6,0
"218","b_-_BatyO4c",13,0
"219","B-qs8cvCIDU",14,0
"220","B4DFX9cUTkY",6,0
"221","b4x3XpLkt-k",19,0
"222","b92AQ_fZ448",14,0
"223","b92b9Cxv6oo",6,0
"224","B9ZCbWE1HXg",1,0
"225","bcWMV751w08",16,0
"226","berEm0QE710",8,0
"227","bfph5px08ss",8,0
"228","bFVWXOu10Bo",13,0
"229","bgADSuVuzms",52,0
"230","bGLEmUFn7I0",20,0
"231","BHyEJO26nBY",14,0
"232","bK36X9yQZxc",31,0
"233","BLtZ1soRGp0",18,0
"234","Bmy6d2uUnNo",12,0
"235","bMZAYRupdlI",3,0
"236","BNX2si9Mj9w",9,0
"237","Bq7dV-WkX7w",10,0
"238","BqCYdoG3Wm0",3,0
"239","BqtV-zCBPxM",31,0
"240","bR7AC9nHkOU",11,0
"241","brCWNuWgR0k",9,0
"242","brWR9tZYQ80",3,0
"243","bt7Q68YWX1E",25,0
"244","BTT4L_GaY7k",4,0
"245","buw-9VZmZM0",16,0
"246","BxGTFCPza7Y",9,0
"247","bydpajXFEXc",0,NA
"248","bzai3sZtN84",6,0
"249","C_nDkWDeWNM",9,0
"250","C-94dJqzDPs",11,0
"251","C-dNEH-yBZo",20,0
"252","c0BR-CSB8jw",4,0
"253","C1_VK07csdk",10,0
"254","C1V-wOxLK8M",6,0
"255","c5l93bWNJR4",6,0
"256","caLPh5puHZg",10,0
"257","cC0_Y36FfLI",4,0
"258","Cc7Bqor3SBc",5,0
"259","cdWZAaOgXwE",14,0
"260","CGhaKtKwGKw",2,0
"261","CgVlAfD04bQ",13,0
"262","cHIyacZ_vB8",NA,NA
"263","CHQ8uW5T4Qg",10,0
"264","CHUEmuGP0tc",8,0
"265","cIPm3p3L1jw",3,0
"266","cjhxppbZc1I",6,0
"267","ck5lJ8QQnB8",9,0
"268","CKA5WrGUpDw",13,0
"269","ckDmTxnLD3M",8,0
"270","cKUR6Fl3kWQ",21,0
"271","cm9PlEO-a-M",3,0
"272","cO_6Z08nCQo",6,0
"273","coz4GPkinWU",0,NA
"274","cPWMOyfiprk",1,0
"275","cQYFwgGihL0",6,0
"276","cssB5OefZ-g",16,0
"277","CTDudyjj9pA",5,0
"278","CTOUaiFkYvM",15,0
"279","ctUz9FYPq4k",5,0
"280","cTwbA1Shuss",1,0
"281","Cvhn3Wlaj5I",0,NA
"282","CvKAOT-Tfxs",6,0
"283","CWheQ5eHnU4",5,0
"284","cY3JYTlqSlc",16,0
"285","D0Ypy2L5yD4",27,0
"286","D1L2N05I8Dw",4,0
"287","D1q8LCyrY-M",15,0
"288","D3KknJHeISY",48,0
"289","daOdiXgrozk",16,0
"290","dB1HzMSGbso",3,0
"291","DBn_pt_SG1Q",8,0
