"","video_id","comments_count","reply_rate"
"1","__7mD3-bgbM",6,0
"2","-2htouIRWl0",22,0
"3","-2JfjXR7oEI",2,0
"4","-zdRcIN919E",0,NA
"5","00r4f_l3IzM",0,NA
"6","02EX5MDKitI",1,0
"7","09hk2P8H5FA",1,0
"8","0ji3Oeep8Mc",0,NA
"9","0l_XlCyCy3w",0,NA
"10","0LHk48u3Ce8",0,NA
"11","12tQalpVSNw",0,NA
"12","1XfbbehJpns",2,0
"13","2B_dyzGzmV4",0,NA
"14","2d9F-HAbXFc",0,NA
"15","2lFPqLJGgLE",2,0
"16","2M2D8DlVE_A",10,0
"17","2mvkN9bqLTs",1,0
"18","2oKLnEblAe0",1,0
"19","2u-EqYP2Qz4",6,0
"20","2VpUF9aLTEA",13,0
"21","3rIgYDc7HOo",0,NA
"22","4BjKKrlsb8I",6,0
"23","4gCXYRrpcB0",0,NA
"24","5M_fpW7p0b0",0,NA
"25","5pZDooaTBxg",0,NA
"26","5Zub_XqoUn4",2,0
"27","6-ICCLgJRN0",2,0
"28","6g0K5EgTxwQ",0,NA
"29","6uebW8E3jqw",3,0
"30","7apadeQLY8A",0,NA
"31","7evluclVtI0",1,0
"32","8xmDCcn97Cw",1,0
"33","9i8rafVyfDQ",NA,NA
"34","9JzIeDx5GoI",0,NA
"35","9lTv5GYoyQw",268,0
"36","9lxML9SRSZY",7,0
"37","9ypI99_j7Ek",4,0
"38","aEd_AbE7Y_M",24,0
"39","AXEKC-cPZKA",0,NA
"40","b-62enHZfXs",2,0
"41","biz7VTaWc3g",131,0
"42","Bl6fIEHdmp8",5,0
"43","bUItbWEAZlY",1,0
"44","buRyoQqNMLY",1,0
"45","CozxlS0Za0g",0,NA
"46","cS8sR234RmI",0,NA
"47","cssjqQ_PB9o",1,0
"48","cy-FXR6QkGI",1,0
"49","d2fGiheGcnA",0,NA
"50","dbTvcf9H_I4",0,NA
"51","DjNYYzkhtm4",34,0
"52","Dvt5vRiQeHk",0,NA
"53","dzQItDYCFkw",0,NA
"54","Egx971cDALM",1,0
"55","EHJc6P5lw0E",3,0
"56","eifO74fqy2M",0,NA
"57","EN2HgGwrFJ0",1,0
"58","eNBMY-P2zKo",31,0
"59","EQrLGFkcsKg",11,0
"60","exoxiBJieSs",14,0
"61","F6O04PEBSBI",1,0
"62","F8i4uG2Thy4",3,0
"63","fBynMRW1Ego",25,0
"64","FF0DMmu6-iI",95,0
"65","FoJ-DMb493g",4,0
"66","fsXyUSFfJQQ",3,0
"67","g8zpXSNsv94",0,NA
"68","GTOQOL3g4N8",4,0
"69","HcBMB0Hdvkg",0,NA
"70","hehoOWxJGAw",0,NA
"71","HeNbdo7t45k",0,NA
"72","HK0JL42rHIo",0,NA
"73","HkMO_03D0Gc",156,0
"74","HUOu9GzrcaM",4,0
"75","huWn1QZcZ04",4,0
"76","hvOwr_3nzNI",0,NA
"77","IOc5GjhY5R0",32,0
"78","IqGn665qz4g",25,0
"79","ivsQxftpxyg",0,NA
"80","izC-Z9T_Xcg",2,0
"81","jaMPCLcL_go",0,NA
"82","JKm-N2zqCvE",3,0
"83","JvpwuZZwPsU",12,0.0833333333333333
"84","JWYUPXX9Drk",1,1
"85","K5_E1zdqHBA",10,0.1
"86","kE1ilrbhN48",0,-1
"87","kzDKKFdjyXM",16,0.0625
"88","LkhG5H3uyb8",1,1
"89","lLI5-pbbn3w",254,0.00393700787401575
"90","LTGfNyk3NDk",139,0.00719424460431655
"91","lxI62GIkM0s",2,0.5
"92","m38DvoqcXEI",1,1
"93","MDOxXidyqso",0,-1
"94","MQEConouLAA",1,1
"95","mU_QX3AchbM",0,-1
"96","MUfFs6yNBFw",1,1
