"","video_id","comments_count","reply_rate"
"1","_hTJBg3KwyY",139,0
"2","-glFaaqT7_4",23,0
"3","1Y_nRZCJdOE",43,0
"4","3hgoMhxe-Ao",407,0
"5","3lEDu0ZtBFw",104,0
"6","3NsmMBuKe24",132,0
"7","AVvEI-KhpC0",132,0
"8","DZkiX_uD8Cw",79,0
"9","fdla459J8Zw",22,0
"10","g6kD6cNI798",100,0
"11","krwrYJ7jWks",78,0
"12","LKXdN3hy2PA",72,0
"13","m7lWkrH39U4",163,0
"14","Ma2WKtWOamk",640,0
"15","MHK-Hi0Oa-w",214,0
"16","mmqcCDAQhTM",33,0
"17","mRTgvqYCuC0",179,0
"18","NI7hSSNHul4",112,0
"19","pqeJWBoC69U",80,0
"20","R5xqate5DXM",23,0
"21","rd7Vu1VhLdA",180,0
"22","sG02FFPRZgA",106,0
"23","THlmOhb9584",88,0
"24","Tr23ZBNXd5I",84,0
"25","tyYHRcTwooc",31,0
"26","v12XXT5rmOg",231,0
"27","WXtVTBu2ab0",77,0
"28","y8ukxPYV7AE",245,0
"29","zrHOzN6EUNM",166,0
