"","video_id","comments_count","reply_rate"
"1","_mvikvCIgrg",6,0
"2","_rbvQ67hzvE",7,0
"3","-ISBnCo5GtM",55,0
"4","-jMsvnlW1k8",3,0
"5","-RNHHu6R7JU",122,0
"6","-WaXPjmOucQ",8,0
"7","-xAoFAjVDuc",95,0
"8","0A4HH1pTlJE",185,0
"9","0bQjLnb1x98",19,0
"10","0el7bJfg4pQ",2,0
"11","0kDyChseieQ",4,0
"12","0Nd2ADDXgYM",18,0
"13","19V0QTvCXuY",454,0
"14","1k9iuvxqHbk",24,0
"15","1kC_KDMStK4",36,0
"16","1W-6bZyKzAI",150,0
"17","30BsMCSvhlo",18,0
"18","3ecHuKiLD0E",2,0
"19","3fwqdHQtxLo",16,0
"20","3gmxLYhLn2U",118,0
"21","3KopIL7aW3w",205,0
"22","4E60M4CZWQI",27,0
"23","4iFVlw9dq8I",13,0
"24","4K_efkgrt8k",19,0
"25","4pEA3rEXBLA",6,0
"26","4ZV9-luCF-o",0,NA
"27","4ZvMowBkxVM",19,0
"28","516w4cN2cL0",5,0
"29","59Qns89eBTM",18,0
"30","5j8Pa1zz77A",48,0
"31","5pwVJScp3Ks",3,0
"32","5zZ7E5pPJdw",212,0
"33","60v9NHIQpFA",189,0
"34","6xxZgH8UgkA",88,0
"35","78JwkbjXsEQ",6,0
"36","7kmKY1KAHCM",28,0
"37","7MmO6QPhlgs",0,NA
"38","7Taf0aculn0",17,0
"39","7VB4_uE2Zd4",88,0
"40","7vtATXD9zms",9,0
"41","7xqqliyBFC8",20,0
"42","7yJD0tL4pOY",14,0
"43","83InFeYKTSw",141,0
"44","8a-4MpXq7iE",74,0
"45","8jMtZsWeEVs",45,0
"46","8tlS7ggRMSk",52,0
"47","93iVUhlPbjA",0,NA
"48","9Vjunp4axDA",0,NA
"49","9VXobq_m3Rk",8,0
"50","9x2QhCJibUg",606,0
"51","9xwVPSMawRY",1054,0
"52","a34BUmir7Hw",7,0
"53","A43npLe-cNs",22,0
"54","ae17ewrVxOY",9,0
"55","Ak4E5BjTRBY",5,0
"56","aLmcCSyhY_k",3,0
"57","ANnhAD_0xY4",37,0
"58","Au9x60Z4seg",1,0
"59","aV1mREwP6yE",9,0
"60","B7PgXj-UQMw",0,NA
"61","B9V9A5vv63c",0,NA
"62","bCwGgUJeTd4",2,0
"63","Be6WMb9OJbo",54,0
"64","bgmohB5BRLE",7,0
"65","bIw0XH95kK8",28,0
"66","BKT-op1mfYs",35,0
"67","Bnpy3nZTVYE",78,0
"68","BtMkWrvGxL8",139,0
"69","BY8P--9MrfE",103,0
"70","c0eGEZQxinw",18,0
"71","C77MSlEuRJ0",2,0
"72","CHXMrAU6F_s",20,0
"73","CIksDLBbVS4",153,0
"74","cpdsokw9_Jo",16,0
"75","CR4YB4zr58w",25,0
"76","CuB7jmfNWR4",69,0
"77","cuwEL_mVprE",80,0
"78","CzCZ0c3Iz2c",22,0
"79","D14zvskznJc",5,0
"80","d7gMaano6Pc",18,0
"81","d9Enzzo5UlQ",368,0
"82","dhA-DTBhbos",3,0
"83","dNyrGvSmHyA",12,0
"84","Dp7kSH8Khqg",18,0
"85","dsSH_0Qo7eI",234,0
"86","DWZn_SrKs3E",12,0
"87","E18JWQdA4x0",933,0
"88","e5F7wPBH0fU",1043,0
