"","video_id","comments_count","reply_rate"
"1","_6gt71AzNK0",13,0
"2","_nB70gJW5NU",18,0
"3","_umYP_Q0WMg",11,0
"4","-GcTLGAv5gE",22,0
"5","0q9W0pG2D4M",5,0
"6","0Yl7tuDAj44",12,0
"7","19pxT4ZVD9I",7,0
"8","1whoGNpNmV4",9,0
"9","2ozL2hBTJjU",44,0
"10","2y4jeZMHx3I",5,0
"11","43NHEdk5Rtw",9,0
"12","46OiRgKqCKQ",14,0
"13","4dCw1fUgtZQ",19,0
"14","5JwGxIB1fVc",8,0
"15","620viO_n4_4",10,0
"16","6bRFkkQx3cU",6,0
"17","6yJadnU7SBY",11,0
"18","6ZnmlVqYaAQ",4,0
"19","7xDpbDgFRJw",24,0
"20","9lYivOnNI1Y",8,0
"21","9S22eLzx4xo",5,0
"22","9W7VQKeUdJU",12,0
"23","AAwylDabOAA",11,0
"24","AjePTxkjCeQ",10,0
"25","AsjJJNilUMs",12,0
"26","aznXb9d1ytY",8,0
"27","bef1YnAYtIw",3,0
"28","bniFtDC5ucs",8,0
"29","bSkt0XvxNYY",23,0
"30","c4HjQNNemIY",0,NA
"31","CB7wN91dEMM",119,0
"32","cBTFQvXzFCU",8,0
"33","cCITHPvGM_s",6,0
"34","COn1qr7KqFY",3,0
"35","DI2RaTZ4BJ0",2,0
"36","dOeUTI21OOo",22,0
"37","DZuU2n0_JCY",6,0
"38","eD4U5HWQsEs",9,0
"39","EH81uT0GEq4",18,0
"40","eWea-Q-7Edw",13,0
"41","F6U6wDUrB-A",13,0
"42","FhzGN16kbFc",11,0
"43","Fn-yCZDC6tA",9,0
"44","ftzs3YZqfZo",5,0
"45","g6DaO9iCO1g",18,0
"46","geAt8D41EGc",8,0
"47","gJ82rwS6JNo",24,0
"48","gW8dIXhbgJM",17,0
"49","HCrnvR3_NwU",4,0
"50","HeiBgRzMgow",15,0
"51","Ho1dyvoRI7w",8,0
"52","HQfmuDRTXjc",15,0
"53","HZTf1PJ0Tag",12,0
"54","iASHQW0ap-s",8,0
"55","ImjUE2DGL_w",4,0
"56","Imouwn-T-PY",11,0
"57","isYGXpIaH0E",6,0
"58","Itbp1rmU6xQ",12,0
"59","iYCDjqCHJtM",7,0
"60","iYHmwHoCQzY",17,0
"61","J707K7HD6es",7,0
"62","JedzmMIyVec",11,0
"63","jFN0wR_EKW0",14,0
"64","JktkSyvCVi8",4,0
"65","ju5J0T4wCLY",13,0
"66","K_pgNR2b-SQ",7,0
"67","k4ZWW_iXTac",10,0
"68","L_Wr_TjDQJE",6,0
"69","LQ7Xv6H036U",8,0
"70","LRbMpi1YaP8",14,0
"71","LXE6EUoTeiQ",14,0
"72","lZqDGf4-2-g",33,0
"73","m-lzBSuV9DI",8,0
"74","mjjkphspMPo",105,0
"75","n4Y1A19RLRg",10,0
"76","nbkmXgtf1pM",6,0
"77","nFQh-dL3FkU",13,0
"78","nm6jGew9QGc",11,0
"79","Nq1ENGQuJec",15,0
"80","NuvINGzExck",10,0
"81","oJ-llJFz9lQ",8,0
"82","oKwz5BvtBoY",7,0
"83","otP-TzL0i64",6,0
"84","p7hxtHNfU84",6,0
"85","PDOn91QSd10",218,0
"86","pZSVWLoOTdA",7,0
"87","q6yQbbP48cI",8,0
"88","Qb7zlyd4jQ4",14,0
"89","Qg_wfWUhRgk",12,0
"90","QoVZj_zGxDc",1,0
"91","qx7sGKqIYdA",8,0
"92","rbrAx2rRLfc",10,0
"93","rDaO5s_phxg",2,0
"94","ReRk8zvHWUY",12,0
"95","s2wjcyPdUn4",14,0
"96","SpGK3I9OYpg",21,0
"97","Sr4A-MFN9m4",9,0
"98","T_CtQXYhepc",13,0
"99","TLCsc8JRuqM",14,0
"100","tt94Gm4BB-0",11,0
"101","tWk1gN-qy4c",9,0
"102","uWn79FL-_7A",17,0
"103","vDR-tiiLUn4",12,0
"104","vPDl5bRZ66w",1,0
"105","W0l1gZefHDM",8,0
"106","w3u9WBuTMis",18,0
"107","xBeZX7b_Wl0",7,0
"108","xe9M8RobEBw",12,0
"109","XpPZ4gHPwkY",54,0
"110","xWWd11O5lMk",10,0
"111","Y6MvXihhNI4",11,0
"112","yD_ogs-YNQA",17,0
"113","Yeh3wcBT0xw",14,0
"114","YQZIooA6hd8",9,0
"115","z27U18Etqs8",12,0
"116","zU8m34pnh1w",3,0
